context,question,answer,source_url,category,title,org,groundedness_score,groundedness_eval,relevance_score,relevance_eval,standalone_score,standalone_eval
。居住证持有人在居住地享受下列便利：（一）按照国家有关规定换领、补领异地居民身份证；（二）按照国家有关规定办理出入境证件；（三）机动车登记；（四）申领机动车驾驶证；（五）报名参加国家职业资格考试、申请授予职业资格；（六）国家规定的其他便利。,"居住证持有人在居住地可以享受哪些便利？
",居住证持有人在居住地可以享受按照国家有关规定换领、补领异地居民身份证、办理出入境证件、机动车登记、申领机动车驾驶证、报名参加国家职业资格考试、申请授予职业资格以及国家规定的其他便利。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743931428500058112.html,公安、安全、司法,广安市人民政府办公室关于全面做好居住证实施工作的意见,广安市人民政府办公室,5.0,根据提供的上下文内容，该问题得到了明确的回答。上下文列出了居住证持有人在居住地可以享受的六项便利，这些信息清晰、具体，并且直接回答了问题。,5.0,这个问题对于普通公民理解居住证持有者在居住地可以享受的便利非常有用。居住证是中国针对非户籍人口的一种管理方式，了解居住证持有人在居住地可以享受的便利，可以帮助他们更好地了解自己的权利和福利，提高生活质量。例如，居住证持有人可能可以享受当地的教育、医疗、就业等公共服务。因此，这个问题对于普通公民来说非常有用。,5.0,该问题询问的是居住证持有人在居住地可以享受的便利，这是一个普遍关心的话题，并不依赖于特定的上下文或额外的信息。居住证持有人在居住地享有的便利是直接相关的信息，具备独立意义。
。（二）劳动就业。与用人单位签订劳动合同的，享有与本地居民相同的参加职工基本养老、基本医疗、失业、工伤、生育等社会保险的权利和义务，并按规定享受相应待遇。参加职工基本养老保险的，在终止或解除劳动合同后，可根据有关规定，由参保的社会保险经办机构办理基本养老保险关系转移接续手续。（三）医疗保障。居住证持有人可自愿选择户籍地的新型农村合作医疗、居住地的城镇居民医疗保险，符合条件的也可选择居住地的城镇职工医疗保险参合参保，但不得重复参合参保。已参合参保需要变更医保关系的，应按规定办理医保关系转移接续。其随行的7周岁以下子女可与当地儿童同等享受扩大国家免疫规划规定的疫苗,"居住证持有人可以选择哪些医疗保障，并且如何处理医保关系的转移接续？
",居住证持有人可以选择户籍地的新型农村合作医疗、居住地的城镇居民医疗保险，符合条件的也可以选择居住地的城镇职工医疗保险参合参保，但不得重复参合参保。如果需要变更医保关系，应按规定办理医保关系转移接续。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743931428500058112.html,公安、安全、司法,广安市人民政府办公室关于全面做好居住证实施工作的意见,广安市人民政府办公室,4.0,根据上下文，问题中的“居住证持有人可以选择哪些医疗保障”得到了明确的回答，说明了居住证持有人在医疗保障方面的选择以及不得重复参合参保的规定。同时，也说明了关于医保关系转移接续的处理方式。但对于随行7周岁以下子女接种疫苗的部分，上下文没有明确说明如何处理医保关系的转移接续，仅说明了可以享受同等疫苗待遇。,4.0,这个问题对于居住证持有人来说非常重要，因为它直接关系到他们的医疗保障和健康福利。了解居住证持有人可以选择的医疗保障类型以及如何处理医保关系的转移接续，有助于他们更好地规划和管理自己的健康保障。这涉及到个人权益和福利的保障，对提高公民健康保障意识和利用率具有实际意义。,3.0,该问题涉及特定政策和社会福利体系，关于居住证持有人的医疗保障选择以及医保关系的转移接续，这些信息依赖于特定国家或地区的现行法律法规。不同地区的医疗保障政策可能有所差异，因此该问题需要具体的上下文信息来提供准确的回答。
各区市县人民政府，广安经开区、枣山园区、协兴园区、华蓥山景区管委会，市级有关部门：2015年11月26日，国务院公布《居住证暂行条例》（以下简称《条例》），2016年1月1日起全面施行居住证制度。推行居住证制度，是户籍制度改革的重要举措，事关广大人民群众切身利益，对加强社会治安综合治理、维护社会稳定具有重要意义。为贯彻落实《条例》规定，结合《四川省人民政府关于认真做好〈居住证暂行条例〉贯彻实施工作的通知》（川府函〔2016〕52号）精神，确保居住证推行工作在我市顺利开展，现提出如下意见。一、准确把握居住证办理程序（一）明确居住证申领条件,"《居住证暂行条例》何时公布？
",《居住证暂行条例》是在2015年11月26日公布的。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743931428500058112.html,公安、安全、司法,广安市人民政府办公室关于全面做好居住证实施工作的意见,广安市人民政府办公室,5.0,上下文中明确提到了“2015年11月26日，国务院公布《居住证暂行条例》”，提供了具体的日期和发布机构，因此可以根据上下文清楚、明确地回答问题。,3.0,了解《居住证暂行条例》的公布时间对于普通公民来说有一定用处，因为这涉及到对该政策文件的时效性和相关性的认识。公民如果需要了解政策变化或打算申请居住证，了解该条例的公布时间将是必要的信息。然而，这个信息对于日常生活的影响相对有限，不是每个公民都需要知道。对于那些受该条例影响的人，如经常搬家或需要长期居住证明的人，这个信息则更为重要。,5.0,这个问题询问的是《居住证暂行条例》的公布时间，这是一个具体的事实问题，属于公共知识。只要具备基本的互联网信息检索能力，任何人都可以独立回答这个问题，因此它具有独立性。
问：居住证有哪些服务功能？ 答：居住证持有人在居住地依法享受劳动就业，证照办理、医疗保障、法律援助等权利，并按照有关法律法规规定，在居住地享受县（市、区）人民政府及其有关部门提供的下列基本公共服务；（一）义务教育；（二）基本公共就业服务；（三）基本公共卫生服务和计划生育服务；（四）公共文化体育服务；（五）法律援助和其他法律服务；（六）国家规定的其他基本公共服务,"居住证持有人在居住地可以享受哪些服务？
",居住证持有人在居住地可以享受劳动就业，证照办理、医疗保障、法律援助等权利，以及县（市、区）人民政府及其有关部门提供的基本公共服务，包括义务教育、基本公共就业服务、基本公共卫生服务和计划生育服务、公共文化体育服务、法律援助和其他法律服务以及国家规定的其他基本公共服务。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743931428500058112.html,公安、安全、司法,广安市人民政府办公室关于全面做好居住证实施工作的意见,广安市人民政府办公室,5.0,根据上下文提供的信息，居住证持有人在居住地可以享受的服务被明确列出，包括教育、就业、健康、文化体育、法律等方面，内容具体且全面。,5.0,这个问题对于普通公民理解政策文件非常有用，因为它直接关系到居住证持有者在居住地可以享受的服务，这涉及到他们的日常生活和权益。了解这些信息有助于公民更好地规划自己的生活，同时也能让他们知道自己的权利和应享受的服务。,5.0,这个问题询问的是居住证持有人在居住地可以享受的服务，它是一个具体且明确的问题，与大多数中国城市的规定和制度相关。居住证是中国针对非户籍居民的一种管理措施，持证人可以在居住地享受一定的公共服务和社会福利。这个问题的内容对于有权访问相关文件的人员来说是有意义的，不需要额外的上下文信息即可理解。
。广安市人民政府办公室2016年8月10日相关附件：二维码开始扫一扫在手机打开当前页用来校验该浏览器是否支持HTML5,"广安市人民政府办公室在2016年8月10日发布了什么？
",广安市人民政府办公室在2016年8月10日发布了相关附件，其中包括二维码用来校验浏览器是否支持HTML5。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743931428500058112.html,公安、安全、司法,广安市人民政府办公室关于全面做好居住证实施工作的意见,广安市人民政府办公室,1.0,上下文中只提到了一个附件，即二维码，用于校验浏览器是否支持HTML5，并没有提及附件所关联的具体文件或公告内容。因此，无法根据提供的上下文得出广安市人民政府办公室在2016年8月10日发布具体文件的信息。,3.0,这个问题对于普通公民理解政策文件有用，因为政府发布的文件可能包含对公众利益至关重要的信息。然而，由于这个问题具体到某一日期和地点，并且没有提供文件类型的线索，所以对于普通公民来说，找到答案可能有一定的难度。需要具备一定的政府信息检索能力或资源。,5.0,这个问题直接询问广安市人民政府办公室在特定日期发布的信息，内容具体且指向明确。即便没有上下文提供广安市的具体背景信息，该问题本身依然具有明确的意义，并且答案可以通过查阅官方发布或新闻报道来获取。
。（八）市卫生计生委：将居住证持有人纳入基本公共卫生服务范围，制定社区卫生服务规划，保障居住证持有人与其他常住人口同等纳入疾病防控范围；按照中、省相关政策，配合做好新型农村合作医疗制度与城镇居民、城镇职工医疗保险制度的转移接续政策；扩大计生服务范围，做好计生工作的衔接工作。（九）市工商局：加大对居住证持有人创业政策扶持力度，牵头落实各项支持和促进居住证持有人到我市投资创业政策。（十）市政府新闻办：宣传居住证制度的主要内容、持有人权利、配套政策，提升社会知晓度，为全面施行居住证制度营造良好的氛围。（十一）市政府法制办：严格审核以市政府或市政府办公室名义出台的相关规范性文件,"市卫生计生委如何保障居住证持有人的基本公共卫生服务？
",市卫生计生委将居住证持有人纳入基本公共卫生服务范围，制定社区卫生服务规划，并保障居住证持有人与其他常住人口同等纳入疾病防控范围。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743931428500058112.html,公安、安全、司法,广安市人民政府办公室关于全面做好居住证实施工作的意见,广安市人民政府办公室,4.0,根据提供的上下文，市卫生计生委的具体保障措施包括将居住证持有人纳入基本公共卫生服务范围，制定相应的社区卫生服务规划，并确保他们能够享受与其他常住人口同等的疾病防控服务。此外，还提到了配合做好医疗保险制度的转移接续政策以及扩大计生服务范围。这些信息清晰地描述了市卫生计生委为保障居住证持有人的基本公共卫生服务所采取的行动。,4.0,这个问题直接关系到居住证持有人的实际权益，涉及公共卫生服务的可及性和质量，对普通公民了解自己能享受到的公共服务具有重要意义。同时，这个问题也体现了政策执行机构的责任和效能，对于提升公民对政府的信任度和满意度有着积极作用。,3.0,这个问题是关于特定政府机构如何实施特定政策的，它涉及到具体的政策内容和实施细节，这些信息对于不熟悉当地政策的人可能不太清楚。因此，它与特定的上下文信息相关联。
。合法稳定就业，是指被国家机关、社会团体、事业单位、社会组织录用（聘用），或被国家机关、社会团体、企事业单位招收并依法签订劳动合同，或者在城镇从事第二、第三产业并持有工商营业执照等。合法稳定住所，是指公民在居住地实际居住具有合法所有权的房屋、在当地房管部门办理租赁登记备案的房屋、用人单位或就读学校提供的宿舍等。连续就读，是指在全日制小学、中学、中高等职业学校或普通高等学校取得学籍并就读。（二）认真开展流动人口信息申报登记。流动人口申报信息登记既是法定义务，也是申领居住证的基础,"什么是合法稳定就业？
",合法稳定就业是指被国家机关、社会团体、事业单位、社会组织录用（聘用），或被国家机关、社会团体、企事业单位招收并依法签订劳动合同，或者在城镇从事第二、第三产业并持有工商营业执照等。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743931428500058112.html,公安、安全、司法,广安市人民政府办公室关于全面做好居住证实施工作的意见,广安市人民政府办公室,5.0,根据提供的上下文，对于“什么是合法稳定就业”这个问题，给出了具体的定义和例子。上下文提供了三种情况，都是被视为合法稳定就业的，因此这个问题可以明确地回答。,3.0,合法稳定就业是一个重要的概念，通常在政策文件中用来描述就业的质量，涉及到就业的稳定性、合法性以及是否符合社会保障等方面。对于普通公民来说，了解这一概念有助于更好地掌握当前就业市场的状态以及政府对于就业的政策导向。同时，了解什么样的就业算是合法稳定就业，有助于公民在就业时做出更合适的选择，维护自身合法权益。但是，这个概念较为抽象，可能需要进一步的具体解释和实例才能完全理解。,5.0,这个问题询问了一个术语的含义，该术语在不同的上下文中可能有不同的定义。没有提供任何特定的上下文或相关背景信息，因此这个问题是独立存在的，并且有意义。
问：居住证有效期快到了，应该怎么办理？ 答：居住证持有人应当在居住地居住每满一年之日前一个月内，到居住地公安派出所申请办理签注手续,"居住证持有人何时应该办理签注手续？
",居住证持有人应当在居住地居住每满一年之日前一个月内办理签注手续。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743931428500058112.html,公安、安全、司法,广安市人民政府办公室关于全面做好居住证实施工作的意见,广安市人民政府办公室,,,,,,
。一、准确把握居住证办理程序（一）明确居住证申领条件。居住证是持证人在居住地作为常住人口享受基本公共服务和便利、申请登记常住户口的证明。公民离开常住户口所在地，到其他城市居住半年以上，符合有合法稳定就业、合法稳定住所、连续就读条件之一的，可以依照《条例》规定申领居住证。其他城市，是指公民常住户口所在地城市以外的其他市、县（不含常住户口所在地城市内部跨行政区域，但本区市县内的乡镇户籍人口到区市县城区居住的，可以按条件申领居住证）。居住半年以上，是指在居住地居住并办理居住登记或通过公安机关“一标三实”流动人口信息申报登记已满半年,"公民申领居住证需要满足哪些条件？
",公民申领居住证需要满足有合法稳定就业、合法稳定住所、连续就读条件之一。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743931428500058112.html,公安、安全、司法,广安市人民政府办公室关于全面做好居住证实施工作的意见,广安市人民政府办公室,5.0,根据提供的上下文内容，明确指出了申领居住证需要满足的三个条件，即合法稳定就业、合法稳定住所、连续就读。这些条件在《条例》中有规定，并且上下文还详细解释了其他城市是指公民常住户口所在地城市以外的其他市、县，同时给出了居住半年以上的定义。因此，问题可以根据上下文清楚、明确地回答。,,,,
。（二）细化工作措施。市级各部门要根据工作职责，准确把握界限，及时修改完善相关工作细则和配套政策规定；要分析研究推行过程中遇到的困难和问题，加强协作，采取切实可行的措施妥善解决；要严格按照办证程序操作，狠抓信息质量，认真做好居住证的受理、制证、签注、换发及查验工作；要坚持在管理中体现服务，在服务中实现管理，以高效优质的服务提高群众的满意度。（三）强化工作责任。各地各有关部门要进一步分解细化任务，落实责任分工，狠抓工作落实。居住证实施工作领导小组要充分发挥综合协调作用，加强督导检查，对推诿扯皮、工作推行不力的进行问责，对违规办理居住证、损害流动人口合法权益的行为要坚决依法查处,"市级各部门在推行居住证工作中应该采取哪些措施？
",市级各部门在推行居住证工作中应该根据工作职责，准确把握界限，及时修改完善相关工作细则和配套政策规定；分析研究推行过程中遇到的困难和问题，加强协作，采取切实可行的措施妥善解决；严格按照办证程序操作，狠抓信息质量，认真做好居住证的受理、制证、签注、换发及查验工作；在管理中体现服务，在服务中实现管理，以高效优质的服务提高群众的满意度。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743931428500058112.html,公安、安全、司法,广安市人民政府办公室关于全面做好居住证实施工作的意见,广安市人民政府办公室,4.0,根据提供的上下文内容，对市级各部门在推行居住证工作中应该采取的措施进行了详细且具体的阐述。这些措施涵盖了从细化工作措施、强化工作责任到确保办证程序的严格执行等多个方面，具有明确性和可操作性。,5.0,这个问题对于普通公民理解政策文件非常有用。居住证是关系到市民日常生活的重要证件，了解市级各部门在推行居住证工作中应采取的措施，可以帮助公民更好地理解和遵守相关政策，保障自身权益。此外，这个问题还涉及到政府工作的具体执行细节，对于提高政府透明度和公信力也具有重要意义。,5.0,这个问题是关于特定行政工作如何进行的，它没有提供任何上下文信息，但问题是具体的，并且询问的是一个实际操作的建议。因此，它可以根据常识和普遍的行政流程来理解，并不依赖于特定的个人或地点信息。
"。相关附件：二维码开始扫一扫在手机打开当前页用来校验该浏览器是否支持HTML5二维码结束【添加收藏(javascript:void(0);)】【我要纠错(javascript:void(0);)】【关闭窗口(javascript:void(0);)】相关信息广安市人民政府办公室关于全面做好居住证实施工作的意见(/zfxxgk/szfbgt/pc/content/content_1719211451640782848.html)2016-08-10标签S标签标签E上下篇S<divclass=""article-sxp""><ulid=""data-article-sxp""></ul></div>上下篇","广安市人民政府办公室关于居住证实施工作的意见是什么？
",广安市人民政府办公室关于全面做好居住证实施工作的意见是指导广安市居住证实施的相关政策文件。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743931428500058112.html,公安、安全、司法,广安市人民政府办公室关于全面做好居住证实施工作的意见,广安市人民政府办公室,4.0,上下文提供了广安市人民政府办公室关于居住证实施工作的意见的一个链接，但未直接展示具体内容。,,,,
