context,question,answer,source_url,category,title,org,groundedness_score,groundedness_eval,relevance_score,relevance_eval,standalone_score,standalone_eval
。对同一年度代理企业商标注册获批量达50件、100件、200件以上的商标代理机构，分别给予一次性奖励2万元、4万元、8万元。（十五）鼓励开展知识产权托管服务。支持企业开展知识产权托管，对在政策施行期内开展了知识产权托管的企业，按0.1万元/户/年给予奖励。（十六）鼓励企事业单位知识产权专业人才队伍建设。支持高等院校、科研单位和企业（不含知识产权服务机构）培养知识产权专业人才，对在该单位取得知识产权师、高级知识产权师、正高级知识产权师职称的专业人才，按1000元/人、5000元/人、10000元/人标准给予一次性奖励。（十七）支持知识产权宣传培训,"（你的事实陈述问题）
",（你对事实陈述问题的答案）,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1748943196916785152.html,市场监管、安全生产监管,广安市人民政府办公室关于印发广安市支持知识产权高质量发展若干政策（试行）的通知,广安市人民政府办公室,5.0,根据上下文，“对同一年度代理企业商标注册获批量达50件、100件、200件以上的商标代理机构，分别给予一次性奖励2万元、4万元、8万元。”的政策明确表示了不同获批量的奖励标准。,,,,
。（四）鼓励培育地理标志。对新获批地理标志保护产品的团体、协会和其他组织，每件给予一次性奖励15万元。对新获批地理标志商标的权利人，每件给予一次性奖励10万元。对新获得中欧地理标志产品国际互认互保的企业或行业协会，每件给予一次性奖励20万元。地理标志保护产品和地理标志保护商标如为同一产品，奖励金额按最高标准执行，不重复奖励。（五）鼓励企业首获发明专利。对首次获得发明专利的企业给予一次性奖励1万元。二、支持知识产权高效益运用（六）支持建设高价值专利育成中心。鼓励企业、高校、科研院所协同建设高价值专利育成中心，培育具有核心竞争力的专利和专利组合。对建成省级高价值专利育成中心的给予一次性奖励50万元,"对新获批地理标志保护产品的团体、协会和其他组织，每件给予一次性奖励多少元？
",对新获批地理标志保护产品的团体、协会和其他组织，每件给予一次性奖励15万元。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1748943196916785152.html,市场监管、安全生产监管,广安市人民政府办公室关于印发广安市支持知识产权高质量发展若干政策（试行）的通知,广安市人民政府办公室,5.0,上下文中明确指出，“对新获批地理标志保护产品的团体、协会和其他组织，每件给予一次性奖励15万元”，因此根据上下文内容，可以清楚、明确地回答问题。,4.0,这个问题对于普通公民了解政策文件的具体内容非常有用。因为它提供了关于政府如何鼓励和支持特定行业或地区发展的具体信息。对于那些可能参与到地理标志保护产品相关团体、协会或其他组织的公民来说，了解政府提供的奖励额度可以帮助他们更好地规划参与的方式和可能获得的收益。此外，这样的信息也有助于公民了解政府对于保护知识产权和促进特色产品发展的政策导向。,1.0,该问题涉及到具体的政策规定，没有提供足够的信息来确定一次性奖励的具体金额。这个问题需要查阅相关的法律法规或政策文件才能得到准确的答案。
。（二）鼓励发明专利海外布局。对新获得境外授权的发明专利，给予专利权人其获得该专利权所缴纳的官方规定费用的50%资助。同一发明专利被多个国家（地区）授权的，资助总额最高不超过10万元，同一发明专利权人在同一年度获得多个国家（地区）发明专利授权的，资助总额最高不超过20万元。（三）鼓励企业加强商标国际注册。对新获得马德里体系商标注册的国际商标，给予商标权利人每件1万元一次性奖励。通过非马德里体系获得注册的国际商标，给予商标权利人每件0.3万元一次性奖励。以上两项同一商标权利人一年内奖励金额不超过2万元。（四）鼓励培育地理标志,"新获得境外授权的发明专利可以获得多少官方规定费用的资助？
",新获得境外授权的发明专利可以获得其获得该专利权所缴纳的官方规定费用的50%资助。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1748943196916785152.html,市场监管、安全生产监管,广安市人民政府办公室关于印发广安市支持知识产权高质量发展若干政策（试行）的通知,广安市人民政府办公室,,,,,,
。（十二）支持企业依法维权。企事业单位主动维权，解决知识产权侵权纠纷，经法院判决或裁定后胜诉并已生效的，给予原告维权代理费的30%资助，每件案件最高资助10万元，同一单位当年资助总额不超过20万元。（十三）加强维权保护平台建设。对获批为国家级、省级的知识产权快速维权中心（维权站），分别给予一次性奖励20万元、10万元。同一年度符合2个奖励条件的，只能申请一次奖励，奖励金额按最高标准执行。四、支持知识产权高品质服务（十四）提升知识产权服务机构能力。对专利代理机构（含分支机构）同一年度代理发明专利授权量达10件的，奖励2万元；超过10件的部分，每10件奖励1万元，累计最高奖励10万元,"企事业单位在什么条件下可以获得维权代理费的资助？
",企事业单位在主动维权，解决知识产权侵权纠纷，经法院判决或裁定后胜诉并已生效的情况下，可以获得原告维权代理费的30%资助。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1748943196916785152.html,市场监管、安全生产监管,广安市人民政府办公室关于印发广安市支持知识产权高质量发展若干政策（试行）的通知,广安市人民政府办公室,4.0,根据上下文中的信息，“十二”条款明确说明了企事业单位在胜诉后可以获得原告维权代理费的30%资助，同时也设定了每件案件和年度资助总额的上限。这为企事业单位获得维权代理费的资助提供了具体的条件和限制。,3.0,这个问题对于普通公民来说可能不是非常常见，但它涉及到企事业单位的权利和可能的资助机会。对于那些需要帮助企事业单位维护自身权益或寻找资助机会的个人或团体来说，这个问题是有用的。因此，虽然它的适用范围相对较窄，但对于特定用户群体来说，它具有中等程度的用处。,2.0,这个问题询问的是企事业单位获得维权代理费资助的具体条件，这些信息可能来源于特定的政策、法规或是相关部门的明确规定。这个问题依赖于当前的政策环境和具体规定，因此不是完全独立的。
。广安市人民政府办公室2022年11月16日广安市支持知识产权高质量发展若干政策（试行）为切实提升知识产权创造、保护、运用、管理和服务能力，促进知识产权高质量发展，助推“四大战略”实施和成渝地区双城经济圈建设，根据《中共中央办公厅国务院办公厅关于强化知识产权保护的意见》（中办发〔2019〕56号）、《四川省人民政府关于印发〈四川省“十四五”知识产权保护和运用规划〉的通知》（川府发〔2021〕48号）有关规定，结合广安实际，制定本政策。一、支持知识产权高质量创造（一）鼓励发明专利创造。对新获得国家授权的发明专利，给予专利权人其获得该专利权所缴纳的官方规定费用的50%资助,"广安市支持知识产权高质量发展的政策目的是什么？
",广安市支持知识产权高质量发展的政策目的是提升知识产权创造、保护、运用、管理和服务能力，促进知识产权高质量发展，助推“四大战略”实施和成渝地区双城经济圈建设。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1748943196916785152.html,市场监管、安全生产监管,广安市人民政府办公室关于印发广安市支持知识产权高质量发展若干政策（试行）的通知,广安市人民政府办公室,5.0,根据上下文提供的信息，政策目的在文本中明确表述为提升知识产权各方面能力，并促进高质量发展以及推动战略实施和地区经济发展。因此，问题可以得到清楚、明确的回答。,,,,
。对建成省级高价值专利育成中心的给予一次性奖励50万元。（七）支持专利技术向标准转化。对具有自主知识产权的专利技术转化为国家标准、行业标准和省级地方标准的企业，每项分别给予一次性奖励10万元、5万元、3万元。（八）推动知识产权转化运用。对获得国家、省级知识产权转化类项目支持的企业，分别按照国家、省级支持金额的30%、最高50万元给予配套资金支持。（九）强化知识产权金融服务。企业开展商标权、专利权质押融资，按其评估费、担保费、贷款利息的50%给予一次性资助，每个企业当年资助总额不超过20万元。（十）鼓励提升专利价值,"对具有自主知识产权的专利技术转化为国家标准、行业标准和省级地方标准的企业，每项分别给予一次性奖励多少？
",转化为国家标准的企业给予一次性奖励10万元，转化为行业标准的企业给予一次性奖励5万元，转化为省级地方标准的企业给予一次性奖励3万元。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1748943196916785152.html,市场监管、安全生产监管,广安市人民政府办公室关于印发广安市支持知识产权高质量发展若干政策（试行）的通知,广安市人民政府办公室,4.0,根据上下文，“对具有自主知识产权的专利技术转化为国家标准、行业标准和省级地方标准的企业，每项分别给予一次性奖励10万元、5万元、3万元。”这句话明确地回答了问题，提供了具体的奖励数额。,3.0,这个问题对于普通公民来说有一定的用处，因为它涉及到知识产权、专利技术以及国家标准等概念，这些都是现代社会中重要的组成部分。了解政府对于这样的技术创新给予奖励的细节，可以帮助公民了解政府支持创新和发展的决心。然而，该问题的具体性意味着它可能只对那些从事相关领域工作或对该领域有特定兴趣的人有较大的用处。对于普通公民而言，这个信息可能不是每天都用得到，也不一定能够直接影响到他们的日常生活。,1.0,这个问题询问了关于特定政策的具体细节，这个政策涉及到自主知识产权的专利技术转化为不同级别标准的企业所能获得的一次性奖励的数额。这个问题的答案显然依赖于具体的政策法规或相关政府文件，因此不是独立于上下文的。
。（二十四）本政策自2022年12月18日起施行，有效期2年。相关附件：广安府办规〔2022〕10号关于印发广安市支持知识产权高质量发展的若干政策（试行）的通知.pdf(/gasrmzfw/c104243/1748943196916785152/waGFMWas.pdf)12月政策解读10号《广安市支持知识产权高质量发展若干政策》（试行）的解读.mp3(/gasrmzfw/c104243/1748943196916785152/WAefLlbU.mp3)二维码开始扫一扫在手机打开当前页用来校验该浏览器是否支持HTML5,"广安市的知识产权政策自何时起施行？
",广安市的知识产权政策自2022年12月18日起施行。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1748943196916785152.html,市场监管、安全生产监管,广安市人民政府办公室关于印发广安市支持知识产权高质量发展若干政策（试行）的通知,广安市人民政府办公室,5.0,上下文提供了明确的日期，即“本政策自2022年12月18日起施行”，这使得问题的答案直接明了。因此，该问题可以根据上下文清楚、明确地回答。,,,,
。（十七）支持知识产权宣传培训。对新获批的国家、省级知识产权培训基地的单位，分别给予一次性奖励20万元、10万元。对新获批的国家级、省级中小学知识产权普及教育试点示范学校，分别给予一次性奖励10万元、5万元。同一年度符合2个奖励以上条件的，只能申请一次奖励，奖励金额按最高标准执行。（十八）鼓励实施知识产权信息分析和利用。鼓励围绕重点产业、重大项目实施精准专利导航，对实施专利导航产业发展项目的单位，按项目服务费用的60%给予资助，最高不超过20万元。五、支持知识产权高水平管理（十九）支持企业提升管理能力,"对新获批的国家、省级知识产权培训基地的单位，分别给予一次性奖励多少元？
",对新获批的国家、省级知识产权培训基地的单位，分别给予一次性奖励20万元、10万元。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1748943196916785152.html,市场监管、安全生产监管,广安市人民政府办公室关于印发广安市支持知识产权高质量发展若干政策（试行）的通知,广安市人民政府办公室,5.0,上下文中明确提到了对新获批的国家、省级知识产权培训基地的单位的一次性奖励金额，因此可以直接回答问题。,3.0,这个问题对于普通公民来说有一定的用处，因为它提供了关于政府对知识产权培训基地奖励的具体信息。这样的信息可以帮助公民了解政府对知识产权重视的程度，以及政府如何鼓励和促进知识产权的发展。然而，对于普通公民日常生活的直接影响可能有限，且奖励的具体金额可能只对那些直接涉及到申请这些基地的单位或个人有意义。此外，这个信息可能需要通过更正式的政府公告或政策文件才能得到确认，所以对于普通公民来说，可能不是很容易获取。,1.0,这个问题涉及到具体的政策或资金分配问题，这通常是由政府或相关部门制定的，并且可能会随时间和地区的不同而变化。没有提供任何上下文信息，如政策文件、具体的奖励分配通知或时间点，我们无法确切知道这些奖励的具体金额。因此，这个问题依赖于外部信息才能得到准确的答案。
广安市人民政府办公室关于印发广安市支持知识产权高质量发展若干政策（试行）的通知,"广安市支持知识产权高质量发展的政策主要包括哪些方面？
",广安市支持知识产权高质量发展的政策主要包括知识产权创造、保护、运用、管理和服务的多个方面。这些政策旨在提高知识产权的创造质量，加大保护力度，提升运用效益，完善管理机制，提供优质服务。具体政策细节需参考广安市人民政府办公室的通知。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1748943196916785152.html,市场监管、安全生产监管,广安市人民政府办公室关于印发广安市支持知识产权高质量发展若干政策（试行）的通知,广安市人民政府办公室,,,,,,
。五、支持知识产权高水平管理（十九）支持企业提升管理能力。推动企业贯彻《企业知识产权管理规范》《企业商业秘密管理规范》，对首次通过贯标认证的企业，每户给予5万元资助。对新获批为国家级、省级知识产权优势（示范）企业、商业秘密保护创新试点企业（单位）每户分别给予一次性奖励10万元、5万元。对首次通过“天府名品”认证的企业（单位），给予一次性奖励20万元。六、其他事项（二十）本政策具体奖励或补助条件、范围、申报、审核、监管等办法由市财政局和市市场监管局联合制定。（二十一）本政策涉及的资金纳入市本级财政预算,"《企业知识产权管理规范》是什么？
",《企业知识产权管理规范》是一项旨在帮助企业建立健全知识产权管理体系的标准，以提升企业知识产权管理的水平和效果。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1748943196916785152.html,市场监管、安全生产监管,广安市人民政府办公室关于印发广安市支持知识产权高质量发展若干政策（试行）的通知,广安市人民政府办公室,4.0,这段上下文提供了《企业知识产权管理规范》的相关信息，包括它的目的、影响和政府对企业贯标的资助政策。因此，可以清楚和明确地回答《企业知识产权管理规范》是什么。,4.0,该问题对于普通公民理解政策文件非常有用。《企业知识产权管理规范》是一项国家标准，有助于企业系统化地管理知识产权，从而提高企业的创新能力和市场竞争力。了解这一规范有助于公民对知识产权保护有更深的理解，同时也能促进企业对此方面的重视，进而推动全社会知识产权保护意识的提高。,5.0,这个问题是询问一个具体的标准化文件，即《企业知识产权管理规范》，它是一个具有独立意义的标准，无论在何种上下文中，该问题本身都有明确的意义，不需要额外的信息即可理解。
