context,question,answer,source_url,category,title,org,groundedness_score,groundedness_eval,relevance_score,relevance_eval,standalone_score,standalone_eval
。市、县人民政府要将城市公共交通规划编制、修编和居民出行调查所需经费纳入地方财政预算。交通运输、自然资源和规划部门要定期对规划编制和执行情况进行监督检查，确保规划得到有效落实。（二）加大城市公共交通财政投入。1．对承担社会公益性任务实行补贴。市本级（含广安经开区、枣山园区、协兴园区）和广安区共同对主城区城市公交因承担社会公益性任务减少的收益进行补贴；市本级（含广安经开区、枣山园区）和涉及城际公交的区市县两级财政共同对城际公交因承担社会公益性任务减少的收益进行补贴,"城市公共交通规划的监督检查由哪些部门负责？
",交通运输、自然资源和规划部门负责对城市公共交通规划的编制、修编和居民出行调查所需经费的监督检查，确保规划得到有效落实。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733357785891999744.html,工业、交通,广安市人民政府关于印发广安市优先发展城市公共交通的实施意见的通知,广安市人民政府办公室,5,上下文中提到了“交通运输、自然资源和规划部门要定期对规划编制和执行情况进行监督检查”，因此可以清楚明确地回答监督检查由哪些部门负责。,,,,
。2．强化公共交通配套设施建设管理。新、改、扩建车站、大型居住区、商务区、开发区、教学区、风景区、新城区、城市道路等主体建设项目要严格落实公共交通设施配套，实行同步设计、建设、验收、投入使用。凡未按照规划条件和规划许可落实公共交通配套设施的建设项目，自然资源和规划部门不予办理规划手续，住房城乡建设部门不予工程建设竣工验收备案。公共交通配套设施建成后应及时移交公交场站管理部门或公交企业使用，交通运输部门应适时组织开行城市公交运营线路。3．加强公共交通用地综合开发。按照“统一规划、政府主导、市场运作”的方式，对新建公共交通设施用地的地上、地下空间，按照市场化原则实施土地综合开发,"为什么要强化公共交通配套设施建设管理？
",为了严格落实公共交通设施配套，实行同步设计、建设、验收、投入使用，确保建设项目满足公共交通需求。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733357785891999744.html,工业、交通,广安市人民政府关于印发广安市优先发展城市公共交通的实施意见的通知,广安市人民政府办公室,4,根据上下文内容，问题涉及到的是城市公共交通配套设施建设管理的目的。上下文中明确提到了对于各类主体建设项目要求严格落实公共交通设施配套，并且说明了如果未按要求配套公共交通设施，将不会得到规划手续的办理和竣工验收备案。此外，也提到了公共交通配套设施建设完成后应及时移交管理部门或企业使用，以及加强公共交通用地综合开发等措施。这些都是为了确保公共交通设施能够有效地服务于市民，提高公共交通的覆盖率和便捷性，从而改善交通状况和提升城市整体功能。,5.0,公共交通配套设施建设管理对于城市的发展和居民的生活质量有直接影响。强化这些设施的管理有助于提高公共交通的效率、安全性和可靠性，从而鼓励更多人使用公共交通工具，减少交通拥堵，改善空气质量，并提供更加便捷、公平的交通服务。此外，良好的公共交通配套设施也能促进经济发展和提高城市的吸引力。因此，这个问题对于普通公民理解政策文件非常有用，因为它关系到每个人的日常生活和城市的未来发展。,4.0,这个问题询问了强化公共交通配套设施建设管理的原因，这是一个广泛的政策问题，可以在没有其他信息的情况下有意义。虽然具体实施细节可能依赖于特定的地区或情境，但问题本身询问的是一个普遍存在的现象，并不依赖于特定的上下文。
。中心城区万人公共交通车辆保有量达10标台以上，公共交通机动化出行分担率达40%以上，公共汽电车线路网比率达50%以上，公共交通站点500米覆盖率达80%以上，公共交通正点率达80%以上，早晚高峰时段公共汽电车平均运营时速达20公里/小时以上，公共汽电车进场率达100%，绿色公共汽电车比率达100%；建成公交首末站5座以上，建城区主要交通干道均建设港湾式停靠站，力争在具备双向六车道的主干道建成20公里公交专用道；全市公共汽电车实现全国“一卡通”；成功创建全国“公交都市”。三、具体工作举措（一）强化城市公共交通规划引领。1．科学修编城市公共交通规划,"中心城区的公共交通车辆保有量达到了什么标准？
",中心城区万人公共交通车辆保有量达10标台以上。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733357785891999744.html,工业、交通,广安市人民政府关于印发广安市优先发展城市公共交通的实施意见的通知,广安市人民政府办公室,5,上下文中明确提到了“中心城区万人公共交通车辆保有量达10标台以上”，这是一个具体的量化标准，说明中心城区的公共交通车辆数量是明确的，并且已经达到了每万人拥有10台的标准。因此，问题在给定上下文的情况下可以清楚、明确地回答。,,,,
问：《广安市人民政府关于印发广安市优先发展城市公共交通的实施意见的通知》文件的工作目标？ 答：到2022年，初步构建起以公共汽车和电车（以下简称公共汽电车）为主体，其它特色交通为补充的城市公共交通体系,"广安市优先发展城市公共交通的实施意见的工作目标是什么？
",广安市优先发展城市公共交通的实施意见的工作目标是到2022年，初步构建起以公共汽车和电车为主体，其它特色交通为补充的城市公共交通体系。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733357785891999744.html,工业、交通,广安市人民政府关于印发广安市优先发展城市公共交通的实施意见的通知,广安市人民政府办公室,4,根据上下文提供的信息，问题询问的是《广安市人民政府关于印发广安市优先发展城市公共交通的实施意见的通知》文件中的工作目标。上下文中直接引用了一份文件，并明确给出了工作目标的内容，即到2022年，广安市要初步构建起以公共汽车和电车为主体，其它特色交通为补充的城市公共交通体系。因此，根据上下文，问题得到了明确且具体的回答。,3.0,了解广安市优先发展城市公共交通的实施意见的工作目标，对于普通市民来说，可以帮助他们理解政府的政策导向，知晓政府在城市公共交通方面的发展规划，以及如何影响到他们的日常生活。这样的信息有助于公民更好地参与到公共事务中，对公共交通系统的发展提出建议和意见，故该问题对普通公民理解政策文件具有一定的用处。,1.0,这个问题涉及到广安市的特定政策文件——优先发展城市公共交通的实施意见。该问题直接询问的是一个具体文件中的工作目标，而这些目标在没有提供该文件内容或相关背景信息的情况下难以回答。因此，这个问题依赖于其他信息才能理解，其独立性较低。
。加大行业先进典型的宣传，增强公共交通企业职工责任感和自豪感，积极打造市级、省级、国家级公交精品线路、服务品牌。4．建立科学合理的票价票制体系。基于综合考虑社会承受能力、企业运营成本、交通供求状况和城市经济社会发展水平等因素，完善城市公共交通价格形成机制和动态调节机制。合理确定城际公交线路价格及计价方式，推进按里程分段计价。（六）进一步规范城市公共交通运营管理。1．强化公共交通安全监管。加强公共交通安全监管，完善安全标准体系，健全安全管理制度，落实监管责任，加大安全投入，制定完善应急预案,"什么是完善城市公共交通价格形成机制和动态调节机制的基础？
",完善城市公共交通价格形成机制和动态调节机制的基础是综合考虑社会承受能力、企业运营成本、交通供求状况和城市经济社会发展水平等因素。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733357785891999744.html,工业、交通,广安市人民政府关于印发广安市优先发展城市公共交通的实施意见的通知,广安市人民政府办公室,4,上下文中提到了“基于综合考虑社会承受能力、企业运营成本、交通供求状况和城市经济社会发展水平等因素，完善城市公共交通价格形成机制和动态调节机制”，这表明这些因素是建立和完善公共交通价格形成机制和动态调节机制的基础。,5.0,理解完善城市公共交通价格形成机制和动态调节机制的基础对于普通公民来说非常有用。这不仅关系到每个人的日常出行成本，还涉及到城市公共交通的可持续发展。了解这一机制的基础可以帮助公民更好地理解公共交通票价的制定过程，以及票价如何随着时间和市场需求的变化而调整。此外，这也有助于公民对城市公共交通政策提出建议和意见。,2.0,这个问题涉及到特定的政策机制，即城市公共交通价格的形成和动态调节机制。这些机制可能受到特定地区政策、经济状况、交通需求等多种因素的影响。没有上下文信息，这个问题难以给出一个精确的答案。
。原则上使用新能源公交车。3．加大对公交场站建设资金投入。市、区市县两级财政要建立公交场站建设资金分担机制，加快完善公交基础设施建设。主城区国有公交企业每年9月向市交通运输局提出下年度公交场站建设计划，市交通运输局每年10月向市政府上报下年度公交场站建设计划，经市政府审定后交市住房城乡建设局纳入下年基建计划予以实施，市级财政承担公交场站建设资金的50%，公交场站建设所在地财政承担50%，鼓励各公交企业参与投资建设。4．落实城市公交相关税费减免政策。城市公共交通场站、车站及后方设施建设免征城市建设配套费、城市道路开挖占道费、绿地占用费,"公交场站建设资金分担机制是如何运作的？
",公交场站建设资金由市、区市县两级财政分担，市级财政承担50%，公交场站建设所在地财政承担50%。同时鼓励公交企业参与投资建设。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733357785891999744.html,工业、交通,广安市人民政府关于印发广安市优先发展城市公共交通的实施意见的通知,广安市人民政府办公室,5,根据提供的上下文，我们可以清晰地了解公交场站建设资金分担机制的运作流程和各级财政的分担比例。上下文提供了明确的信息，说明了这个机制从计划提出到实施的具体步骤，以及资金分担的责任分配。因此，这个问题可以在给定上下文的情况下得到清楚和明确的答案。,5.0,这个问题对于普通公民理解政策文件非常有用，因为它关系到公共交通基础设施的建设和资金来源，直接影响到公交服务的质量和效率。公交场站建设资金分担机制的清晰度，可以帮助公民了解政府、企业和其它相关方在公共交通发展中的责任和投入，以及这些资金是如何分配和使用的。此外，了解这一机制还有助于公民监督和评估相关政策的执行效果，确保公共资源的有效利用和公平分配。,2.0,这个问题询问了一个特定的政策机制，即公交场站建设资金分担机制的运作方式。这个机制可能因地区和国家的不同而有所差异，因此，要准确回答这个问题，需要具体的上下文信息，比如所指的地区或国家的政策框架。没有这样的上下文，这个问题就没有足够的明确性。
。一、充分认识优先发展城市公共交通的重要意义城市公共交通是重要的城市基础设施，是关系国计民生的社会公益事业。优先发展城市公共交通是有效缓解城市交通拥堵、改善城市人居环境的重要措施，是贯彻落实党的十九大、省委十一届三次、四次全会、市委五届六次、七次全会精神的具体体现。近年来，我市城市公共交通虽然取得了长足发展，但随着经济社会的快速发展，城市规模和人口数量不断扩大，城市公共交通发展现状已不能有效满足新时期人民群众对公共交通出行的新需求、新愿望,"城市公共交通为什么是重要的城市基础设施？
",城市公共交通是重要的城市基础设施，因为它是关系国计民生的社会公益事业，并且是有效缓解城市交通拥堵、改善城市人居环境的重要措施。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733357785891999744.html,工业、交通,广安市人民政府关于印发广安市优先发展城市公共交通的实施意见的通知,广安市人民政府办公室,5,根据上下文内容，问题得到了明确和详细的回答。上下文中提到了城市公共交通对于缓解交通拥堵和改善人居环境的重要性，以及它作为社会公益事业和政策落实的体现。这些信息清楚地阐述了为什么城市公共交通是重要的城市基础设施。,5.0,这个问题对于普通公民理解政策文件非常有用，因为它涉及到城市基础设施的核心组成部分，并且解释了公共交通对于城市运行和发展的关键作用。了解公共交通作为城市基础设施的重要性可以帮助公民更好地理解政府为何投资于公共交通系统，以及这样的投资如何影响他们的日常生活、城市的可持续性和经济发展。,5.0,这个问题询问了城市公共交通为何是重要的城市基础设施，它没有特定的上下文或提前设定的信息，可以独立于任何特定情境进行讨论。这个问题本身提出了一个普遍性的观点，并询问了其背后的理由，因此具有独立性。
。即老年人、残疾人、军人免费乘车和优抚卡、学生卡等，按70%的比例确定补助资金总额，由市财政局会同市交通运输局对相关数据进行核实，并分解到市、区市县和园区。2．加大对公交车辆新增和报废更新的购置投入。市财政对主城区国有公交企业每年因增加公交线路新购车辆、到期报废更新车辆所需资金按购置金额的50%进行补贴，对使用银行贷款购置车辆的按贷款利息的50%进行贴息，贴息期为3年。主城区国有公交企业于每年11月将次年新开线路、新购车辆和到期报废更新车辆数量、型号等，按规定程序报市国资委、市交通运输局、市财政局审核，经市政府审定后实施。原则上使用新能源公交车。3．加大对公交场站建设资金投入,"公交车辆新增和报废更新的购置投入由谁进行补贴？
",市财政对主城区国有公交企业每年因增加公交线路新购车辆、到期报废更新车辆所需资金按购置金额的50%进行补贴。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733357785891999744.html,工业、交通,广安市人民政府关于印发广安市优先发展城市公共交通的实施意见的通知,广安市人民政府办公室,5,根据上下文内容，特别是“市财政对主城区国有公交企业每年因增加公交线路新购车辆、到期报废更新车辆所需资金按购置金额的50%进行补贴”，可以清楚明确地回答问题。,4.0,这个问题对于普通公民了解公交车辆更新换代的具体政策非常有用。了解补贴的来源可以帮助公民理解政府对公共交通系统的投资和政策支持程度，以及这些政策如何影响公共交通的服务质量和城市交通的发展。此外，这还涉及到公共资金的使用和政府责任，是公众监督和参与城市管理的一部分。,5.0,这个问题询问的是关于公交车辆新增和报废更新的购置投入的补贴责任方，这是一个具体的管理政策问题。它不依赖于特定的上下文信息，而是指向了一个明确的主题，即公共交通系统的运营和管理。因此，该问题可以独立于特定设置或文件来理解。
"。相关附件：二维码开始扫一扫在手机打开当前页用来校验该浏览器是否支持HTML5二维码结束【添加收藏(javascript:void(0);)】【我要纠错(javascript:void(0);)】【关闭窗口(javascript:void(0);)】相关信息广安市人民政府关于印发广安市优先发展城市公共交通的实施意见的通知(/zfxxgk/szfwj/pc/content/content_1719207282871705600.html)2019-03-26标签S标签标签E上下篇S<divclass=""article-sxp""><ulid=""data-article-sxp""></ul></di","广安市人民政府何时发布了关于优先发展城市公共交通的实施意见的通知？
",广安市人民政府关于优先发展城市公共交通的实施意见的通知发布于2019年3月26日。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733357785891999744.html,工业、交通,广安市人民政府关于印发广安市优先发展城市公共交通的实施意见的通知,广安市人民政府办公室,5,上下文中明确提供了一个网址链接（URL），该链接指向广安市人民政府发布的通知文件。根据提供的链接，可以直接访问该文件并获取发布日期信息。因此，问题可以根据上下文清楚、明确地回答。,,,,
。相关附件：二维码开始扫一扫在手机打开当前页用来校验该浏览器是否支持HTML5,"什么是用来校验浏览器是否支持HTML5的技术？
",二维码用来校验浏览器是否支持HTML5。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733357785891999744.html,工业、交通,广安市人民政府关于印发广安市优先发展城市公共交通的实施意见的通知,广安市人民政府办公室,3,上下文提供了一个具体的例子，即使用二维码来触发手机上的浏览器打开当前页面，这暗示了测试的是移动端的HTML5支持。然而，这个上下文并没有直接说明校验HTML5的具体技术或方法。要准确回答这个问题，需要更多的上下文信息或者对HTML5校验技术的广泛知识。,1.0,这个问题与普通公民理解政策文件没有直接关系。政策文件通常包含的是关于政府政策、法律法规和行政管理等方面的内容，而这个问题涉及到的是技术方面的知识。普通公民在日常生活中可能不需要深入了解这项技术，除非他们从事与网页开发相关的工作或者对技术有特别的兴趣。因此，这个问题对于普通公民理解政策文件的帮助不大。,5.0,这个问题询问了一个具体的技术，HTML5，以及它的校验方法。HTML5是一个广泛使用的网页标准，大多数现代浏览器都支持它。询问是否支持HTML5通常是在讨论网页开发或浏览器兼容性问题时进行的。校验浏览器是否支持HTML5的技术通常涉及使用特定的代码示例或在线工具。这个问题是独立于特定上下文的，并且有意义，因为它是针对一个具体的技术标准。
