context,question,answer,source_url,category,title,org,groundedness_score,groundedness_eval,relevance_score,relevance_eval,standalone_score,standalone_eval
。第十四条审批部门可以在项目建议书、可行性研究报告、初步设计批复文件中规定批复文件的有效期。审批部门对政府投资项目不予批准的，应当书面通知项目单位并说明理由。第十五条项目单位应当严格按照批复文件规定的建设工期实施项目。建设工期延长的，应按程序申请调整。第十六条审批对经济社会发展、社会公众利益有重大影响或者投资规模较大的政府投资项目，审批部门应当在中介服务机构评估、公众参与、专家评议、风险评估的基础上，履行集体决策程序作出决定。可能对市场竞争状况造成较大影响的，应进行公平竞争审查。第十七条由投资主管部门负责审批的政府投资项目初步设计，相关行业主管部门应出具行业审查意见,"审批部门在哪些文件中可以规定批复文件的有效期？
",审批部门可以在项目建议书、可行性研究报告、初步设计批复文件中规定批复文件的有效期。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743984691001864192.html,其他,广安市人民政府关于印发《广安市政府投资管理办法》的通知,广安市人民政府办公室,5.0,根据上下文第十四条的内容，明确规定了审批部门可以在上述三种文件中规定批复文件的有效期。这是直接的文本依据，因此该问题可以根据上下文清楚、明确地回答。,3.0,这个问题对于普通公民理解政策文件的有效性有一定的用处，因为它涉及到政策文件执行的时间限制。然而，这个问题比较具体，可能只对从事法律、政策研究或政府部门工作的人较为有用。对于普通公民来说，了解政策文件的基本内容和目的可能比了解其有效期更重要。,3.0,这个问题询问了审批部门在哪些文件中可以规定批复文件的有效期，这涉及特定的程序和文件类型，但没有提供足够的上下文来确定具体是哪些文件。此外，这个问题假设了有一些特定的文件存在，并且审批部门对这些文件有规定有效期的权力，这可能因地区和具体情况而异。
。未落实资金或者未明确资金来源的项目，不得列入政府投资年度计划。第二十五条政府投资年度计划应当和本级预算相衔接，与财政承受能力相匹配，严控债务高风险地区新上政府投资项目。第二十六条财政部门应当根据经批准的预算，按照法律、行政法规和国库管理的有关规定，及时、足额办理政府投资资金拨付。第四章政府投资项目实施第二十七条政府投资项目应当按照国家相关规定，严格落实项目法人责任制、招标投标制、合同管理制和工程监理制。对于项目单位缺乏相关专业技术人员和建设管理经验的政府投资项目可以实行代理建设制度，鼓励建设内容明确、技术方案成熟的政府投资项目实行工程总承包,"政府投资年度计划需要满足哪些要求？
",政府投资年度计划需要和本级预算相衔接，与财政承受能力相匹配，并且严控债务高风险地区新上政府投资项目。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743984691001864192.html,其他,广安市人民政府关于印发《广安市政府投资管理办法》的通知,广安市人民政府办公室,,,,,,
。单次送审金额（单项变更金额或多项变更累计金额，正负不得品迭）不满50万元的非零星工程变更，经工程变更审查部门审签后，报市政府分管领导（行政主管部门由市委直接管理的，报市委分管领导，下同）审批；单次送审金额50万元以上、不满200万元的工程变更，经工程变更审查部门、市政府分管领导审签后，报市政府主要领导审批；单次送审金额200万元以上且变更金额不超过中标价10%的，以及单次送审金额200万元以上、不满1000万元且超过中标价10%的，经工程变更审查部门、市政府分管领导审签后，由行政主管部门报市政府常务会议审定；单次送审金额1000万元以上且变更金额超过中标价10%的，经工程变更审查部门、市政府,"非零星工程变更单次送审金额不满50万元时，应由谁审批？
",非零星工程变更单次送审金额不满50万元时，应经工程变更审查部门审签后，报市政府分管领导审批。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743984691001864192.html,其他,广安市人民政府关于印发《广安市政府投资管理办法》的通知,广安市人民政府办公室,5.0,根据上下文内容，对于单次送审金额不满50万元的非零星工程变更，流程是先由工程变更审查部门审签，然后报市政府分管领导审批。这个答案直接来源于提供的上下文信息，因此是明确和具体的。,3.0,这个问题针对的是具体的管理规定，即非零星工程变更单次送审金额不满50万元时的审批流程。对于普通公民而言，这类信息可能不是日常所必需的，但对于从事相关行业或需要了解具体政策执行细节的公民来说，这个问题还是有其参考价值的。因此，该问题的实用性取决于提问者的需求和所处的具体环境。,1.0,这个问题涉及到具体的工程变更审批流程和金额限制，这些信息没有在当前的上下文中提供。这个问题依赖于特定组织或机构的内部规定和政策，因此无法仅凭问题本身确定答案。
。政府投资项目应当依法接受审计部门审计监督。第四十六条投资主管部门、行业主管部门、财政部门、审计部门和依法对政府投资项目负有监督管理职责的其他部门，应当建立政府投资项目信息共享机制，通过在线办理或者系统关联等方式，将审批事项、要件办理情况等项目信息通过在线平台实现共享。第四十七条项目单位应当按照国家有关规定加强政府投资项目档案管理，将项目审批和实施过程中的有关文件、资料存档备查。项目单位、工程咨询机构、工程设计单位和中介服务机构应当接受行政执法机关依法进行的监督检查，如实提供有关资料。第四十八条政府投资年度计划、政府投资项目审批和实施以及监督检查的信息应当依法公开,"审计部门对政府投资项目有何监督职责？
",审计部门对政府投资项目有审计监督的职责。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743984691001864192.html,其他,广安市人民政府关于印发《广安市政府投资管理办法》的通知,广安市人民政府办公室,4.0,上下文中明确提到了审计部门需要与其他部门建立信息共享机制，并负责对政府投资项目的档案管理和实施过程进行监督检查，这表明审计部门在政府投资项目中承担着明确的监督职责。,5.0,这个问题对于普通公民理解政策文件非常有用，因为它涉及到审计部门在政府投资项目中的角色和职责，这是一个关于政府财政管理和公共资源使用的重要方面。了解审计部门的监督职责有助于公民评估政府的决策和资源分配的透明度与效率。,5.0,这个问题询问的是审计部门在政府投资项目中具体的监督职责，这是一个普遍性的问题，并且审计部门的职责在大多数国家和地区都是相对明确和独立的。因此，这个问题是独立于特定上下文的，具有普遍性。
。第十条政府采用直接投资、资本金注入方式投资的项目（以下统称政府投资项目），项目单位应当编制项目建议书、可行性研究报告、初步设计并报行业主管部门审核或审查后，报投资主管部门或者政府赋予项目审批权的其他部门（以下统称审批部门）审批。第十一条项目单位应当加强政府投资项目的前期工作，依次编报项目建议书、可行性研究报告、初步设计及投资概算，保证前期工作编制的格式、内容和深度达到规定的要求，并对相关文件以及依法应当附具的其他文件的真实性负责。项目建议书应对项目建设的必要性、主要建设内容、拟建地点、拟建规模、投资匡算、资金筹措以及社会效益和经济效益等进行初步分析，并附相关文件资料,"政府投资项目在哪个阶段需要编制项目建议书？
",政府投资项目在前期阶段需要编制项目建议书。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743984691001864192.html,其他,广安市人民政府关于印发《广安市政府投资管理办法》的通知,广安市人民政府办公室,5.0,根据上下文中的第十条和第十一条，政府投资项目单位在直接投资或资本金注入方式投资的项目中，需要依次进行前期工作，并编报项目建议书。项目建议书需要在项目审批之前编制，以便对项目的各个方面进行初步分析，并为后续的可行性研究报告和初步设计提供基础。因此，根据上下文，可以明确回答政府投资项目在哪个阶段需要编制项目建议书。,4.0,这个问题对于普通公民理解政策文件非常有用，因为它涉及到政府投资项目的流程和管理，这是公共资金使用的关键环节。了解项目建议书的编制阶段有助于公民了解政府决策过程和资金分配的透明度。,3.0,这个问题是关于政府投资项目管理的具体流程，它涉及特定的政策、规定或程序。这个问题依赖于对政府投资项目管理的相关背景知识的了解，包括项目建议书的概念、编制的目的以及在项目管理中的作用。
。第三十五条政府投资项目建成后，房屋建筑和市政基础设施项目应当按照联合验收的规定程序和时限完成竣工验收，其他领域项目按照国家和省有关规定的程序和时限完成竣工验收。第三十六条竣工验收重点审查政府投资项目的审批执行、投资概算、建设内容、建设规模、工程质量、目标完成及与项目竣工验收相关的其他情况。竣工验收合格后，应及时办理竣工财务决算。政府投资项目结余的财政资金，应当按照国家有关规定缴回国库。第三十七条项目单位应按照经批复的竣工财务决算和最新的会计制度，及时办理有关账目、资产及物资的核转、清理和移交。国有产权持有单位应当按照国家有关规定办理国有产权登记，明确国有产权归属,"政府投资项目建成后应如何进行竣工验收？
",政府投资项目建成后，房屋建筑和市政基础设施项目应按照联合验收的规定程序和时限完成竣工验收，其他领域项目应按照国家和省有关规定的程序和时限完成竣工验收。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743984691001864192.html,其他,广安市人民政府关于印发《广安市政府投资管理办法》的通知,广安市人民政府办公室,5.0,根据上下文，第三十五条至第三十七条详细描述了政府投资项目建成后的竣工验收流程，包括不同类型项目的验收规定、验收的重点内容、后续的财务决算处理、财政资金缴回以及资产和物资的清理移交等事项。因此，根据给定的上下文，可以清楚和明确地回答政府投资项目建成后的竣工验收应如何进行。,,,,
。实行代理建设制度或工程总承包的项目，项目单位是项目管理的责任主体，代建单位或工程总承包单位应当按照与项目单位签订的合同，承担项目实施的相关权利义务，严格执行投资概算，加强资金管理和控制，保证项目推进进度，确保工程质量和安全。第二十八条达到必须招标规模的政府投资项目，严格按《中华人民共和国招标投标法》《中华人民共和国招标投标法实施条例》《四川省国家投资工程建设项目招标投标条例》等法律法规进行招投标活动，严禁将政府投资项目进行拆分化整为零规避招标。第二十九条政府投资项目开工建设，应当符合有关法律、行政法规规定的建设条件；不符合规定的建设条件的，不得开工建设,"项目单位在实行代理建设制度或工程总承包的项目中扮演什么角色？
",项目单位是项目管理的责任主体。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743984691001864192.html,其他,广安市人民政府关于印发《广安市政府投资管理办法》的通知,广安市人民政府办公室,5.0,上下文中提供了项目单位在代理建设制度或工程总承包项目中的具体职责和作用，包括项目管理责任、合同监督、投资控制、进度保证、质量安全控制以及遵守招标法律法规等。因此，根据上下文可以清楚、明确地回答问题。,5.0,这个问题对于普通公民理解政策文件非常有用。它涉及到项目单位在代理建设制度或工程总承包中的角色，这与建筑项目实施和管理有关，直接影响到项目的效率和质量。普通公民可能直接或间接参与到这些项目中，了解这些信息有助于他们更好地理解和监督项目执行过程。,5.0,该问题明确了提到的情况——代理建设制度或工程总承包的项目，并询问了项目单位在这些项目中扮演的角色。这是一个具体的问题，它提供了足够的背景信息，即使对于没有专门知识的人来说，问题的内容也是清晰和独立的。
。国务院规定应当审批开工报告的重大政府投资项目，按照规定办理开工报告审批手续后方可开工建设。第三十条政府投资项目所需资金应当按照国家有关规定确保落实到位，原则上根据工程施工进度安排预算。政府投资项目不得由施工单位垫资建设，开工前应按规定拨付工程预付款。第三十一条政府投资项目应当按照审批部门批准的建设地点、建设规模和建设内容实施；确需变更建设地点或者对建设规模、建设内容等作较大变更的，应当按照规定的程序报原审批部门审批。第三十二条政府投资项目建设投资原则上不得超过经核定的投资概算,"国务院规定哪些情况下不需要审批开工报告的重大政府投资项目？
",根据上下文，国务院规定所有重大政府投资项目都需要审批开工报告，没有提到有例外情况。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743984691001864192.html,其他,广安市人民政府关于印发《广安市政府投资管理办法》的通知,广安市人民政府办公室,1.0,上下文内容集中在政府投资项目应当审批开工报告，以及审批后需遵循的规定，如资金保障、施工进度、建设地点和规模的变更程序、以及投资概算的控制等。尽管上下文明确了需要审批开工报告的种种情况，却并未提及在哪些特定情况下可以不必审批。,4.0,这个问题对于普通公民理解政策文件非常有用。它提供了对政府决策过程的洞察，并帮助公众了解在何种情况下政府投资项目可以绕过审批程序，这对于确保透明度和问责制至关重要。,3.0,该问题直接询问的是国务院规定的具体条文，这是一项具体的政策问题，属于公共政策的范畴。对于了解中国政府投资项目的审批流程，这个问题具有直接关联性。然而，对于不熟悉中国政策法规的观众来说，这个问题可能难以理解，因为它涉及到特定的政策文件和规定。
。自然资源规划、生态环境、住房城乡建设、交通运输、应急、农业农村、水务、文化广电旅游等行业主管部门按职责对本行业领域政府投资项目进行行业审查、管理和监督，对本行业领域政府投资项目工程变更的合理性、必要性进行审查。审计及其他有关部门按职责分工对政府投资项目进行监督管理。项目单位是政府投资项目的实施主体和投资控制的责任主体，应当按照基本建设程序及有关规定，做好政府投资项目的实施工作和投资控制工作。第二章政府投资决策第九条市、县（市、区）人民政府应当根据国民经济和社会发展规划、中期财政规划和国家宏观调控政策，结合经济社会发展水平和财政收支状况，统筹安排使用政府投资资金的项目，规范使用各类政府投资资金,"谁负责对政府投资项目进行行业审查、管理和监督？
",自然资源规划、生态环境、住房城乡建设、交通运输、应急、农业农村、水务、文化广电旅游等行业主管部门负责对政府投资项目进行行业审查、管理和监督。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743984691001864192.html,其他,广安市人民政府关于印发《广安市政府投资管理办法》的通知,广安市人民政府办公室,5.0,根据上下文内容，明确指出了自然资源规划、生态环境、住房城乡建设、交通运输、应急、农业农村、水务、文化广电旅游等行业主管部门负责对政府投资项目进行行业审查、管理和监督，同时提到审计及其他有关部门按职责分工对政府投资项目进行监督管理，项目单位是政府投资项目的实施主体和投资控制的责任主体。因此，该问题在给定上下文的情况下可以清楚、明确地回答。,5.0,这个问题对于普通公民理解政策文件非常有用，因为它涉及到政府投资的行业审查、管理和监督，这是公共资金使用和政策执行的关键环节。了解这些信息有助于公民监督政府行为，确保资金被合理和有效地使用，同时促进透明度和责任感。,5.0,这个问题询问的是关于政府投资项目的行业审查、管理和监督的负责机构或部门，这是一个可以直接提出并期望得到具体答案的问题，它不依赖于任何特定的上下文信息。
。房屋建筑和市政基础设施项目由住房城乡建设部门出具初步设计行业技术审查意见。第十八条审批部门核定的投资概算是控制政府投资项目总投资的依据。初步设计提出的投资概算超过经批准的可行性研究报告提出的投资估算10%的，项目单位应当向审批部门报告，审批部门可以要求项目单位重新报送可行性研究报告。对因初步设计不合理、不合规，擅自扩大工程量或提高建设标准，审批部门应当不予批准其初步设计。项目单位应当按照批准的初步设计及投资概算进行施工图设计，按规定组织编制项目施工图预算（招标控制价）并报财政部门评审,"谁负责出具房屋建筑和市政基础设施项目的初步设计行业技术审查意见？
",住房城乡建设部门负责出具房屋建筑和市政基础设施项目的初步设计行业技术审查意见。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743984691001864192.html,其他,广安市人民政府关于印发《广安市政府投资管理办法》的通知,广安市人民政府办公室,5.0,根据上下文内容，特别是“房屋建筑和市政基础设施项目由住房城乡建设部门出具初步设计行业技术审查意见”的明确说明，可以清楚、明确地回答问题。,3.0,这个问题对于普通公民来说有一定用处，因为它涉及到房屋建筑和市政基础设施项目的初步设计行业技术审查意见的责任方。这对于关心工程项目质量的公民来说是一个重要信息。然而，这个问题涉及的具体技术和行政流程可能对普通公民来说较为复杂，不是每个人都需要知道或能够理解。因此，虽然它提供了一定的透明度并有助于促进公众对项目审查过程的理解，但实用性和普遍性可能有限。,1.0,这个问题询问的是特定领域的具体责任人，它涉及到特定的行政规定和专业知识。没有上下文信息，比如具体的地区政策、行业规定等，就难以准确回答这个问题。因此，这个问题依赖于其他信息才能理解。
