context,question,answer,source_url,category,title,org,groundedness_score,groundedness_eval,relevance_score,relevance_eval,standalone_score,standalone_eval
。第二十条　企业投资项目应当由市国资委、市政府、市委决策的，未经批准前，企业除开展可行性研究论证等前期工作外，不得组织实施或者进行投资，也不得签署任何投资协议、文件。第二十一条　企业新投资项目经依法决策后，依法应当取得行政许可的，按照有关法律法规等申请办理。第四节　投资项目事中管理第二十二条　市国资委对企业投资实行全过程动态监测，及时了解和掌握企业投资信息，指导督促企业规范开展投资活动。企业应当加强投资基础信息管理，提升投资管理的信息化水平，并按月向市国资委报送投资项目信息,"企业新投资项目在依法决策后，需要办理哪些手续？
",企业新投资项目在依法决策后，需要按照有关法律法规等申请取得行政许可。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733384234830471168.html,财政、金融、审计,广安市人民政府办公室关于印发《广安市市属国有企业投融资监督管理办法（修订）》的通知,广安市人民政府办公室,5.0,根据上下文中的第二十一条，“企业新投资项目经依法决策后，依法应当取得行政许可的，按照有关法律法规等申请办理”，可以清楚明确地得出企业在新投资项目依法决策后需要办理行政许可手续。,5.0,这个问题对于普通公民理解政策文件非常有用。了解企业新投资项目在决策后需要办理哪些手续，有助于公民掌握项目从决策到实施的过程，以及政府如何监管和管理这些项目。这不仅提高了公民对政府工作的透明度和效率的认识，还有助于公民在自身权益受到项目影响时，了解如何寻求合法的途径解决问题。,5.0,这个问题询问的是企业新投资项目在决策后需要办理的手续，这是一个具体且独立的问题，它不依赖于特定的上下文或额外的信息来解释其意义。这个问题对于任何了解企业运营和投资流程的人来说都是有意义的。
。第二节　融资管理第三十七条　企业融资应当遵循以下原则：（一）严格遵守法律、法规、规章和上位规范性文件等规定；（二）符合企业发展战略规划，保证企业正常生产经营需要；（三）融资投入项目经济效益有良好预期；（四）融资渠道合法，融资成本经过严格测算控制；（五）融资规模适度，风险可控；（六）法定材料完备，决策程序合规。第三十八条　企业应当结合自身经营需要和资产负债状况，编制年度融资计划，融资计划包括融资预算额度、融资方式、融资成本、融资用途、还款来源等内容。第三十九条　企业应当在每年年底前预报下一年度融资计划，并于下一年度3月底前将董事会审议通过的年度融资计划书面报告市国资委,"企业融资应当遵循哪些原则？
",企业融资应当遵循以下原则：（一）严格遵守法律、法规、规章和上位规范性文件等规定；（二）符合企业发展战略规划，保证企业正常生产经营需要；（三）融资投入项目经济效益有良好预期；（四）融资渠道合法，融资成本经过严格测算控制；（五）融资规模适度，风险可控；（六）法定材料完备，决策程序合规。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733384234830471168.html,财政、金融、审计,广安市人民政府办公室关于印发《广安市市属国有企业投融资监督管理办法（修订）》的通知,广安市人民政府办公室,5.0,根据提供的上下文内容，问题得到了明确和详细的回答。上下文中的第三十七条至第三十九条详细列举了企业融资应当遵循的原则，以及企业应该如何制定和预报融资计划。这些信息对于回答“企业融资应当遵循哪些原则？”这个问题是充分且必要的，使得问题可以被清楚、明确地回答。,4.0,这个问题对于普通公民理解政策文件非常有用，因为它关系到企业融资的基本方针和政策导向，是经济活动中非常重要的一个方面。了解这些原则有助于公民在参与经济活动时做出更为明智的决策，同时也有助于他们理解政府如何引导和监管金融市场。,5.0,问题“企业融资应当遵循哪些原则？”是独立于特定上下文的，因为它询问的是一个广泛的商业和金融概念。这个问题在各种企业和金融环境中普遍适用，无需特定背景信息或额外的上下文就可以理解。
。第十五条　企业新投资项目按规定需提请决策的，应当结合投资项目实际，提交以下相关材料：（一）项目投资请示文件；（二）投资项目可行性研究报告、方案论证意见、法律审查意见、风险审查意见及防控措施等，其中，并购项目还应当提供尽职调查报告、财务审计报告、资产评估报告等；（三）企业履行决策程序情况及有关文件；（四）依法应当提交的其他材料。企业应当对上报材料的真实性、合法性、完备性、有效性、可靠性负责。按规定由企业决策的投资项目应当按照上述要求整理归档相关材料，存档备查,"企业新投资项目需要提交哪些材料？
",企业新投资项目需要提交项目投资请示文件、投资项目可行性研究报告、方案论证意见、法律审查意见、风险审查意见及防控措施等、尽职调查报告、财务审计报告、资产评估报告等、企业履行决策程序情况及有关文件，以及依法应当提交的其他材料。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733384234830471168.html,财政、金融、审计,广安市人民政府办公室关于印发《广安市市属国有企业投融资监督管理办法（修订）》的通知,广安市人民政府办公室,4.0,根据提供的上下文，详细列出了企业新投资项目需要提交的材料，包括项目投资请示文件、可行性研究报告及相关审查意见、并购项目的尽职调查报告、财务审计报告和资产评估报告等，以及企业履行决策程序的相关文件和其他依法应当提交的材料。这些信息清晰明确，可以清楚地为寻求提交新投资项目材料的企业或个人提供指导。,4.0,这个问题对于普通公民来说非常有用，尤其是那些打算创业或者正在运营企业的人。了解企业新投资项目需要提交的材料可以帮助他们遵循正确的程序，避免不必要的延误或错误。此外，这样的信息有助于提高透明度和可预测性，让公民能够更好地理解他们需要满足的政府要求。,5.0,这个问题询问的是关于企业新投资项目所需提交的材料，它是一个具体而独立的问题，不依赖于特定的上下文或额外信息。这个问题对于任何企业来说都是一个常见的问题，而且答案也不会受到特定环境或条件的限制。
。第四十八条　企业为实际控制的全资或控股子企业提供担保或借款，或在持股比例内为参股子企业提供担保或借款，及实际控制的全资或控股子企业之间的担保或借款，由企业按内部决策程序决策实施。第四十九条　企业不得超持股比例为参股子企业提供担保或借款。对因无偿划转、股权转让、增资扩股等形成的超持股比例为参股子企业提供的担保或借款，应当由被担保企业或借款企业的其他股东等第三方提供有效的反担保,"企业为参股子企业提供担保或借款是否可以超过持股比例？
",根据第四十九条规定，企业不得超持股比例为参股子企业提供担保或借款。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733384234830471168.html,财政、金融、审计,广安市人民政府办公室关于印发《广安市市属国有企业投融资监督管理办法（修订）》的通知,广安市人民政府办公室,,,,,,
。第二节　投资决策制度及程序第十条　企业应当根据法律、法规等和本办法规定，结合企业实际，建立健全投资管理制度。企业投资管理制度应当包括以下主要内容：（一）投资应当遵循的基本原则；（二）投资管理流程、管理部门及相关职责；（三）投资决策程序、决策机构及其职责；（四）年度投资计划管理制度；（五）投资信息化管理制度；（六）投资风险管控制度；（七）投资项目完成、中止、终止或退出制度；（八）投资项目后评价制度；（九）投资项目档案管理制度；（十）违规投资责任追究制度；（十一）对所出资企业投资的授权、监督与管理制度。企业投资管理制度应当经董事会审议通过后报市国资委备案,"企业投资管理制度应当包括哪些主要内容？
",企业投资管理制度应当包括以下主要内容：（一）投资应当遵循的基本原则；（二）投资管理流程、管理部门及相关职责；（三）投资决策程序、决策机构及其职责；（四）年度投资计划管理制度；（五）投资信息化管理制度；（六）投资风险管控制度；（七）投资项目完成、中止、终止或退出制度；（八）投资项目后评价制度；（九）投资项目档案管理制度；（十）违规投资责任追究制度；（十一）对所出资企业投资的授权、监督与管理制度。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733384234830471168.html,财政、金融、审计,广安市人民政府办公室关于印发《广安市市属国有企业投融资监督管理办法（修订）》的通知,广安市人民政府办公室,5.0,根据提供的上下文，企业投资管理制度的主要内容被明确列出，包括投资的基本原则、管理流程、决策程序、年度投资计划、信息化管理、风险管控、项目的完成与退出、后评价、档案管理、责任追究以及投资的授权、监督与管理制度。这些内容全面且具体，足以构建一个完善的投资管理制度框架。,4.0,这个问题对于普通公民理解政策文件非常有用，因为它涉及到企业投资管理制度的构成，这是企业运营和宏观经济管理的重要组成部分。了解这些内容可以帮助公民更好地理解政策如何影响企业的投资决策，以及这些决策如何反过来影响经济和社会的发展。此外，对于那些打算进行投资或创业的公民来说，了解制度内容对于他们制定策略和计划也是非常有帮助的。,5.0,这个问题询问的是企业投资管理制度的主要内容，这是一个相对广泛的主题，不依赖于特定的上下文或之前的信息。它是一个有意义的问题，可以独立存在。
。必要时企业应当选聘具有相应资质、经验和良好信誉的中介机构编制可行性研究报告、出具法律意见书或评估报告、开展项目论证等。企业开展并购项目的，还应当组织专业团队进行尽职调查，开展清产核资、财务审计、资产评估等工作，全面了解标的企业的投资价值、投资回报与投资风险；（三）风险审查。企业风险审查部门应当根据法律、法规、规章、上位规范性文件和公司章程的相关规定，结合市场和标的企业实际情况，对投资项目进行市场、效益、法律等方面的风险审查，形成风险审查意见；（四）董事会战略与投资委员会评议,"企业开展并购项目时需要进行哪些工作？
",企业开展并购项目时需要组织专业团队进行尽职调查，开展清产核资、财务审计、资产评估等工作。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733384234830471168.html,财政、金融、审计,广安市人民政府办公室关于印发《广安市市属国有企业投融资监督管理办法（修订）》的通知,广安市人民政府办公室,5.0,根据上下文内容，问题得到了明确且详细的回答。上下文中提到了编制相关报告、尽职调查、风险审查等多个关键步骤，这些步骤涵盖了企业并购项目的主要方面，使得问题得以清晰、全面地回答。,4.0,这个问题对于普通公民理解政策文件非常有用，因为它涉及到企业活动中的一个重要方面，即并购。并购活动通常受到政府政策的严重影响，包括监管要求、税收政策、反垄断法规等。了解企业并购时所需进行的各项工作，有助于公民理解这些政策如何影响企业行为和经济活动。此外，对于那些可能参与投资、创业或从事与企业并购相关工作的公民来说，这个问题提供的信息更为直接相关。,5.0,这个问题询问的是企业并购项目中的具体工作内容，这是一个通用的问题，且并购项目是商业活动中比较独立的概念，不依赖于特定的上下文信息。因此，该问题本身具有意义，且可以独立提出。
。第三十六条　企业应当建立健全融资、对外担保和借款管理制度，内容包括：（一）融资、对外担保和借款行为应当遵循的原则；（二）融资、对外担保和借款管理部门及相关职责；（三）融资、对外担保和借款实施流程、决策程序；（四）融资、对外担保和借款的风险防范制度；（五）融资、对外担保和借款的档案管理制度；（六）融资、对外担保和借款的责任追究制度；（七）对融资、对外担保和借款项目资金的监督制度；（八）融资、对外担保和借款的其他制度。企业融资、对外担保和借款管理制度经董事会审议通过后报市国资委备案,"企业融资、对外担保和借款管理制度应当包含哪些内容？
",企业融资、对外担保和借款管理制度应当包含：（一）融资、对外担保和借款行为应当遵循的原则；（二）融资、对外担保和借款管理部门及相关职责；（三）融资、对外担保和借款实施流程、决策程序；（四）融资、对外担保和借款的风险防范制度；（五）融资、对外担保和借款的档案管理制度；（六）融资、对外担保和借款的责任追究制度；（七）对融资、对外担保和借款项目资金的监督制度；（八）融资、对外担保和借款的其他制度。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733384234830471168.html,财政、金融、审计,广安市人民政府办公室关于印发《广安市市属国有企业投融资监督管理办法（修订）》的通知,广安市人民政府办公室,5.0,根据提供的上下文内容，问题已经被明确且详细地回答了。上下文详细列出了企业融资、对外担保和借款管理制度应当包含的八个内容要点，这些要点涵盖了从原则到责任追究，再到具体实施流程和风险防范等各个方面的制度要求。因此，根据上下文可以清楚、明确地回答问题。,4.0,这个问题对于普通公民理解政策文件非常有用。企业融资、对外担保和借款管理制度是经济活动中非常重要的方面，涉及到企业运营和财务稳定。了解这些内容有助于公民理解政策如何影响企业和经济环境，以及如何保护自己的利益。此外，这也可能涉及到公民个人的投资决策或者与企业的合作关系，因此具有实际意义。然而，对于普通公民来说，可能需要一定的专业知识或者通过查阅相关政策文件才能完全理解所有细节。,5.0,这个问题询问的是关于企业融资、对外担保和借款管理制度的内容，这些都是企业财务管理的重要组成部分。这些概念具有普遍性，并不依赖于特定的上下文或信息。该问题的内容本身是有意义的，并且可以被广泛地理解和讨论。
。第二十七条　发展改革、经济信息化、财政、自然资源规划、生态环境、住房城乡建设、交通运输、水务、农业农村、文化广电旅游、应急、审计、市场监管、金融工作等行业主管部门和投资项目管理部门应当依法加强对企业投资项目的监督管理。第五节　投资项目事后管理第二十八条　企业应当在每年年底前将本年度投资完成情况书面报告市国资委。年度投资完成情况报告包括但不限于以下内容：（一）年度投资完成总体情况（含续建项目投资完成情况）；（二）年度投资效果分析；（三）投资项目进展情况；（四）年度投资后评价工作开展情况；（五）计划执行偏离情况、年度投资存在的主要问题及对策建议。企业年度投资完成情况纳入企业年度经营业绩考核内容,"企业投资项目监督管理的主管部门有哪些？
",企业投资项目的监督管理主管部门包括发展改革、经济信息化、财政、自然资源规划、生态环境、住房城乡建设、交通运输、水务、农业农村、文化广电旅游、应急、审计、市场监管、金融工作等行业主管部门和投资项目管理部门。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733384234830471168.html,财政、金融、审计,广安市人民政府办公室关于印发《广安市市属国有企业投融资监督管理办法（修订）》的通知,广安市人民政府办公室,5.0,根据上下文中的第二十七条明确指出，这些部门应当依法加强对企业投资项目的监督管理。,4.0,了解企业投资项目监督管理的主管部门对于普通公民来说非常有用，因为这有助于他们理解谁负责监督和管理这些项目，以及他们在项目过程中可能需要联系哪些部门。这有助于提高公民对政府工作的透明度和责任感的认识。,5.0,这个问题询问的是关于企业投资项目监督管理的主管部门，这是一个直接的问题，它询问的是具体组织机构，这些信息对于理解企业投资项目的监管架构是有意义的。
。第十六条　市国资委依据相关法律、法规和国有资产监管等规定，从国有资本布局结构调整方向、国有资产安全和保值增值、企业项目投向、投资收益能力、决策程序等方面，对投资项目履行出资人审核或决策程序，根据下列情况分别作出处理。（一）投资项目按规定不需要市国资委、市政府、市委决策的，应当即时告知企业；（二）提交材料不齐全或者不规范的，应当当场或者在2个工作日内一次性告知需要补正的全部材料；（三）经审查，投资项目程序规范全面、内容合法合规、材料完备的，应当在20个工作日内依法作出决策；（四）投资项目按规定需要提请市政府、市委决策的，应当在作出拟同意意见后3个工作日内向市政府、市委请示,"市国资委在投资项目决策中，对于不需要其决策的投资项目应当如何处理？
",对于投资项目按规定不需要市国资委、市政府、市委决策的情况，市国资委应当即时告知企业。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733384234830471168.html,财政、金融、审计,广安市人民政府办公室关于印发《广安市市属国有企业投融资监督管理办法（修订）》的通知,广安市人民政府办公室,5.0,上下文中明确提到，“投资项目按规定不需要市国资委、市政府、市委决策的，应当即时告知企业”。这句话清楚地说明了市国资委对于不需要其决策的投资项目的处理方式。,5.0,这个问题对于普通公民理解政策文件非常有用。它涉及到市国资委在投资项目决策中的职责范围，以及对于不需要其决策的投资项目的处理流程。这有助于公民了解政府机构的决策机制和运作方式，提高透明度和公众参与度。,3.0,这个问题是关于特定政府机构（市国资委）在特定情况（投资项目决策）下的行为指南，因此它依赖于特定的组织结构和流程。虽然这个问题是具体的，但它仍然可以独立于上下文来理解，因为它询问的是一个实际操作程序。
。第四十六条　企业为其他市属国有企业、控股的县（市、区）及园区国有企业提供担保或借款，按以下规定履行决策程序：（一）单笔对外担保1亿元（不含）以下的，或单笔对外借款5000万元（不含）以下的，由企业按内部决策程序决策实施；（二）单笔对外担保1亿元（含）以上、5亿元（不含）以下的，或单笔对外借款5000万元（含）以上、1亿元（不含）以下的，经企业董事会审议后，报市国资委主任办公会议审定；（三）单笔对外担保5亿元（含）以上、10亿元（不含）以下的，或单笔对外借款1亿元（含）以上、2亿元（不含）以下的，经企业董事会、市国资委主任办公会议审议后，报市政府常务会议审定；（四）单笔对外担保10亿元（含）以,"企业为其他市属国有企业提供担保或借款的决策程序是什么？
",企业为其他市属国有企业提供担保或借款的决策程序根据金额大小不同有不同的规定。单笔对外担保1亿元（不含）以下的，或单笔对外借款5000万元（不含）以下的，由企业按内部决策程序决策实施；单笔对外担保1亿元（含）以上、5亿元（不含）以下的，或单笔对外借款5000万元（含）以上、1亿元（不含）以下的，经企业董事会审议后，报市国资委主任办公会议审定；单笔对外担保5亿元（含）以上、10亿元（不含）以下的，或单笔对外借款1亿元（含）以上、2亿元（不含）以下的，经企业董事会、市国资委主任办公会议审议后，报市政府常务会议审定；单笔对外担保10亿元（含）以上的，或单笔对外借款2亿元（含）以上的，需要额外信息来确定决策程序。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733384234830471168.html,财政、金融、审计,广安市人民政府办公室关于印发《广安市市属国有企业投融资监督管理办法（修订）》的通知,广安市人民政府办公室,4.0,提供的上下文详细说明了企业为其他市属国有企业提供担保或借款的决策程序，根据不同的金额阈值，决策需要经过不同级别的审议和批准。尽管上下文未说明10亿元以上和2亿元以上的决策程序，但已提供了较为清晰的决策流程说明。,4.0,这个问题对于普通公民理解政策文件非常有用。它涉及到企业的经济活动，特别是国有企业之间的担保和借款行为，这些都是经济生活中的重要组成部分。了解这些决策程序可以帮助公民理解国有企业的运营方式，以及这些决策可能对社会经济产生的影响。此外，对于那些可能与这些国有企业有业务往来的普通公民来说，了解这些程序有助于他们做出更明智的商业决策。然而，对于不关心国有企业运作或没有与它们打交道的普通公民来说，这个问题的用处可能会降低。,2.0,这个问题询问的是特定企业行为（提供担保或借款）的决策程序，这个程序可能受到该企业的内部规定、行业标准、当地的法律法规以及经济政策的影响。没有上下文信息，这个问题本身并不完全有意义，因为它没有指明是哪个市属国有企业，也没有提供任何背景信息。因此，这个问题依赖于更多的信息才能被完全理解。
