context,question,answer,source_url,category,title,org,groundedness_score,groundedness_eval,relevance_score,relevance_eval,standalone_score,standalone_eval
。用地企业应主动落实工程主体责任和质量、安全、进度管理责任，确保工程按照相关规定和既定计划实施。造成土地闲置的，按《闲置土地处置办法》（国土资源部令第53号）进行处置。牵头单位：各县（市、区）人民政府、园区管委会。责任单位：市住房城乡建设局、市发展改革委、市自然资源规划局、市生态环境局、市经济信息化局、市水务局。（五）对标核验。项目竣工后，县（市、区）人民政府、园区管委会应当组织有关部门结合企业的申请，按照相关规定和约定，对容积率、固定资产投资强度等指标及有关事项进行联合验收。项目投产运营阶段，县（市、区）人民政府、园区管委会应当组织相关部门按照工业项目建设投资协议开展达产复核,"什么是造成土地闲置时进行的处置办法？
",造成土地闲置时的处置办法是按照《闲置土地处置办法》（国土资源部令第53号）进行。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733379962076209152.html,国土资源、能源,广安市人民政府办公室印发《关于工业用地“标准地”改革的实施意见》的通知,广安市人民政府办公室,4.0,提供的答案直接引用了上下文中提到的《闲置土地处置办法》，明确了由哪些部门负责处理土地闲置问题，以及这些部门在处理中的角色和责任。这些信息是上下文直接提供的，没有必要进行推断或解释。,4.0,这个问题对于普通公民理解相关政策文件非常有用。了解土地闲置的处置办法有助于公民理解政府如何有效管理和利用土地资源，同时保障公共利益。此外，当公民参与到土地利用规划或城市规划的公共咨询过程中，这类知识也能够帮助他们作出更为明智的决策。,4.0,这个问题询问了一个特定的法律或政策概念，即土地闲置时的处置办法。这个概念在大多数国家和地区都有相应的法律规定，因此这个问题本身具有独立性，不依赖于特定的上下文。但是，具体的处置办法可能会因地区的不同法律而异。
问：什么是工业用地“标准地”？ 答：是在完成相关区域评估的基础上，将固定资产投资强度、开发强度、产出强度、亩均税收、容积率、能耗标准、环境标准、安全生产管控指标、科技创新、就业要求等指标纳入国有建设用地出让内容。将标准在土地挂牌出让公告中向社会公示，出让土地后依法纳入《土地出让合同》和《工业项目投资建设协议》，竣工后严格核验标准并按规定验收，实现项目建设、竣工验收、达产复核全流程协同监管，确保项目按合同约定、承诺事项和相关规定建设、投产和运营。,"什么是工业用地“标准地”？
",工业用地“标准地”是在完成相关区域评估的基础上，将固定资产投资强度、开发强度、产出强度、亩均税收、容积率、能耗标准、环境标准、安全生产管控指标、科技创新、就业要求等指标纳入国有建设用地出让内容。这些标准在土地挂牌出让公告中向社会公示，并在出让土地后依法纳入《土地出让合同》和《工业项目投资建设协议》。项目竣工后，会严格核验这些标准并按规定进行验收，实现项目建设、竣工验收、达产复核全流程协同监管，确保项目按合同约定、承诺事项和相关规定建设、投产和运营。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733379962076209152.html,国土资源、能源,广安市人民政府办公室印发《关于工业用地“标准地”改革的实施意见》的通知,广安市人民政府办公室,4.0,根据提供的上下文，问题得到了明确的回答。上下文详细解释了“标准地”的定义、组成要素以及其在土地出让和项目运营中的作用和重要性。通过这些信息，可以清楚理解“标准地”的概念及其在中国工业用地出让和管理中的具体应用。,4.0,“标准地”是指在工业用地分类中，具有一定规模、质量和基础设施条件的土地。了解“标准地”的概念对于普通公民来说非常有用，因为这涉及到土地使用政策、产业发展以及可能影响到地区经济和就业。此外，工业用地的规划和分配是政府宏观调控的一部分，了解这些政策有助于公民更深入地理解政府的经济管理和服务民生。,4.0,这个问题询问了一个专业术语“标准地”的定义，该术语在工业用地规划和相关政策中具有特定含义。虽然对于非专业人士来说可能比较陌生，但问题本身是具体且明确的，询问的是一个特定的概念。
。广安市人民政府办公室2022年6月21日关于工业用地“标准地”改革的实施意见为进一步贯彻落实“放管服”改革部署要求，提高审批效率，优化营商环境，激发市场主体活力，促进土地节约集约利用，提高土地产出效益，推动经济高质量发展，根据《四川省优化营商环境条例》《四川省人民政府办公厅关于推行工业用地“标准地”改革的通知》（川办发〔2021〕11号）有关规定，现就推进工业用地“标准地”改革工作，提出以下实施意见。一、总体要求（一）指导思想,"广安市工业用地“标准地”改革的主要目的是什么？
",广安市工业用地“标准地”改革的主要目的是提高审批效率，优化营商环境，激发市场主体活力，促进土地节约集约利用，提高土地产出效益，推动经济高质量发展。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733379962076209152.html,国土资源、能源,广安市人民政府办公室印发《关于工业用地“标准地”改革的实施意见》的通知,广安市人民政府办公室,5.0,根据提供的上下文内容，广安市工业用地“标准地”改革的主要目的在实施意见中得到了明确阐述，包括提高审批效率、优化营商环境、激发市场主体活力、促进土地节约集约利用、提高土地产出效益以及推动经济高质量发展。这些目的具有针对性，符合政府推动“放管服”改革和落实《四川省优化营商环境条例》的要求，旨在通过改革措施促进社会经济发展。,3.0,这个问题涉及到地方政府的具体政策改革，对于希望了解当地经济政策和工业发展情况的普通公民来说，具有一定的参考价值。它可以帮助公民理解政府如何通过改革提高行政效率和优化土地资源配置，从而可能影响到工业发展环境和地方经济的增长。因此，该问题对于关心广安市经济和工业发展的公民来说，是有一定用处的。,1.0,该问题直接询问广安市工业用地“标准地”改革的主要目的，这需要对该地区的特定政策改革有所了解。这个问题依赖于对广安市特定政策的了解，因此它的独立性较低。
意见》的政策解读.mp3(/gasrmzfw/c104243/1733379962076209152/vFI7pd2E.mp3)二维码开始扫一扫在手机打开当前页用来校验该浏览器是否支持HTML5,"什么是用来校验浏览器是否支持HTML5的？
",二维码用来校验浏览器是否支持HTML5。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733379962076209152.html,国土资源、能源,广安市人民政府办公室印发《关于工业用地“标准地”改革的实施意见》的通知,广安市人民政府办公室,5.0,上下文中提到了“用来校验该浏览器是否支持HTML5”，并且进一步解释了这个校验过程是通过二维码实现的。因此，可以根据上下文内容明确回答这个问题。,1.0,这个问题与普通公民理解政策文件的目的不相关。政策文件通常涉及政府规定、法律条文、行政指南等内容，而技术性问题如浏览器对HTML5的支持度，更多是信息技术专业人士或者网络开发者关心的问题。因此，这个问题对于普通公民来说用处不大。,5.0,这个问题询问的是一个具体的技术知识点，即用来校验浏览器是否支持HTML5的方法或工具。这个问题的答案与上下文信息无关，是一个独立的问题。
。同时，建立指标体系动态调整机制，由辖区经济信息化部门负责会同产业园区管理机构根据经济发展等实际情况予以动态调整完善。各县（市、区）人民政府、园区管委会制定或修订新增工业项目“标准地”控制性指标后，应报市经济信息化局、市自然资源规划局、市发展改革委等市级有关部门。牵头单位：各县（市、区）人民政府、园区管委会。责任单位：市经济信息化局、市自然资源规划局、市发展改革委、市生态环境局、市住房城乡建设局、市税务局、市科技局、市人力资源社会保障局、市经济合作局。（二）按标出让。1.指标确定,"谁负责动态调整完善指标体系？
",辖区经济信息化部门负责会同产业园区管理机构根据经济发展等实际情况动态调整完善指标体系。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733379962076209152.html,国土资源、能源,广安市人民政府办公室印发《关于工业用地“标准地”改革的实施意见》的通知,广安市人民政府办公室,5.0,根据上下文，可以清楚地得出负责动态调整完善指标体系的是辖区经济信息化部门和产业园区管理机构。这个答案基于上下文中的直接陈述，因此是明确的。,4.0,这个问题涉及到政策制定和执行过程中的一个关键环节，即指标体系的动态调整和完善。对于普通公民来说，了解谁负责这项工作能够增加对政策制定过程的认识，明白政策是如何根据实际情况进行优化和调整的。这有助于提高政策透明度，增强公民对政府工作的信任。,1.0,这个问题询问的是负责动态调整和完善指标体系的具体主体，这个问题的答案在很大程度上依赖于特定的组织、机构或流程。没有上下文信息，很难给出一个普适的答案。
。二、基本概念“标准地”与以往挂牌出让的工业用地不同，是在完成相关区域评估的基础上，将固定资产投资强度、开发强度、产出强度、亩均税收、容积率、能耗标准、环境标准、安全生产管控指标、科技创新、就业要求等指标纳入国有建设用地出让内容。将标准在土地挂牌出让公告中向社会公示，出让土地后依法纳入《土地出让合同》和《工业项目投资建设协议》，竣工后严格核验标准并按规定验收，切实提高建设项目审批效率。三、工作重点工业项目“标准地”全流程管理分为出让前准备、按标出让、审批服务、按标施建、对标核验、监督管理等六个主要环节（详见附件1）。（一）出让前准备。1.区域评估,"什么是“标准地”政策？
",“标准地”政策是指在完成相关区域评估的基础上，将固定资产投资强度、开发强度、产出强度、亩均税收、容积率、能耗标准、环境标准、安全生产管控指标、科技创新、就业要求等指标纳入国有建设用地出让内容的一种政策。这些标准在土地挂牌出让公告中向社会公示，并在出让土地后依法纳入《土地出让合同》和《工业项目投资建设协议》。竣工后，会严格核验这些标准并按规定进行验收，以提高建设项目审批效率。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733379962076209152.html,国土资源、能源,广安市人民政府办公室印发《关于工业用地“标准地”改革的实施意见》的通知,广安市人民政府办公室,,,,,,
"<ulid=""data-article-sxp""></ul></div>上下篇E数字人加载中...数字人css数字人js<scripttype=""text/javascript""src=""/gasrmzfw/pc2023/js/FileSaver.js""></script><scripttype=""text/javascript""src=""/gasrmzfw/pc2023/js/jquery.wordexport.js""></script>相关信息S(javascript:;)(javascript:;)","什么是上下文中的""数字人""?
","上下文中的""数字人""没有提供具体定义，从上下文信息来看，它可能指的是一个正在加载中的数字人物形象或者是一个相关的技术概念。",https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733379962076209152.html,国土资源、能源,广安市人民政府办公室印发《关于工业用地“标准地”改革的实施意见》的通知,广安市人民政府办公室,3.0,由于上下文中提供的信息有限，我们无法确切知道“数字人”的具体定义和功能。但是，可以根据提供的信息推测出数字人可能是一种通过加载特定文件来进行展示或交互的网页元素。,4.0,"这个问题涉及到一个专业术语，它对于普通公民来说可能比较陌生。如果这个问题出现在与数字身份、人工智能或数据隐私相关的政策文件中，""数字人""这一术语可能会引起混淆。因此，为普通公民提供这一术语的解释对于帮助他们理解政策文件中的相关内容非常有用。",1.0,"这个问题询问的是上下文中的""数字人""概念，这个概念如果没有在其他信息中先行介绍，则读者可能无法理解其具体含义。因此，这个问题依赖于其他信息才能被充分理解。"
。对竣工验收和达产复核未通过的工业企业，协议或合同约定有整改期限的，责令其限期整改。未约定整改期限或整改后仍不能达到相关约定要求的，严格按相关法律法规和约定追究违约责任。牵头单位：各县（市、区）人民政府、园区管委会。责任单位：市经济信息化局、市自然资源规划局、市发展改革委、市生态环境局、市住房城乡建设局、市税务局、市科技局、市人力资源社会保障局、市经济合作局、市城管执法局、市经济合作局。（六）监督管理。按照“谁主管、谁负责”原则，建立完善工业用地“标准地”事中事后监管体系，实现项目建设、竣工验收、达产复核全流程协同监管，确保项目按合同约定、承诺事项和相关规定建设、投产和运营,"对未通过竣工验收和达产复核的工业企业，如果没有协议或合同约定整改期限，应该如何处理？
",未约定整改期限或整改后仍不能达到相关约定要求的工业企业，应严格按相关法律法规和约定追究违约责任。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733379962076209152.html,国土资源、能源,广安市人民政府办公室印发《关于工业用地“标准地”改革的实施意见》的通知,广安市人民政府办公室,4.0,提供的上下文清晰地说明了对于未通过验收的工业企业在没有协议或合同约定整改期限时的处理流程，即追究违约责任。此外，上下文还描述了一个由多个政府部门参与的监督管理体系，这表明有关方面对于此类问题有明确的处理机制和责任分配。,4.0,该问题对于普通公民理解有关工业企业的政策文件非常有用。它涉及到工业企业的合规流程，以及在没有明确协议或合同的情况下如何处理未通过验收的情况。这样的信息有助于公民了解企业的责任和权利，以及他们可以期待什么样的整改措施。此外，这也可能影响到公民对环境和社会责任的看法，因为不合规的工业企业可能会对周围环境造成负面影响。因此，了解如何处理这些情况对于普通公民来说是非常重要的。,4.0,这个问题是关于特定行业(工业企业)在特定情况下的(未通过竣工验收和达产复核)处理程序。此问题不包含任何特定的上下文指代，如“在我市”或“该文件”，并且提供的问题信息本身具有明确的意义和范围。答案可能依赖于具体的法律法规或行业标准。
。坚持提效率减负担。由县（市、区）政府、园区管委会统一组织对压覆重要矿产资源、环境影响评价、水土保持方案、节能评价、地质灾害危险性评估、地震安全性评价、水资源论证等评估评价事项实行区域评估，优化审批程序，提高审批效率，最大限度减轻企业负担。坚持节约集约用地。明确企业投资项目亩均税收等“硬约束”控制指标，以土地利用效率为核心，完善激励倒逼机制，提升土地节约集约利用水平。坚持全过程监管。实行“标准地”企业承诺、信用评价全过程监管机制，强化事中事后监管，建立奖惩制度，营造“守信者受益、失信者受限”的社会氛围。（三）目标任务,"什么是提升土地节约集约利用水平的核心指标？
",提升土地节约集约利用水平的核心指标是土地利用效率。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733379962076209152.html,国土资源、能源,广安市人民政府办公室印发《关于工业用地“标准地”改革的实施意见》的通知,广安市人民政府办公室,5.0,上下文中提到“明确企业投资项目亩均税收等‘硬约束’控制指标，以土地利用效率为核心，完善激励倒逼机制，提升土地节约集约利用水平”，明确指出亩均税收等控制指标是提升土地节约集约利用水平的核心。因此，问题可以根据上下文清楚、明确地回答。,3.0,这个问题对于普通公民来说，可能较为专业和复杂，因为它涉及到土地管理和政策执行的具体指标。对于不从事相关领域工作的公民来说，了解这一指标的详细信息可能不是日常所需的。然而，对于土地资源管理、城市规划和政策制定的专业人士来说，这个问题则可能非常有用。,2.0,这个问题询问的是一个特定的概念，“提升土地节约集约利用水平的核心指标”，这个概念在不同的上下文中可能有所不同，需要特定的知识才能回答。因此，该问题的独立性较低。
广安市人民政府办公室印发《关于工业用地“标准地”改革的实施意见》的通知,"广安市进行了哪方面的改革？
",广安市进行了工业用地“标准地”改革。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733379962076209152.html,国土资源、能源,广安市人民政府办公室印发《关于工业用地“标准地”改革的实施意见》的通知,广安市人民政府办公室,5.0,根据上下文提供的信息，可以直接得出广安市实施的是工业用地“标准地”改革。通知的内容明确指向了这一改革的实施意见，因此可以根据上下文清楚、明确地回答问题。,,,,
