context,question,answer,source_url,category,title,org
各区市县人民政府，广安经开区、枣山园区、协兴园区、华蓥山景区管委会，市级有关部门：为深入贯彻《融资担保公司监督管理条例》《国务院办公厅关于有效发挥政府性融资担保基金作用切实支持小微企业和“三农”发展的指导意见》（国办发〔2019〕6号）和《四川省人民政府办公厅关于促进融资担保行业规范发展的实施意见》（川办发〔2019〕51号）精神，健全全市融资担保体系，推动融资担保行业转型升级，增强服务实体经济能力，防范化解行业潜在风险，现就进一步促进融资担保行业持续健康发展有关事项通知如下,"通知的目的是什么？
",通知的目的是为了健全全市融资担保体系，推动融资担保行业转型升级，增强服务实体经济能力，防范化解行业潜在风险，进一步促进融资担保行业持续健康发展。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743906825144807424.html,财政、金融、审计,广安市人民政府办公室关于进一步促进融资担保行业持续健康发展的通知,广安市人民政府办公室
。二、健全融资担保机构体系支持市信用担保集团等行业重要机构积极向上争取融资担保基金和小微企业融资担保业务降费奖补等财政支持政策。适时对政府性融资担保公司增资扩股，增强资本实力和可持续发展能力，支持其入围更多银行业金融机构。按照市场化原则，通过增资、并购重组等方式有序整合区市县融资担保机构，推动行业减少数量、提高质量、增强担保能力。支持市农担公司与省农担公司开展业务合作，加快向区市县尤其是产粮大县、农业大县延伸服务，加快建设全市农业融资担保体系。打造一批实力雄厚、经营规范、具有较强带动力的融资担保公司，与省内其他融资担保公司开展股权、管理、业务、培训等合作,"What measures are being taken to support the financing guarantee institution system?
","Measures include actively seeking financial support policies for financing guarantee funds and small and micro enterprise financing guarantee business subsidies, timely increasing capital and expanding shares to enhance the capital strength and sustainable development capabilities of government-owned financing guarantee companies, supporting their inclusion in more banking and financial institutions, and orderingly integrating regional and city financing guarantee institutions through methods such as capital increase and merger and acquisition to reduce the number of institutions, improve quality, and enhance guarantee capabilities. Additionally, supporting the city's agricultural guarantee company in cooperation with the province's agricultural guarantee company to quickly extend services to districts and cities, especially grain production and agricultural cities, and accelerate the construction of the city's agricultural financing guarantee system. Finally, creating a number of strong, well-managed, and highly influential financing guarantee companies that will cooperate with other financing guarantee companies within the province in areas such as equity, management, business, and training.",https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743906825144807424.html,财政、金融、审计,广安市人民政府办公室关于进一步促进融资担保行业持续健康发展的通知,广安市人民政府办公室
。对融资担保公司依法办理抵（质）押登记等给予金融机构同等待遇。（三）落实财税扶持政策。落实财政部、工业和信息化部和省政府关于对融资担保公司降费奖补、资本金补充、风险补偿等支持政策，进一步促进融资担保公司扩大对小微企业、“三农”及重点产业、重点项目融资担保业务规模，降低融资成本。落实财政部、国家税务总局《关于中小企业融资（信用）担保机构有关准备金企业所得税税前扣除政策的通知》等政策，对符合条件的融资担保公司实施担保赔偿准备金、未到期责任准备金企业所得税税前扣除，以及免征增值税、西部大开发企业所得税税率优惠等政策," (落实财税扶持政策方面，政府采取了哪些具体措施来支持融资担保公司？)
", (政府落实了包括降费奖补、资本金补充、风险补偿等支持政策，对符合条件的融资担保公司实施担保赔偿准备金、未到期责任准备金企业所得税税前扣除，以及免征增值税、西部大开发企业所得税税率优惠等政策。),https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743906825144807424.html,财政、金融、审计,广安市人民政府办公室关于进一步促进融资担保行业持续健康发展的通知,广安市人民政府办公室
。对承担风险比例高、业务量大、服务优质的银行业金融机构，给予融资担保公司资本金监管账户开户、托管等支持。融资担保公司应通过提高风险识别能力、加强反担保抵（质）押物管理等方式有效控制风险，对小微企业和“三农”客户不收取保证金。推动融资担保公司之间加强担保业务合作，共同做好风险管控。（三）防止业务风险转嫁。银行业金融机构要按照勤勉尽职原则，落实贷前审查和贷中贷后管理责任，加强担保贷款风险识别与防控,"哪些银行业金融机构可以获得融资担保公司资本金监管账户开户、托管等支持？
",承担风险比例高、业务量大、服务优质的银行业金融机构可以获得融资担保公司资本金监管账户开户、托管等支持。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743906825144807424.html,财政、金融、审计,广安市人民政府办公室关于进一步促进融资担保行业持续健康发展的通知,广安市人民政府办公室
。（二）加强主要股东管理。强化源头管理、严格行业准入，加强对融资担保公司股东资质的穿透审查，识别实际控制人、最终受益人。建立主要股东行为负面清单，确保引进高质量投资者，有效解决主要股东滥用股东权利、干预融资担保公司正常经营等问题。对大股东涉嫌虚假出资、挪用注册资本金、非法关联交易等行为，各地融资担保公司行业监管部门在依法依规处理融资担保公司的同时，应将股东涉嫌违法违规情况移交有关部门处理。（三）强化机构分类监管。分类施策，依法有序清理整治一批违法违规融资担保公司，净化行业生态,"加强对融资担保公司股东资质的穿透审查的目的是什么？
",加强对融资担保公司股东资质的穿透审查的目的是识别实际控制人、最终受益人。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743906825144807424.html,财政、金融、审计,广安市人民政府办公室关于进一步促进融资担保行业持续健康发展的通知,广安市人民政府办公室
。五、加强监督管理（一）严格执行监管规定。各地融资担保公司行业监管部门要严格执行《融资担保公司监督管理条例》及其四项配套制度和省上配套监管政策，进一步加强融资担保公司注册资本金、股东、高管、业务发展等方面的监督管理，对挪用客户贷款或保证金、账外经营、非法经营等问题加大检查和处罚力度，推动融资担保机构接入全省地方金融组织监管信息平台，提升监管科学性、有效性和针对性。建立健全融资担保行业风险排查预警、防范处置协同工作机制，持续对重点公司、重点领域风险开展动态监测，及时有效处置地区性、行业性风险。（二）加强主要股东管理,"《融资担保公司监督管理条例》有多少项配套制度？
",《融资担保公司监督管理条例》有四项配套制度。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743906825144807424.html,财政、金融、审计,广安市人民政府办公室关于进一步促进融资担保行业持续健康发展的通知,广安市人民政府办公室
。市内地方法人银行业金融机构要积极与融资担保公司开展业务合作，提高银担合作质效。各区市县（园区）可结合本地经济和小微企业实际，与融资担保公司创新开展联合担保，建立良好合作机制。（二）建立风险分担机制。按照平等互利、风险共担、合规审慎原则，建立健全银行业金融机构、融资担保公司风险分担机制，重点对小微企业、“三农”等融资担保业务进行风险补偿。银行业金融机构应实质分担风险，承担的风险责任比例原则上不低于20%，鼓励进一步提高风险责任承担比例；在客户发生债务违约后应给予融资担保公司一定的代偿宽限期，并在融资担保公司代偿后积极帮助化解风险，解决融资担保公司因代偿产生的机构评级等问题,"什么是提高银担合作质效的方法？
",提高银担合作质效的方法包括市内地方法人银行业金融机构积极与融资担保公司开展业务合作。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743906825144807424.html,财政、金融、审计,广安市人民政府办公室关于进一步促进融资担保行业持续健康发展的通知,广安市人民政府办公室
。鼓励融资担保公司重点围绕“四个加快建设”、实施“两大工程”、建立“341”现代工业产业体系等方面，充分发掘事关全市发展战略的重点项目、重点企业、重点园区中的有效融资需求，实现与实体经济深度融合。鼓励融资担保机构因地制宜创新业务品种，力争在科技创新成果转化融资担保等方面有所突破。鼓励融资担保公司与投资基金、保险公司、小额贷款公司、地方资产管理公司等其它机构开展合作，提高对实体经济融资的增信、分险和自身抗风险能力。（三）提升公司治理水平。引导融资担保公司持续优化股权结构，适时引进优质战略投资者，建立健全公司治理机制,"鼓励融资担保公司重点围绕哪些方面？
",鼓励融资担保公司重点围绕“四个加快建设”、实施“两大工程”、建立“341”现代工业产业体系等方面。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743906825144807424.html,财政、金融、审计,广安市人民政府办公室关于进一步促进融资担保行业持续健康发展的通知,广安市人民政府办公室
。对长期不开展业务、偏离融资担保主业，已成为“僵尸”机构或异化为投资公司的，督促其整改或清退；对严重违法违规的融资担保公司，要予以清退；对违法从事融资担保业务的非持牌机构，坚决予以取缔。有效运用兼并重组等手段化解高风险融资担保公司风险。（四）引导推动行业自律。鼓励市内融资担保公司加入全省融资担保行业协会，接受行业自律和社会监督。积极争取省融资担保行业协会为市内融资担保机构在经营发展、内控和人才队伍建设等方面提供支持和服务，增强行业可持续发展能力和抵御风险能力。六、建立完善配套支持政策（一）优化考核激励机制,"何种类型的融资担保公司需要整改或清退？
",长期不开展业务、偏离融资担保主业，已成为“僵尸”机构或异化为投资公司的融资担保公司需要整改或清退。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743906825144807424.html,财政、金融、审计,广安市人民政府办公室关于进一步促进融资担保行业持续健康发展的通知,广安市人民政府办公室
。主动剥离政府债券发行和政府融资平台融资担保业务，严格控制闲置资金运作规模和风险，不向非融资担保机构进行股权投资，逐步压缩大中型企业担保业务规模，确保支小支农担保业务规模占比达到80%以上，其中单户担保金额500万元及以下的占比不得低于50%；在可持续经营的前提下，逐步将平均担保费率降至1%以下。（二）稳妥创新业务模式。融资担保公司在坚守融资担保主业、符合相关监管规定和政策基础上，可以探索开展“投担业务联动”，推广应用“政—银—担—企—户”5位一体业务模式，为企业发展提供投资、担保、委托贷款等多元化金融服务。规范开展资产业务，弥补担保业务可能出现的亏损，增强可持续发展能力," (你的事实陈述问题)
",(你对事实陈述问题的答案),https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743906825144807424.html,财政、金融、审计,广安市人民政府办公室关于进一步促进融资担保行业持续健康发展的通知,广安市人民政府办公室
