context,question,answer,source_url,category,title,org
。（四）健全分险和补助机制，促进可持续发展。1.建立风险分担机制。对民营和中小微企业融资担保贷款，建立政府、政府性融资担保公司、银行业金融机构共同参与的风险共担机制。出现代偿时，市政府和受益地政府〔指企业纳税所在地县（市、区）政府、园区管委会，下同〕分别按照10%，银行业金融机构不低于20%，政府性融资担保公司不低于50%承担风险。其中，市县两级政府承担部分由市财政局根据《广安市支持民营和中小微企业担保贷款风险补偿专项资金管理办法》在专项资金中列支。2.建立担保费补贴机制,"何种类型的企业将受益于风险分担机制？
",民营和中小微企业将受益于风险分担机制。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733380194927190016.html,财政、金融、审计,广安市人民政府办公室关于印发《推动政府性融资担保公司服务民营和中小微企业发展实施办法》的通知,广安市人民政府办公室
。2.建立担保费补贴机制。对政府性融资担保公司年化担保费率低于1.5%（含1.5%）的担保业务，财政部门结合与国家融资担保基金合作情况，给予分类差异化保费补贴。有合作的担保业务，担保费率补足至2.5%；未合作的担保业务，担保费率补足至2.3%。3.建立担保业务奖补机制。对与国家融资担保基金业务合作的、开展单户融资担保金额1000万元及以下的融资担保业务，财政部门按照其年化融资担保额的1%给予政府性融资担保公司业务奖补。省级政府性融资担保机构由中央和省级财政据实给予保费补贴、业务奖补。市级及以下政府性融资担保机构保费补贴、业务奖补由中省财政根据年度预算安排给予补助，不足部分由市级财政予以补足,"政府性融资担保公司年化担保费率低于1.5%的担保业务会得到怎样的补贴？
",对于政府性融资担保公司年化担保费率低于1.5%（含1.5%）的担保业务，财政部门会根据与国家融资担保基金的合作情况，给予分类差异化的保费补贴。如果合作，担保费率补足至2.5%；如果没有合作，担保费率补足至2.3%。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733380194927190016.html,财政、金融、审计,广安市人民政府办公室关于印发《推动政府性融资担保公司服务民营和中小微企业发展实施办法》的通知,广安市人民政府办公室
。三、工作措施和保障（一）简化担保要求，降低企业融资门槛。推动政府性融资担保机构加快完善信用评价和风险防控体系，逐步减少、取消反担保要求，简化审核手续，提供续保便利。（二）实行减费让利，坚持保本微利运行。政府性融资担保公司在可持续经营的前提下，保持较低费率水平。对民营和中小微企业不收取保证金，对单户担保金额500万元及以下收取的担保费率原则上不超过0.8%、对单户担保金额500万元以上收取的担保费率原则上不超过1.2%。（三）落实银担合作，扩大担保规模。银担合作各方要细化业务准入和担保代偿条件，明确代偿追偿责任,"政府性融资担保机构要如何完善信用评价和风险防控体系？
",政府性融资担保机构需要加快完善信用评价和风险防控体系。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733380194927190016.html,财政、金融、审计,广安市人民政府办公室关于印发《推动政府性融资担保公司服务民营和中小微企业发展实施办法》的通知,广安市人民政府办公室
。广安市人民政府办公室2022年12月5日推动政府性融资担保公司服务民营和中小微企业发展实施办法民营和中小微企业是经济社会发展的重要力量，为有效发挥政府性融资担保公司作用，扩大融资担保业务支持民营和中小微企业规模，缓解全市民营和中小微企业融资难、融资贵问题，推动全市实体经济高质量发展，根据《国务院办公厅关于有效发挥政府性融资担保基金作用切实支持小微企业和“三农”发展的指导意见》（国办发〔2019〕6号）、《四川省人民政府办公厅关于深入实施财政金融互动政策的通知》（川办发〔2021〕51号）等文件精神，结合我市实际，特制定本实施办法。一、总体思路和目标（一）总体思路,"广安市人民政府办公室在什么时间推动了政府性融资担保公司服务民营和中小微企业发展的实施办法？
",广安市人民政府办公室在2022年12月5日推动了政府性融资担保公司服务民营和中小微企业发展的实施办法。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733380194927190016.html,财政、金融、审计,广安市人民政府办公室关于印发《推动政府性融资担保公司服务民营和中小微企业发展实施办法》的通知,广安市人民政府办公室
。五、附则本办法自2023年1月7日起施行，有效期2年。相关附件：广安府办规〔2022〕13号关于印发《推动政府性融资担保公司服务民营和中小微企业发展实施办法》的通知.pdf(/gasrmzfw/c104243/1733380194927190016/aTENUM3Z.pdf)《推动政府性融资担保公司服务民营和中小微企业发展实施办法》的政策解读.mp3(/gasrmzfw/c104243/1733380194927190016/MyCtP2vj.mp3)二维码开始扫一扫在手机打开当前页用来校验该浏览器是否支持HTML5,"《推动政府性融资担保公司服务民营和中小微企业发展实施办法》自何时起施行？
",《推动政府性融资担保公司服务民营和中小微企业发展实施办法》自2023年1月7日起施行。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733380194927190016.html,财政、金融、审计,广安市人民政府办公室关于印发《推动政府性融资担保公司服务民营和中小微企业发展实施办法》的通知,广安市人民政府办公室
广安市人民政府办公室关于印发《推动政府性融资担保公司服务民营和中小微企业发展实施办法》的通知,"广安市人民政府办公室发布了什么文件？
",广安市人民政府办公室发布了《推动政府性融资担保公司服务民营和中小微企业发展实施办法》的通知。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733380194927190016.html,财政、金融、审计,广安市人民政府办公室关于印发《推动政府性融资担保公司服务民营和中小微企业发展实施办法》的通知,广安市人民政府办公室
。对于支持农业、工业、商贸、科技、文旅等领域企业的保费补贴、业务奖补，分别在对应的市级专项资金中列支。（五）明确融资担保业务操作流程，确保落实见效。有融资需求的民营和中小微企业向政府性融资担保公司或银行业金融机构提出申请，政府性融资担保公司与合作银行业金融机构严格按照有关规定和风险控制程序审核办理。四、绩效管理和考核政府性融资担保公司切实做好降费让利，推动产业经济发展，加大支持各县（市、区）、园区建设力度，用好用活财政专项资金，助力企业持续健康发展,"在哪个级别的资金中为支持农业、工业、商贸、科技、文旅等领域的企业提供保费补贴和业务奖补？
",这些保费补贴和业务奖补分别在对应的市级专项资金中列支。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733380194927190016.html,财政、金融、审计,广安市人民政府办公室关于印发《推动政府性融资担保公司服务民营和中小微企业发展实施办法》的通知,广安市人民政府办公室
。银担合作各方要细化业务准入和担保代偿条件，明确代偿追偿责任。对有发展前景、有市场，但资金遇到困难的民营和中小微企业，要加强融资担保合作力度，实现在风险可控的情况下，信贷和担保在民营和中小微企业的提质扩面。银行业金融机构按照有关文件要求，对融资担保的民营和中小微企业适度控制贷款利率，优化授信流程，实质分担风险；对政府性融资担保公司单笔担保业务放大倍数不低于5倍；对政府性融资担保公司提高代偿的容忍度，在客户发生债务违约后应给予不低于30天的代偿宽限期，并在代偿后积极帮助化解风险。政府性融资担保公司要落实代偿和分险责任，逐步加大民营和中小微企业担保业务规模。（四）健全分险和补助机制，促进可持续发展,"银行业金融机构对政府性融资担保公司单笔担保业务放大倍数的要求是多少？
",银行业金融机构对政府性融资担保公司单笔担保业务放大倍数不低于5倍。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733380194927190016.html,财政、金融、审计,广安市人民政府办公室关于印发《推动政府性融资担保公司服务民营和中小微企业发展实施办法》的通知,广安市人民政府办公室
各县（市、区）人民政府，广安经开区、川渝高竹新区管委会，市直各部门，各市属国有企业：《推动政府性融资担保公司服务民营和中小微企业发展实施办法》已经六届市政府第22次常务会议审议通过，现印发给你们，请认真贯彻执行,"《推动政府性融资担保公司服务民营和中小微企业发展实施办法》何时审议通过？
",《推动政府性融资担保公司服务民营和中小微企业发展实施办法》是在六届市政府第22次常务会议上审议通过的。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733380194927190016.html,财政、金融、审计,广安市人民政府办公室关于印发《推动政府性融资担保公司服务民营和中小微企业发展实施办法》的通知,广安市人民政府办公室
。二、工作定位和原则（一）工作定位。坚守政府性融资担保机构的准公共定位，弥补市场不足，降低担保服务门槛，发挥担保增信和“放大器”作用，重点支持全市民营和中小微企业生产经营融资。（二）工作原则。1.减费让利。降低综合担保费率，降低民营和中小微企业综合融资成本。2.风险共担。政银担共担风险，进一步提高风险容忍度，扩大银行业金融机构、政府性融资担保机构愿贷、愿担规模。3.促进发展。建立有效的业务激励和风险防范机制，健全财政补助机制，促进可持续发展。4.服务融资。鼓励政府性融资担保公司进一步提高风险容忍度，扩大融资担保规模，为民营和中小微企业（含新建及招商引资引进的企业）做好融资服务工作,"什么是政府性融资担保机构的准公共定位？
",政府性融资担保机构的准公共定位是指坚守其补充市场不足、降低担保服务门槛、发挥担保增信和“放大器”作用，重点支持全市民营和中小微企业生产经营融资的定位。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733380194927190016.html,财政、金融、审计,广安市人民政府办公室关于印发《推动政府性融资担保公司服务民营和中小微企业发展实施办法》的通知,广安市人民政府办公室
