context,question,answer,source_url,category,title,org
。五、进一步落实政府促进就业创业责任（二十三）健全协调机制。各区市县、园区要加强对就业创业工作的组织领导，把促进就业创业摆上重要议事日程，充分发挥就业创业工作联席会议制度作用，加强就业形势分析研判，落实完善就业创业政策，协调解决重点难点问题，确保各项就业目标完成和就业局势稳定。政府有关部门要增强大局意识，按照各自的职责分工，切实履行职能，确保政策落到实处。要进一步发挥工会、共青团、妇联、残联、工商联以及其他社会组织的作用，充分调动社会各方促进就业创业的积极性，并对其工作开展提供必要的保障和支持。（二十四）强化政府政绩考核,"政府如何加强对就业创业工作的组织领导？
",政府通过把促进就业创业摆上重要议事日程，发挥就业创业工作联席会议制度作用来加强对就业创业工作的组织领导。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733357142831079424.html,劳动、人事、监察,广安市人民政府关于进一步做好新形势下就业创业工作的实施意见,广安市人民政府办公室
。依法大力推进残疾人按比例就业，各级党政机关、事业单位、国有企业应当带头招录（聘）和安置残疾人就业，制定对用人单位超比例安置残疾人的奖励政策，建立用人单位按比例安排残疾人就业公示制度。加快完善残疾人集中就业单位扶持政策，推进残疾人辅助性就业和灵活就业。各级要按照不低于上年度征收额15%的比例，将残疾人就业保障金用于对实现居家灵活就业、创业的残疾人的直接补贴。建立健全社会救助与就业创业的联动机制，对实现就业或自主创业的最低生活保障对象，在核算家庭收入时，可以扣减必要的就业成本,"依法应该如何推进残疾人按比例就业？
",依法大力推进残疾人按比例就业，各级党政机关、事业单位、国有企业应当带头招录（聘）和安置残疾人就业，制定对用人单位超比例安置残疾人的奖励政策，建立用人单位按比例安排残疾人就业公示制度。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733357142831079424.html,劳动、人事、监察,广安市人民政府关于进一步做好新形势下就业创业工作的实施意见,广安市人民政府办公室
。（十七）推动中职毕业生就业。各职业院校要以市场需求为导向，设置与国家产业结构调整和我市工业园区用工需求相衔接、相适应的专业，有针对性地开展职业教育；要加强学生就业适应性训练，增强就业创业能力，提高学生一次就业率和对口就业率；要广泛收集岗位信息，建立就业服务信息平台，提高中职毕业学生就业质量和满意度。各级人力资源社会保障部门、教育行政主管部门要支持符合条件的职业院校设立职业技能鉴定机构，实施“双证书”制度，完善职业院校合格毕业生取得相应职业资格证书的办法；要根据中职毕业生特点做好督促学校开设职业生涯相关课程，强化就业服务与指导，进行劳动维权,"职业院校应该怎样设置专业？
",职业院校应该以市场需求为导向，设置与国家产业结构调整和我市工业园区用工需求相衔接、相适应的专业。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733357142831079424.html,劳动、人事、监察,广安市人民政府关于进一步做好新形势下就业创业工作的实施意见,广安市人民政府办公室
。实施以“青年劳动者技能培训行动”“农民工职业技能提升计划”“技师培训项目”等职业技能培训为主体，提升城乡劳动者就业创业能力和职业转换能力。创新职工培训模式，在企业推行以“招工即招生、入企即入校”为主要内容的新型学徒制培训，大力开展就业技能培训、岗位技能提升培训，提高职业技能水平，增强职工上岗和转岗适应能力。加快职业培训信息化建设，公开培训机构信息，引导劳动者自主选择培训项目、培训方式和培训机构。合理确定职业培训补贴范围和标准，改进补贴办法。支持重点产业技能人才培训实训基地建设、技能大师工作室和“一体化”师资队伍建设，增强职业培训基础能力," What support is provided for the construction of key industrial skill talent training demonstration bases, skill master studios, and ""integrated"" teacher team building?
"," Support is provided for the construction of key industrial skill talent training demonstration bases, skill master studios, and ""integrated"" teacher team building to enhance the foundational capabilities of vocational training.",https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733357142831079424.html,劳动、人事、监察,广安市人民政府关于进一步做好新形势下就业创业工作的实施意见,广安市人民政府办公室
。（十四）加强对困难人员的就业援助。为适应城乡统筹发展和公共服务均等化的要求，将就业困难人员认定范围调整为：城镇户籍人员、符合居住和参保年限条件的城镇常住人员、土地被依法征用达到一定比例以上的农村劳动者中，办理了失业登记且难以实现就业的大龄、残疾、低收入家庭、连续失业1年以上的人员。对就业困难人员，要加强实名制动态管理和分类帮扶，实行有进有出机制。坚持市场导向，鼓励就业困难人员到企业就业、自主创业或灵活就业。对用人单位招用就业困难人员，签订劳动合同并缴纳社会保险费的，在一定期限内给予社会保险补贴和适当的岗位补贴。对就业困难人员灵活就业并缴纳社会保险费的，给予一定比例的社会保险补贴,"就业困难人员的认定范围包括哪些人群？
",就业困难人员的认定范围包括城镇户籍人员、符合居住和参保年限条件的城镇常住人员、土地被依法征用达到一定比例以上的农村劳动者中，办理了失业登记且难以实现就业的大龄、残疾、低收入家庭、连续失业1年以上的人员。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733357142831079424.html,劳动、人事、监察,广安市人民政府关于进一步做好新形势下就业创业工作的实施意见,广安市人民政府办公室
。完善党政机关、企事业单位、社会各方面人才顺畅流动的制度体系。（二十一）强化职业技能培训和创业培训。积极适应产业结构变化，缓解就业结构性矛盾，优化广安职业技术学院（广安技师学院）及中职学校的学科专业结构，加快发展现代职业教育。进一步落实就业培训政策，深入开展职业培训进园区、进企业活动，支持鼓励各类培训机构围绕当地产业发展和市场需求，开展劳动预备制培训和劳动力技能培训，为企业用工培养、储备人才。开展新兴产业从业人员专项职业培训行动，通过订单式、定向式等多种形式，加快提升一线实用型技能人才培养,"广安职业技术学院是什么？
",广安职业技术学院是一所技师学院，也提供中等职业教育。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733357142831079424.html,劳动、人事、监察,广安市人民政府关于进一步做好新形势下就业创业工作的实施意见,广安市人民政府办公室
。各个产业园区要紧扣国家宏观调控和经济结构调整政策，抓好园区总体规划布局，把好企业引入关，注重科技含量和市场需求，发展劳动密集型产业，逐渐培育规上企业，以吸纳更多劳动者就业。（三）发挥小微企业就业主渠道作用。全面落实鼓励、支持小微企业发展的财税、金融、知识产权保护等政策措施。银行业金融机构要针对小微企业经营特点和融资需求特征，创新产品和服务。发展政府支持的融资性担保机构和再担保机构，完善风险分担机制，为小微企业提供融资支持。加强市场监管执法和知识产权保护，对小微企业亟需获得授权的核心专利申请优先审查。创新政府采购支持方式，消除中小企业享受相关优惠政策面临的条件认定、企业资质等不合理限制门槛,"产业园区发展劳动密集型产业有什么目的？
",发展劳动密集型产业是为了吸纳更多劳动者就业。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733357142831079424.html,劳动、人事、监察,广安市人民政府关于进一步做好新形势下就业创业工作的实施意见,广安市人民政府办公室
。进一步加强和完善全市劳动力调查制度建设，扩大调查范围，将劳动力调查扩大到全市所有区市县和园区，并按规定发布调查失业率数据。强化统计调查的质量控制。加大就业统计调查人员、经费和软硬件等保障力度，推进就业统计调查信息化建设。依托科研机构、行业组织，加强就业创业政策分析研究，跟踪热点、难点，及时把握就业形势变化，适时发布行业人力资源需求预测和就业状况，提高就业创业决策科学化水平。（二十六）注重舆论引导,"全市劳动力调查制度建设是否被加强和完善？
",是的，全市劳动力调查制度建设得到了进一步加强和完善。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733357142831079424.html,劳动、人事、监察,广安市人民政府关于进一步做好新形势下就业创业工作的实施意见,广安市人民政府办公室
。（二十四）强化政府政绩考核。将就业创业工作纳入各区市县、园区政绩考核，细化目标任务、政策落实、就业创业服务、资金投入、群众满意度等指标，提高权重，并层层分解，督促落实。对落实不力的，依法进行责任追究。各地要根据就业状况和就业工作目标，在财政预算中合理安排就业相关资金，确保就业创业工作的开展。对在就业创业工作中取得显著成绩的单位和个人，按国家有关规定予以表彰奖励。有关地区不履行促进就业职责，造成恶劣社会影响的，对当地政府、园区管委会有关负责人及具体责任人实行问责。（二十五）建立健全就业创业统计监测体系。健全就业统计指标，完善统计调查方法，将性别等指标纳入统计监测范围，探索建立创业工作统计指标,"政府如何对就业创业工作进行考核？
",政府将就业创业工作纳入各区市县、园区政绩考核，细化目标任务、政策落实、就业创业服务、资金投入、群众满意度等指标，提高权重，并层层分解，督促落实。对落实不力的，依法进行责任追究。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733357142831079424.html,劳动、人事、监察,广安市人民政府关于进一步做好新形势下就业创业工作的实施意见,广安市人民政府办公室
。二、积极推动创业带动就业（五）营造宽松便捷的准入环境。深化商事制度改革，全面落实注册资本认缴登记制度，推行工商营业执照、组织机构代码证、税务登记证“三证合一”。推进登记注册制度便利化，开展企业名称、经营范围、企业集团登记改革，依法放宽住所（经营场所）登记条件，允许“一址多照”和“一照多址”，探索电子营业执照和全程电子化登记管理，降低创新创业门槛。建立小微企业目录，开展小微企业发展状况跟踪调查。运用大数据加强对市场主体的服务和监管。依托信息公示，加快企业信用体系建设，降低交易成本、维护交易安全," What measures are being taken to create a more business-friendly environment?
"," The measures include deepening the reform of the commercial registration system, fully implementing the recognized contribution registration system for registered capital, and promoting the integration of the business license, organization code certificate, and tax registration certificate. The registration process is being simplified, and reforms are being carried out in company naming, business scope, and enterprise group registration. The conditions for registering addresses (places of business) are being relaxed, allowing for multiple businesses at one address and one business at multiple addresses. The exploration of electronic business licenses and full electronic registration management is also being conducted to lower the threshold for innovation and entrepreneurship. A directory of small and micro enterprises is being established, and a tracking survey of their development is being conducted. Big data is being used to strengthen services and regulation of market entities. Relying on information disclosure, the construction of a corporate credit system is being accelerated to reduce transaction costs and protect transaction security.",https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733357142831079424.html,劳动、人事、监察,广安市人民政府关于进一步做好新形势下就业创业工作的实施意见,广安市人民政府办公室
