context,question,answer,source_url,category,title,org
。第二十条　企业投资项目应当由市国资委、市政府、市委决策的，未经批准前，企业除开展可行性研究论证等前期工作外，不得组织实施或者进行投资，也不得签署任何投资协议、文件。第二十一条　企业新投资项目经依法决策后，依法应当取得行政许可的，按照有关法律法规等申请办理。第四节　投资项目事中管理第二十二条　市国资委对企业投资实行全过程动态监测，及时了解和掌握企业投资信息，指导督促企业规范开展投资活动。企业应当加强投资基础信息管理，提升投资管理的信息化水平，并按月向市国资委报送投资项目信息,"企业新投资项目在依法决策后，需要办理哪些手续？
",企业新投资项目在依法决策后，需要按照有关法律法规等申请取得行政许可。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733384234830471168.html,财政、金融、审计,广安市人民政府办公室关于印发《广安市市属国有企业投融资监督管理办法（修订）》的通知,广安市人民政府办公室
。第二节　融资管理第三十七条　企业融资应当遵循以下原则：（一）严格遵守法律、法规、规章和上位规范性文件等规定；（二）符合企业发展战略规划，保证企业正常生产经营需要；（三）融资投入项目经济效益有良好预期；（四）融资渠道合法，融资成本经过严格测算控制；（五）融资规模适度，风险可控；（六）法定材料完备，决策程序合规。第三十八条　企业应当结合自身经营需要和资产负债状况，编制年度融资计划，融资计划包括融资预算额度、融资方式、融资成本、融资用途、还款来源等内容。第三十九条　企业应当在每年年底前预报下一年度融资计划，并于下一年度3月底前将董事会审议通过的年度融资计划书面报告市国资委,"企业融资应当遵循哪些原则？
",企业融资应当遵循以下原则：（一）严格遵守法律、法规、规章和上位规范性文件等规定；（二）符合企业发展战略规划，保证企业正常生产经营需要；（三）融资投入项目经济效益有良好预期；（四）融资渠道合法，融资成本经过严格测算控制；（五）融资规模适度，风险可控；（六）法定材料完备，决策程序合规。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733384234830471168.html,财政、金融、审计,广安市人民政府办公室关于印发《广安市市属国有企业投融资监督管理办法（修订）》的通知,广安市人民政府办公室
。第十五条　企业新投资项目按规定需提请决策的，应当结合投资项目实际，提交以下相关材料：（一）项目投资请示文件；（二）投资项目可行性研究报告、方案论证意见、法律审查意见、风险审查意见及防控措施等，其中，并购项目还应当提供尽职调查报告、财务审计报告、资产评估报告等；（三）企业履行决策程序情况及有关文件；（四）依法应当提交的其他材料。企业应当对上报材料的真实性、合法性、完备性、有效性、可靠性负责。按规定由企业决策的投资项目应当按照上述要求整理归档相关材料，存档备查,"企业新投资项目需要提交哪些材料？
",企业新投资项目需要提交项目投资请示文件、投资项目可行性研究报告、方案论证意见、法律审查意见、风险审查意见及防控措施等、尽职调查报告、财务审计报告、资产评估报告等、企业履行决策程序情况及有关文件，以及依法应当提交的其他材料。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733384234830471168.html,财政、金融、审计,广安市人民政府办公室关于印发《广安市市属国有企业投融资监督管理办法（修订）》的通知,广安市人民政府办公室
。第四十八条　企业为实际控制的全资或控股子企业提供担保或借款，或在持股比例内为参股子企业提供担保或借款，及实际控制的全资或控股子企业之间的担保或借款，由企业按内部决策程序决策实施。第四十九条　企业不得超持股比例为参股子企业提供担保或借款。对因无偿划转、股权转让、增资扩股等形成的超持股比例为参股子企业提供的担保或借款，应当由被担保企业或借款企业的其他股东等第三方提供有效的反担保,"企业为参股子企业提供担保或借款是否可以超过持股比例？
",根据第四十九条规定，企业不得超持股比例为参股子企业提供担保或借款。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733384234830471168.html,财政、金融、审计,广安市人民政府办公室关于印发《广安市市属国有企业投融资监督管理办法（修订）》的通知,广安市人民政府办公室
。第二节　投资决策制度及程序第十条　企业应当根据法律、法规等和本办法规定，结合企业实际，建立健全投资管理制度。企业投资管理制度应当包括以下主要内容：（一）投资应当遵循的基本原则；（二）投资管理流程、管理部门及相关职责；（三）投资决策程序、决策机构及其职责；（四）年度投资计划管理制度；（五）投资信息化管理制度；（六）投资风险管控制度；（七）投资项目完成、中止、终止或退出制度；（八）投资项目后评价制度；（九）投资项目档案管理制度；（十）违规投资责任追究制度；（十一）对所出资企业投资的授权、监督与管理制度。企业投资管理制度应当经董事会审议通过后报市国资委备案,"企业投资管理制度应当包括哪些主要内容？
",企业投资管理制度应当包括以下主要内容：（一）投资应当遵循的基本原则；（二）投资管理流程、管理部门及相关职责；（三）投资决策程序、决策机构及其职责；（四）年度投资计划管理制度；（五）投资信息化管理制度；（六）投资风险管控制度；（七）投资项目完成、中止、终止或退出制度；（八）投资项目后评价制度；（九）投资项目档案管理制度；（十）违规投资责任追究制度；（十一）对所出资企业投资的授权、监督与管理制度。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733384234830471168.html,财政、金融、审计,广安市人民政府办公室关于印发《广安市市属国有企业投融资监督管理办法（修订）》的通知,广安市人民政府办公室
。必要时企业应当选聘具有相应资质、经验和良好信誉的中介机构编制可行性研究报告、出具法律意见书或评估报告、开展项目论证等。企业开展并购项目的，还应当组织专业团队进行尽职调查，开展清产核资、财务审计、资产评估等工作，全面了解标的企业的投资价值、投资回报与投资风险；（三）风险审查。企业风险审查部门应当根据法律、法规、规章、上位规范性文件和公司章程的相关规定，结合市场和标的企业实际情况，对投资项目进行市场、效益、法律等方面的风险审查，形成风险审查意见；（四）董事会战略与投资委员会评议,"企业开展并购项目时需要进行哪些工作？
",企业开展并购项目时需要组织专业团队进行尽职调查，开展清产核资、财务审计、资产评估等工作。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733384234830471168.html,财政、金融、审计,广安市人民政府办公室关于印发《广安市市属国有企业投融资监督管理办法（修订）》的通知,广安市人民政府办公室
。第三十六条　企业应当建立健全融资、对外担保和借款管理制度，内容包括：（一）融资、对外担保和借款行为应当遵循的原则；（二）融资、对外担保和借款管理部门及相关职责；（三）融资、对外担保和借款实施流程、决策程序；（四）融资、对外担保和借款的风险防范制度；（五）融资、对外担保和借款的档案管理制度；（六）融资、对外担保和借款的责任追究制度；（七）对融资、对外担保和借款项目资金的监督制度；（八）融资、对外担保和借款的其他制度。企业融资、对外担保和借款管理制度经董事会审议通过后报市国资委备案,"企业融资、对外担保和借款管理制度应当包含哪些内容？
",企业融资、对外担保和借款管理制度应当包含：（一）融资、对外担保和借款行为应当遵循的原则；（二）融资、对外担保和借款管理部门及相关职责；（三）融资、对外担保和借款实施流程、决策程序；（四）融资、对外担保和借款的风险防范制度；（五）融资、对外担保和借款的档案管理制度；（六）融资、对外担保和借款的责任追究制度；（七）对融资、对外担保和借款项目资金的监督制度；（八）融资、对外担保和借款的其他制度。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733384234830471168.html,财政、金融、审计,广安市人民政府办公室关于印发《广安市市属国有企业投融资监督管理办法（修订）》的通知,广安市人民政府办公室
。第二十七条　发展改革、经济信息化、财政、自然资源规划、生态环境、住房城乡建设、交通运输、水务、农业农村、文化广电旅游、应急、审计、市场监管、金融工作等行业主管部门和投资项目管理部门应当依法加强对企业投资项目的监督管理。第五节　投资项目事后管理第二十八条　企业应当在每年年底前将本年度投资完成情况书面报告市国资委。年度投资完成情况报告包括但不限于以下内容：（一）年度投资完成总体情况（含续建项目投资完成情况）；（二）年度投资效果分析；（三）投资项目进展情况；（四）年度投资后评价工作开展情况；（五）计划执行偏离情况、年度投资存在的主要问题及对策建议。企业年度投资完成情况纳入企业年度经营业绩考核内容,"企业投资项目监督管理的主管部门有哪些？
",企业投资项目的监督管理主管部门包括发展改革、经济信息化、财政、自然资源规划、生态环境、住房城乡建设、交通运输、水务、农业农村、文化广电旅游、应急、审计、市场监管、金融工作等行业主管部门和投资项目管理部门。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733384234830471168.html,财政、金融、审计,广安市人民政府办公室关于印发《广安市市属国有企业投融资监督管理办法（修订）》的通知,广安市人民政府办公室
。第十六条　市国资委依据相关法律、法规和国有资产监管等规定，从国有资本布局结构调整方向、国有资产安全和保值增值、企业项目投向、投资收益能力、决策程序等方面，对投资项目履行出资人审核或决策程序，根据下列情况分别作出处理。（一）投资项目按规定不需要市国资委、市政府、市委决策的，应当即时告知企业；（二）提交材料不齐全或者不规范的，应当当场或者在2个工作日内一次性告知需要补正的全部材料；（三）经审查，投资项目程序规范全面、内容合法合规、材料完备的，应当在20个工作日内依法作出决策；（四）投资项目按规定需要提请市政府、市委决策的，应当在作出拟同意意见后3个工作日内向市政府、市委请示,"市国资委在投资项目决策中，对于不需要其决策的投资项目应当如何处理？
",对于投资项目按规定不需要市国资委、市政府、市委决策的情况，市国资委应当即时告知企业。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733384234830471168.html,财政、金融、审计,广安市人民政府办公室关于印发《广安市市属国有企业投融资监督管理办法（修订）》的通知,广安市人民政府办公室
。第四十六条　企业为其他市属国有企业、控股的县（市、区）及园区国有企业提供担保或借款，按以下规定履行决策程序：（一）单笔对外担保1亿元（不含）以下的，或单笔对外借款5000万元（不含）以下的，由企业按内部决策程序决策实施；（二）单笔对外担保1亿元（含）以上、5亿元（不含）以下的，或单笔对外借款5000万元（含）以上、1亿元（不含）以下的，经企业董事会审议后，报市国资委主任办公会议审定；（三）单笔对外担保5亿元（含）以上、10亿元（不含）以下的，或单笔对外借款1亿元（含）以上、2亿元（不含）以下的，经企业董事会、市国资委主任办公会议审议后，报市政府常务会议审定；（四）单笔对外担保10亿元（含）以,"企业为其他市属国有企业提供担保或借款的决策程序是什么？
",企业为其他市属国有企业提供担保或借款的决策程序根据金额大小不同有不同的规定。单笔对外担保1亿元（不含）以下的，或单笔对外借款5000万元（不含）以下的，由企业按内部决策程序决策实施；单笔对外担保1亿元（含）以上、5亿元（不含）以下的，或单笔对外借款5000万元（含）以上、1亿元（不含）以下的，经企业董事会审议后，报市国资委主任办公会议审定；单笔对外担保5亿元（含）以上、10亿元（不含）以下的，或单笔对外借款1亿元（含）以上、2亿元（不含）以下的，经企业董事会、市国资委主任办公会议审议后，报市政府常务会议审定；单笔对外担保10亿元（含）以上的，或单笔对外借款2亿元（含）以上的，需要额外信息来确定决策程序。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733384234830471168.html,财政、金融、审计,广安市人民政府办公室关于印发《广安市市属国有企业投融资监督管理办法（修订）》的通知,广安市人民政府办公室
