context,question,answer,source_url,category,title,org
。第五条　各区市县森林采伐限额由市人民政府依照省人民政府核定的采伐限额逐级一次性下达，由县级林业行政主管部门具体组织实施。集体、个人林木采伐应当公正、合理分配采伐指标，落实到乡镇、村组。第六条　年度森林采伐限额实行分项限额管理，国家下达的各类采伐限额不得相互挪用、挤占，公益林采伐限额不允许结转使用，国家公益林中的一级公益林禁止采伐。严禁对天然林、人工防护林、森林公园、自然保护区、世界银行贷款造林和生态脆弱区、生态区位重要地区的森林和林木进行商品性采伐。第七条　任何单位和个人应当严格执行计划期年度森林采伐限额总指标和年度森林采伐限额，未经有权机关批准，不得随意变更林木采伐限额,"市人民政府在核定的采伐限额中如何分配各区市县的森林采伐限额？
",各区市县森林采伐限额由市人民政府依照省人民政府核定的采伐限额逐级一次性下达。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743936839781363712.html,农业、林业、水利,广安市人民政府办公室关于印发广安市林木采伐管理办法的通知,广安市人民政府办公室
。（二）采伐零星林木（采伐作业面积0.1公顷以下或采伐蓄积5立方米以下，下同）的，提交零星采伐申请，载明采伐地点、林种、树种、面积、蓄积、株数、出材量、采伐方式等内容。申请联户或联合采伐的，可以合并采伐作业设计报告。第十二条   林农自有林木采伐原则上由县级林业主管部门依法委托乡镇人民政府审批。乡镇林业站不具备办证条件的，由乡镇林业站对林农的采伐申请集中受理后，再到县级林业主管部门统一审批。第十三条   核发林木采伐许可证实行一小班（地块）一证制，禁止跨年度发证和使用,"采伐零星林木需要提交什么类型的申请？
",采伐零星林木需要提交零星采伐申请，申请中需载明采伐地点、林种、树种、面积、蓄积、株数、出材量、采伐方式等内容。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743936839781363712.html,农业、林业、水利,广安市人民政府办公室关于印发广安市林木采伐管理办法的通知,广安市人民政府办公室
。（二）二级保护树木，由省林业行政主管部门批准。（三）三级保护树木，由市林业行政主管部门批准。采伐证、采集证由批准部门或授权单位审核发放。第二十三条   遇有紧急抢险情况，必须就地采伐本办法第二十二条规定以外的其它林木，不能及时办理采伐证的，可以不经申请直接采伐，但组织抢救的单位须在采伐结束后30日内将采伐情况书面报县级以上林业行政主管部门备案。第五章　采伐监督管理第二十四条   采伐林木的单位、个人，应当按经批准的调查设计报告和采伐证的规定进行采伐作业，并严格执行台账登记制度。采伐面积、蓄积和出材量其中任何一项达到采伐证规定的，采伐单位、个人应当停止采伐,"哪些机构有权批准采伐证和采集证？
",省林业行政主管部门有权批准二级保护树木的采伐证和采集证，市林业行政主管部门有权批准三级保护树木的采伐证和采集证。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743936839781363712.html,农业、林业、水利,广安市人民政府办公室关于印发广安市林木采伐管理办法的通知,广安市人民政府办公室
。参与检查的工作人员应对抽查检查结果负责并如实填写检查结论，发现乱砍滥伐等违法行为，及时移交森林公安机关依法查处。第六章　责任追究第二十八条   违法采伐林木的，按照《森林法》等法律法规规定予以处理。第二十九条   对上年度采伐后未完成更新造林任务的，不得核发林木采伐许可证，连续两年未完成更新造林任务的，由县级以上人民政府林业主管部门责令限期完成造林任务；逾期未完成的，可以处应完成而未完成造林任务所需费用2倍以下的罚款。第三十条   林业主管部门工作人员和其他相关人员在采伐作业设计、现地调查核实中弄虚作假，审核把关不严，造成森林资源破坏的，依法追究责任。涉嫌犯罪的，移送司法机关,"林业主管部门对未完成更新造林任务的单位采取哪些措施？
",根据《森林法》等法律法规，如果单位上年度采伐后未完成更新造林任务，将不得核发林木采伐许可证。如果连续两年未完成更新造林任务，县级以上人民政府林业主管部门会责令该单位限期完成造林任务；如果逾期未完成，该单位可能需要支付2倍以下应完成而未完成造林任务所需费用的罚款。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743936839781363712.html,农业、林业、水利,广安市人民政府办公室关于印发广安市林木采伐管理办法的通知,广安市人民政府办公室
国有林地（含国有森林经营单位直接为林业生产服务的工程设施使用林地）的林木采伐，以及占用征收集体林地0.67公顷以上的林木采伐；（三）县级林业行政主管部门审批：县属国有林场（所、站）、林业企业，以及其他县属企事业单位等经营管理的国有林木；集体与个人（含各种非国有经济组织）所属的林木；农牧民生产生活用材采伐集体与个人所有的天然林；占用征收集体林地0.67公顷以下及受灾（含病害、火灾、自然灾害）林木5公顷以下的林木采伐,"哪些情况下需要县级林业行政主管部门审批林木采伐？
",需要县级林业行政主管部门审批的情况包括：县属国有林场（所、站）、林业企业，以及其他县属企事业单位等经营管理的国有林木；集体与个人（含各种非国有经济组织）所属的林木；农牧民生产生活用材采伐集体与个人所有的天然林；占用征收集体林地0.67公顷以下及受灾（含病害、火灾、自然灾害）林木5公顷以下的林木采伐。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743936839781363712.html,农业、林业、水利,广安市人民政府办公室关于印发广安市林木采伐管理办法的通知,广安市人民政府办公室
。第十七条   林权共有的，按协议或林权的主要组成归类审批核发采伐证。林木转让后需要采伐的，按转让后的林木权属归类审批核发采伐证。申请联户或联合采伐的，以主要申请人林木权属归类审批核发采伐证，主要申请人负责提供林地权属证明、委托协议书等相关资料。有林木、林地权属争议的，在争议解决以前，任何一方不得砍伐有争议的林木。林权争议经人民政府裁决或人民法院判决后，仍有异议的，林业行政主管部门可根据生效的林权证明，审核发放采伐证。第十八条   铁路、公路护路林的更新采伐，由有关主管部门批准并核发采伐证,"林木转让后，谁负责申请采伐证？
",林木转让后，按转让后的林木权属归类审批核发采伐证，由主要申请人负责申请并提供相关资料。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743936839781363712.html,农业、林业、水利,广安市人民政府办公室关于印发广安市林木采伐管理办法的通知,广安市人民政府办公室
。因应急救灾等特殊原因，确需超年度森林采伐限额采伐的，应当逐级报经省林业行政主管部门批准后实施。第三章　采伐设计管理第八条   林农个人申请采伐自有林木，可由林农自行或委托他人根据申办林木采伐许可证的基本要求进行简易伐区调查设计；一次性采伐蓄积5立方米以下或采伐面积在0.1公顷以下的，免于作业设计。采伐经济林、薪炭林、竹林和非林地上的林木，可由经营者自行设计、自主确定采伐年龄和采伐方式。第九条　采伐作业设计应在森林资源二类调查或现地调查的基础上，根据林分特点、立地条件和经营措施类型区划作业小班，标明四至，实测面积,"林农个人申请采伐自有林木时，是否需要进行伐区调查设计？
",林农个人申请采伐自有林木，可以自行或委托他人进行简易伐区调查设计。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743936839781363712.html,农业、林业、水利,广安市人民政府办公室关于印发广安市林木采伐管理办法的通知,广安市人民政府办公室
。（一）省林业行政主管部门审批：天保工程区单位基本建设用材采伐天然林，以及因占用征收林地、灾害木清理、森林抚育等特殊原因采伐天然林占用人工林采伐限额，需要追加采伐限额的单项采伐；国有特种用途林的采伐；采伐因死亡危及安全的古树名木、国家一级和二级保护的天然原生珍贵树木等；（二）市州（含扩权县）林业行政主管部门审批：市（州）以上所属的国有林场（所、站）、其他企事业单位、部队等单位的国有林木采伐；未设立经营机构的国有林木采伐；天然林、防护林、非国有的特种用途林抚育和更新性质的采伐；5公顷以上的受灾（含病害、火灾、自然灾害）林木采伐；占用征用国有林地（含国有森林经营单位直接为林业生产服务的工程设施使用,"哪些情况下需要省林业行政主管部门审批采伐天然林？
",需要省林业行政主管部门审批采伐天然林的情况包括：天保工程区单位基本建设用材采伐天然林，以及因占用征收林地、灾害木清理、森林抚育等特殊原因采伐天然林占用人工林采伐限额，需要追加采伐限额的单项采伐；国有特种用途林的采伐；采伐因死亡危及安全的古树名木、国家一级和二级保护的天然原生珍贵树木等。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743936839781363712.html,农业、林业、水利,广安市人民政府办公室关于印发广安市林木采伐管理办法的通知,广安市人民政府办公室
。附件：1．零星林木采伐申请2．成片林木采伐申请3．成片林木采伐简易作业设计表4．林木采伐更新注意事项告知书5．林木采伐审批登记台账1.零星林木采伐申请(common/preview_resource.action?id=41e83e856a2440b88dbf28bc2019d696&type=doc&jcrVer=1.0)2.成片林木采伐申请(common/preview_resource.action?id=db3fef8dc643472a9c6b9274a402fd80&type=doc&jcrVer=1.0)3.成片林木采伐简易作业设计表(common/preview_resourc,"林木采伐申请分为哪几种类型？
",林木采伐申请分为零星林木采伐申请和成片林木采伐申请两种类型。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743936839781363712.html,农业、林业、水利,广安市人民政府办公室关于印发广安市林木采伐管理办法的通知,广安市人民政府办公室
各区市县人民政府，广安经开区、枣山园区、协兴园区、华蓥山景区管委会，市级各部门：《广安市林木采伐管理办法》已经五届广安市人民政府第33次常务会审议通过，现予印发，请遵照执行。广安市人民政府办公室2019年3月21日广安市林木采伐管理办法第一章　总　则第一条　为切实加强森林资源管理，依法保护和合理开发利用森林资源，充分发挥森林资源的生态效益、经济效益和社会效益，科学推进生态文明建设，根据《中华人民共和国森林法》《中华人民共和国森林法实施条例》《四川省林木采伐管理办法》等法律法规，结合广安实际，制定本办法,"《广安市林木采伐管理办法》是由哪个机构通过的？
",《广安市林木采伐管理办法》是由五届广安市人民政府第33次常务会审议通过的。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743936839781363712.html,农业、林业、水利,广安市人民政府办公室关于印发广安市林木采伐管理办法的通知,广安市人民政府办公室
