context,question,answer,source_url,category,title,org
。对审计机关移送的违纪违法、损失浪费、履职尽责不到位等问题线索，有关部门应及时处理并反馈结果。（三）加大审计整改督促检查力度。各地各部门要按照职责分工，督促检查审计反映的政府投资领域普遍性和屡审屡犯问题的整改情况，举一反三、建章立制，健全规范管理和防范违纪违规长效机制。对审计反映的重大问题，要纳入督查督办事项，对整改不到位的要约谈被审计单位主要负责人，对整改措施不力、屡审屡犯的要严格追责问责。相关附件：二维码开始扫一扫在手机打开当前页用来校验该浏览器是否支持HTML5,"审计机关移送的问题线索应如何处理？
",审计机关移送的违纪违法、损失浪费、履职尽责不到位等问题线索，有关部门应及时处理并反馈结果。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743931674563096576.html,财政、金融、审计,广安市人民政府办公室转发市审计局关于进一步完善和规范政府投资建设项目审计工作的实施意见的通知,广安市人民政府办公室
。广安市人民政府办公室2019年12月16日关于进一步完善和规范政府投资建设项目审计工作的实施意见市审计局为认真贯彻落实《四川省人民代表大会常务委员会关于修改〈四川省政府投资建设项目审计条例〉的决定》和《四川省人民政府办公厅转发〈审计厅关于完善政府投资建设项目审计工作的意见〉的通知》（川办发〔2018〕72号，以下简称《意见》）精神，进一步完善和规范全市政府投资建设项目审计工作，提升政府投资领域治理能力和水平，结合我市实际，现提出以下实施意见,"广安市人民政府办公室何时发布了关于进一步完善和规范政府投资建设项目审计工作的实施意见？
",广安市人民政府办公室于2019年12月16日发布了关于进一步完善和规范政府投资建设项目审计工作的实施意见。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743931674563096576.html,财政、金融、审计,广安市人民政府办公室转发市审计局关于进一步完善和规范政府投资建设项目审计工作的实施意见的通知,广安市人民政府办公室
问：《实施意见》指出，要坚决纠正安排审计机关参与管理活动的行为，哪些属于管理活动？ 答：首先，工程结算属于管理活动，是建设单位的管理责任，指令审计机关对所有或一定金额以上的政府投资项目必须进行审计，并将审计机关审计结果作为办理项目竣工决算的前置条件，是混淆审计监督与建设管理职责界限的做法，必须坚决予以纠正。除此之外，工程项目建设决策和审批、征地拆迁、工程招标、物资采购、质量评价等，均是属于管理活动。审计机关应依法加强对相关管理活动的审计监督，但不能直接参与管理活动,"《实施意见》中提到，审计机关不能参与哪些管理活动？
",《实施意见》中指出，审计机关不能参与工程结算、工程项目建设决策和审批、征地拆迁、工程招标、物资采购、质量评价等管理活动。审计机关的职责是依法加强审计监督，而不是直接参与管理活动。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743931674563096576.html,财政、金融、审计,广安市人民政府办公室转发市审计局关于进一步完善和规范政府投资建设项目审计工作的实施意见的通知,广安市人民政府办公室
。相关内部审计、社会审计、财政结算评审结果，须在出具后10个工作日内报审计机关备案，审计机关依法对履职情况和相关结果进行审计监督。（四）纠正扩大审计结果效力的制度规定。各级政府要高度重视审计结果转化运用的合法性，对本地规范性文件和管理制度中规定以审计机关的审计结果作为竣工结算依据，或规定招标文件、施工合同必须约定以审计机关审计结果作为工程结算依据等限制民事权利、混淆行政监督与民事法律关系的规定，立即进行纠正。任何部门和单位不得将审计机关的审计结论作为自身履职的前置条件,"审计结果在出具后多久需要报审计机关备案？
",审计结果在出具后10个工作日内需要报审计机关备案。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743931674563096576.html,财政、金融、审计,广安市人民政府办公室转发市审计局关于进一步完善和规范政府投资建设项目审计工作的实施意见的通知,广安市人民政府办公室
问：《实施意见》出台后，审计机关的审计结果如何运用？ 答：按照本《实施意见》和相关规定，除施工合同有明确规定外，审计机关对政府投资项目的审计结果不得强制直接作为建设单位调整其与施工单位结算的依据。对审计发现的建设单位履职不到位、审核把关不严，导致结算不实、多支付工程款等问题，审计机关应如实出具审计报告并提出审计处理意见，相关单位应负责整改落实；发现建设单位和施工单位恶意串通骗取国家资金的，可以建议相关部门（单位）通过解除无效合同等法定程序来解决，对违法违纪违规的单位和个人，应及时移送相关部门处理。,"审计机关对政府投资项目的审计结果在什么情况下不能作为建设单位调整与施工单位结算的依据？
",除施工合同有明确规定外，审计机关对政府投资项目的审计结果不得强制直接作为建设单位调整其与施工单位结算的依据。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743931674563096576.html,财政、金融、审计,广安市人民政府办公室转发市审计局关于进一步完善和规范政府投资建设项目审计工作的实施意见的通知,广安市人民政府办公室
。三、强化协调联动，构建政府投资审计监督合力各地各部门要认真落实省人大常委会、省政府关于合力形成审计监督良性互动机制的要求，积极推进信息互通、资源共享、成果共用。（一）建立政府投资信息资源整合机制。各地各部门和建设单位要向同级审计机关报送政府投资项目审批、建设、竣工和监管等资料及电子数据，积极配合审计机关建立投资审计项目基本信息库，做好投资项目在线审批平台与审计机关的对接工作，推动在政府投资领域开展“智慧审计”。（二）强化执纪执法各类监督协同联动。各地各部门要完善审计监督与行业监管的协作机制，在调查取证、案件查办、问责追责、结果运用、推动整改等方面形成合力,"什么是政府投资审计监督的良性互动机制？
",政府投资审计监督的良性互动机制是指各地各部门认真落实省人大常委会、省政府的要求，形成合力，通过建立政府投资信息资源整合机制和强化执纪执法各类监督协同联动，实现信息互通、资源共享、成果共用，以提高审计监督的效果。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743931674563096576.html,财政、金融、审计,广安市人民政府办公室转发市审计局关于进一步完善和规范政府投资建设项目审计工作的实施意见的通知,广安市人民政府办公室
。（三）加强投资决策审计。围绕各级政府投资总体规划和各领域具体规划实施情况，关注投资投向在区域协调、行业发展、空间分布、财力承受等方面的科学性合理性，着力揭示投资结构不合理、重复建设、达产达效不佳、资产资源闲置浪费、挪用建设资金、违规负债，促进完善决策机制、优化投资布局、提高投资绩效。（四）加强履职情况审计。关注各级各部门在营造良好投资环境、优化要素保障、保护生态环境、加强过程管理、强化投资控制、办理审查批复、工程验收启用、开展绩效评价等方面的履职尽责情况，着力揭示不作为、慢作为、乱作为等问题。对发现的重大责任问题，及时移送相关部门处理，促进健全追责问责机制、提高政府投资领域监管治理水平," (你的事实陈述问题)
",(你对事实陈述问题的答案),https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743931674563096576.html,财政、金融、审计,广安市人民政府办公室转发市审计局关于进一步完善和规范政府投资建设项目审计工作的实施意见的通知,广安市人民政府办公室
"ticle-sxp""><ulid=""data-article-sxp""></ul></div>上下篇E数字人加载中...数字人css数字人js<scripttype=""text/javascript""src=""/gasrmzfw/pc2023/js/FileSaver.js""></script><scripttype=""text/javascript""src=""/gasrmzfw/pc2023/js/jquery.wordexport.js""></script>相关信息S(javascript:;)(javascript:;)","什么是数字人？
",根据上下文，数字人可能指的是一种技术概念，涉及到在网页或应用程序中使用特定的脚本和工具来实现互动和数据处理的功能。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743931674563096576.html,财政、金融、审计,广安市人民政府办公室转发市审计局关于进一步完善和规范政府投资建设项目审计工作的实施意见的通知,广安市人民政府办公室
问：《实施意见》对政府投资项目竣工结（决）算依据是如何明确的？ 答：政府投资项目，可以由主管部门和建设单位通过内部审计（无内部审计力量的可以通过购买社会服务进行）办理结（决）算，也可以在主管部门和建设单位审核把关后，通过财政部门财政结算评审办理结（决）算。相关内部审计、社会审计、财政结算评审结果，须在出具后10个工作日内报审计机关备案，审计机关依法对履职情况和相关结果进行审计监督。,"政府投资项目的结（决）算依据有哪些方式？
",政府投资项目的结（决）算依据可以通过内部审计、财政结算评审等方式明确。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743931674563096576.html,财政、金融、审计,广安市人民政府办公室转发市审计局关于进一步完善和规范政府投资建设项目审计工作的实施意见的通知,广安市人民政府办公室
。一、坚持依法审计，规范审计行为和结果运用认真落实全国人大法工委、省人大常委会、省政府关于审计机关依法独立行使审计监督权、规范审计职责范围、合法转化运用审计成果的要求，健全完善依法审计机制制度。（一）厘清审计监督与建设管理职责。各级政府要深化投资领域突出问题治理，认真履行管理监督责任。要进一步厘清建设单位的管理责任和国家审计的监督责任，不得以审计机关的审计结果作为工程结算依据,"审计机关在行使审计监督权时需要遵守哪些要求？
",审计机关在行使审计监督权时需要遵守全国人大法工委、省人大常委会、省政府的要求，包括依法独立行使审计监督权、规范审计职责范围、合法转化运用审计成果，同时需要健全完善依法审计机制制度。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743931674563096576.html,财政、金融、审计,广安市人民政府办公室转发市审计局关于进一步完善和规范政府投资建设项目审计工作的实施意见的通知,广安市人民政府办公室
。财政部门要加强对基本建设财务活动的全过程管理和监督。发展改革部门要加强立项审批、投资概算、招投标等环节监管。住房城乡建设、交通运输、水利等主管部门要加强工程造价、招投标和项目质量、安全等方面监管。审计机关要依法履行审计监督职责，共同推动健全政府投资领域监管体系。（三）明确政府投资项目竣工结（决）算依据。政府投资项目，可以由主管部门和建设单位通过内部审计（无内部审计力量的可以通过购买社会服务进行）办理结（决）算，也可以在主管部门和建设单位审核把关后，通过财政部门财政结算评审办理结（决）算,"谁负责加强基本建设财务活动的全过程管理和监督？
",财政部门负责加强基本建设财务活动的全过程管理和监督。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743931674563096576.html,财政、金融、审计,广安市人民政府办公室转发市审计局关于进一步完善和规范政府投资建设项目审计工作的实施意见的通知,广安市人民政府办公室
"。相关附件：二维码开始扫一扫在手机打开当前页用来校验该浏览器是否支持HTML5二维码结束【添加收藏(javascript:void(0);)】【我要纠错(javascript:void(0);)】【关闭窗口(javascript:void(0);)】相关信息广安市人民政府办公室转发市审计局关于进一步完善和规范政府投资建设项目审计工作的实施意见的通知(/zfxxgk/szfbgt/pc/content/content_1719207373602889728.html)2019-12-24标签S标签标签E上下篇S<divclass=""article-sxp""><ulid=""data-article","广安市人民政府办公室转发市审计局的哪个文件？
",广安市人民政府办公室转发的文件是市审计局关于进一步完善和规范政府投资建设项目审计工作的实施意见。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743931674563096576.html,财政、金融、审计,广安市人民政府办公室转发市审计局关于进一步完善和规范政府投资建设项目审计工作的实施意见的通知,广安市人民政府办公室
。二、推进转型发展，全面履行审计监督保障职责各级审计机关要按照全国人大法工委、审计署和省人大常委会、省政府有关投资审计全覆盖和转型发展的要求，在依法开展政府投资项目工程结算审计的基础上，对投资政策落实、重大决策、投资绩效、资金使用、项目管理，以及主管部门和建设单位履职尽责等情况进行全面监督，实现从数量规模审计向质量效益审计转变、从单一工程造价审计向全面投资审计转变、从传统投资审计向现代投资审计转变。（一）加强重大项目审计。围绕党委政府的中心工作，本着量力而行、尽力而为的原则，将关系全局性、战略性、基础性的重大政府投资建设项目纳入年度计划，实施审计监督,"审计机关在推进转型发展方面应如何履行其职责？
",审计机关应当依法全面监督政府投资政策落实、重大决策、投资绩效、资金使用、项目管理和相关单位履职尽责等情况，以实现审计工作的质量和效益转变，从而推进转型发展。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743931674563096576.html,财政、金融、审计,广安市人民政府办公室转发市审计局关于进一步完善和规范政府投资建设项目审计工作的实施意见的通知,广安市人民政府办公室
。要探索运用大数据审计方法，对未纳入计划的项目开展跟踪审计或专项审计调查，覆盖所有政府投资项目。通过审计，推动有效投资政策措施落地，促进创新投融资机制、优化要素保障、完善重点项目制度，推动党委政府决策部署全面落实。（二）加强重点环节审计。聚焦重大项目审批、征地拆迁、环境保护、工程招投标、物资采购、工程结算、资金管理等关键环节、重点领域，严肃查处规避招标、虚假招标、围标串标、违法转分包、损失浪费和涉嫌利益输送等行为，促进堵塞管理漏洞、治理突出问题。（三）加强投资决策审计,"审计对哪些关键环节和领域进行重点关注？
",审计聚焦重大项目审批、征地拆迁、环境保护、工程招投标、物资采购、工程结算、资金管理等关键环节、重点领域。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743931674563096576.html,财政、金融、审计,广安市人民政府办公室转发市审计局关于进一步完善和规范政府投资建设项目审计工作的实施意见的通知,广安市人民政府办公室
广安市人民政府办公室转发市审计局关于进一步完善和规范政府投资建设项目审计工作的实施意见的通知,"广安市人民政府办公室做了什么？
",广安市人民政府办公室转发了市审计局的实施意见，关于进一步完善和规范政府投资建设项目审计工作。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743931674563096576.html,财政、金融、审计,广安市人民政府办公室转发市审计局关于进一步完善和规范政府投资建设项目审计工作的实施意见的通知,广安市人民政府办公室
