context,question,answer,source_url,category,title,org
广安市人民政府办公室关于印发广安市公开拍卖出让国有建设用地使用权底价确定规则的通知,"广安市公开拍卖出让国有建设用地使用权的底价确定规则是什么？
",根据广安市人民政府办公室的通知，广安市公开拍卖出让国有建设用地使用权的底价确定规则未在上下文中具体说明。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733351055738347520.html,城乡建设、环境保护,广安市人民政府办公室关于印发广安市公开拍卖出让国有建设用地使用权底价确定规则的通知,广安市人民政府办公室
。第八条   在拍卖出让活动结束前，应做好相关保密工作，严禁任何人员以任何方式泄露出让底价信息，如发生泄密，将严肃追究有关人员的责任。第九条   如条件允许，应当实行底价决策会场与出让活动现场视频单向连线制度。第十条   华蓥市、岳池县、武胜县、邻水县可根据有关法律法规和本规则，制定本地公开拍卖出让国有建设用地使用权底价确定规则。第十一条   本规则由市自然资源主管部门负责解释，自公布之日起30日以后施行，有效期5年。相关附件：二维码开始扫一扫在手机打开当前页用来校验该浏览器是否支持HTML5,"华蓥市、岳池县、武胜县、邻水县可依据哪些内容制定本地公开拍卖出让国有建设用地使用权底价确定规则？
",华蓥市、岳池县、武胜县、邻水县可依据有关法律法规和本规则（即所提到的规则）制定本地公开拍卖出让国有建设用地使用权底价确定规则。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733351055738347520.html,城乡建设、环境保护,广安市人民政府办公室关于印发广安市公开拍卖出让国有建设用地使用权底价确定规则的通知,广安市人民政府办公室
。第二条   本规则所称国有建设用地使用权公开拍卖出让底价，是指拍卖成交最低控制价，即保留底价。第三条   在广安市中心城区规划范围内（市本级、广安区、前锋区、广安经开区、枣山园区、协兴园区），采用公开拍卖方式出让国有建设用地使用权的底价确定适用本规则。第四条   国有建设用地使用权拍卖设置出让底价的，土地出让公告中应当载明：竞买人的最高应价或者报价未达到出让底价时，终止拍卖。第五条   建立土地拍卖决策小组动态调整机制，由市自然资源和规划局牵头，探索采取动态调整机制方式组建土地出让决策小组人员储备库,"国有建设用地使用权公开拍卖出让底价是什么？
",国有建设用地使用权公开拍卖出让底价是指拍卖成交最低控制价，即保留底价。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733351055738347520.html,城乡建设、环境保护,广安市人民政府办公室关于印发广安市公开拍卖出让国有建设用地使用权底价确定规则的通知,广安市人民政府办公室
问：《广安市人民政府办公室关于印发广安市公开拍卖出让国有建设用地使用权底价确定规则的通知》（广安府办发〔2019〕24号）文件在哪些区域范围内实施？ 答：在广安市中心城区规划范围内（市本级、广安区、前锋区、广安经开区），采用公开拍卖方式出让国有建设用地使用权的底价确定适用本规则。华蓥市、岳池县、武胜县、邻水县可根据有关法律法规和本规则，制定本地公开拍卖出让国有建设用地使用权底价确定规则。,"《广安市人民政府办公室关于印发广安市公开拍卖出让国有建设用地使用权底价确定规则的通知》适用于哪些区域？
",该规则适用于广安市中心城区规划范围内（市本级、广安区、前锋区、广安经开区）。华蓥市、岳池县、武胜县、邻水县可以根据相关法律法规和本规则，制定本地公开拍卖出让国有建设用地使用权底价确定规则。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733351055738347520.html,城乡建设、环境保护,广安市人民政府办公室关于印发广安市公开拍卖出让国有建设用地使用权底价确定规则的通知,广安市人民政府办公室
"。相关附件：二维码开始扫一扫在手机打开当前页用来校验该浏览器是否支持HTML5二维码结束【添加收藏(javascript:void(0);)】【我要纠错(javascript:void(0);)】【关闭窗口(javascript:void(0);)】相关信息广安市人民政府办公室关于印发广安市公开拍卖出让国有建设用地使用权底价确定规则的通知(/zfxxgk/szfbgt/pc/content/content_1718250205588299776.html)2019-04-14标签S标签标签E上下篇S<divclass=""article-sxp""><ulid=""data-article-sxp""","广安市人民政府办公室关于印发广安市公开拍卖出让国有建设用地使用权底价确定规则的通知是什么？
",广安市人民政府办公室关于印发广安市公开拍卖出让国有建设用地使用权底价确定规则的通知是一份发布于2019年4月14日的文件，该文件包含了关于广安市公开拍卖出让国有建设用地使用权底价确定的规则。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733351055738347520.html,城乡建设、环境保护,广安市人民政府办公室关于印发广安市公开拍卖出让国有建设用地使用权底价确定规则的通知,广安市人民政府办公室
。（三）市自然资源主管部门在决策会议上详细介绍出让宗地的位置、出让面积、用途、主要规划指标、评估价格、起叫价等公开出让方案中的主要内容、产业政策、土地供应政策、土地市场运行状况及周边地价等其他相关情况，其他参会人员补充发言。（四）参会人员进行集体讨论，以无记名方式逐宗填写宗地底价表，现场工作人员负责收齐宗地底价表，去掉一个最高值和一个最低值后计算得出算数平均值，交由决策会议主持人作出末位表态。（五）拍卖出让底价经决策会议参会人员签字确认后密封，在土地拍卖出让活动竞价环节开始前，由两名以上现场工作人员在与会人员监督下，交送拍卖出让活动主持人,"市自然资源主管部门在决策会议上如何确定出让宗地的底价？
",市自然资源主管部门在决策会议上，首先详细介绍出让宗地的各项公开信息，参会人员补充发言。然后，参会人员进行集体讨论，以无记名方式填写宗地底价表。现场工作人员负责收齐宗地底价表，去掉一个最高值和一个最低值后计算得出算数平均值，交由决策会议主持人作出末位表态。最后，拍卖出让底价经决策会议参会人员签字确认后密封，在土地拍卖出让活动竞价环节开始前，由两名以上现场工作人员在与会人员监督下，交送拍卖出让活动主持人。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733351055738347520.html,城乡建设、环境保护,广安市人民政府办公室关于印发广安市公开拍卖出让国有建设用地使用权底价确定规则的通知,广安市人民政府办公室
问：拍卖出让国有建设用地使用权的底价如何确定？ 答：在拍卖出让活动开始前1个小时内，由市政府主要领导在土地出让决策小组人员储备库中指定或随机抽取5名或7名人员，在广安市公共资源交易管理机构指定会议室组织召开国有建设用地使用权公开拍卖出让底价决策会议，集体确定出让底价。,"国有建设用地使用权公开拍卖出让底价决策会议的召开地点在哪里？
",国有建设用地使用权公开拍卖出让底价决策会议在广安市公共资源交易管理机构指定会议室召开。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733351055738347520.html,城乡建设、环境保护,广安市人民政府办公室关于印发广安市公开拍卖出让国有建设用地使用权底价确定规则的通知,广安市人民政府办公室
。广安市人民政府办公室2019年4月14日广安市公开拍卖出让国有建设用地使用权底价确定规则第一条   为科学确定国有建设用地使用权公开拍卖出让底价，规范土地交易行为，根据《国土资源部招标拍卖挂牌出让国有建设用地使用权规定》（国土资源部令第39号）、《四川省人民政府印发关于进一步加强土地出让管理规定的通知》（川府发〔2014〕58号）、《四川省国土资源厅关于贯彻四川省人民政府进一步加强土地出让管理规定的实施意见》（川国土资发〔2015〕12号）、《四川省国土资源厅关于进一步严格土地出让管理的通知》（川国土资规〔2017〕4号）等有关规定，结合广安实际，制定本规则,"广安市在2019年4月14日发布的规则的主要目的是什么？
",广安市在2019年4月14日发布的规则的主要目的是为了科学确定国有建设用地使用权公开拍卖出让底价，规范土地交易行为。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733351055738347520.html,城乡建设、环境保护,广安市人民政府办公室关于印发广安市公开拍卖出让国有建设用地使用权底价确定规则的通知,广安市人民政府办公室
各区市县人民政府，广安经开区、枣山园区、协兴园区、华蓥山景区管委会，市级相关部门：《广安市公开拍卖出让国有建设用地使用权底价确定规则》已经市政府同意，现予印发，请遵照执行,"《广安市公开拍卖出让国有建设用地使用权底价确定规则》是由谁同意的？
",《广安市公开拍卖出让国有建设用地使用权底价确定规则》是经过市政府同意的。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733351055738347520.html,城乡建设、环境保护,广安市人民政府办公室关于印发广安市公开拍卖出让国有建设用地使用权底价确定规则的通知,广安市人民政府办公室
。土地出让决策小组人员储备库由市财政局、市住房城乡建设局、市自然资源和规划局、市审计局、市公共资源交易中心等单位各报送4名熟悉相关工作的人员组成，原则上两年调整一次。第六条   拍卖出让底价按照以下程序确定：（一）在拍卖出让活动开始前1个小时内，由市政府主要领导在土地出让决策小组人员储备库中指定或随机抽取5名或7名人员，在市公共资源交易管理机构指定会议室组织召开国有建设用地使用权公开拍卖出让底价决策会议（以下简称决策会议），集体确定出让底价。（二）决策会议由市政府分管自然资源工作的领导或联系副秘书长主持，土地出让决策小组人员储备库确定的人员参加,"拍卖出让底价的确定程序包括哪些步骤？
",拍卖出让底价的确定程序包括以下步骤：首先，在拍卖出让活动开始前1个小时内，由市政府主要领导在土地出让决策小组人员储备库中指定或随机抽取5名或7名人员；其次，在市公共资源交易管理机构指定会议室组织召开国有建设用地使用权公开拍卖出让底价决策会议（以下简称决策会议），集体确定出让底价。决策会议由市政府分管自然资源工作的领导或联系副秘书长主持，土地出让决策小组人员储备库确定的人员参加。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733351055738347520.html,城乡建设、环境保护,广安市人民政府办公室关于印发广安市公开拍卖出让国有建设用地使用权底价确定规则的通知,广安市人民政府办公室
