context,question,answer,source_url,category,title,org
。第二条　对参加省十四运会有功人员和单位，按照向金牌倾斜、向一线倾斜、精神奖励和物质奖励相结合的原则，市、县两级予以奖励。第三条　本办法适用于参加省十四运会的运动员、教练员、工作人员等有功人员。第四条　对运动员、教练员、工作人员等有功人员的奖励，主要依据其在省十四运会上所作的贡献，并结合政治思想、道德作风、遵纪守法等方面的表现综合评定,"省十四运会奖励原则是什么？
",省十四运会奖励原则是向金牌倾斜、向一线倾斜、精神奖励和物质奖励相结合。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743908328786014208.html,卫生、体育,广安市人民政府办公室关于印发广安市参加四川省第十四届运动会奖励办法的通知,广安市人民政府办公室
。第二十二条　在省十四运会中获得市政府表扬的单位和个人，在评选先进工作者、劳动模范以及先进集体时，同等条件下予以优先推荐。第二十三条　在省十四运会中获得市政府表扬的事业单位人员，在评、聘专业技术职称时，同等条件下，优先推荐评审和晋级。第八章　附则第二十四条　各县（市、区）人民政府、园区管委会参照本办法制定相应奖励措施。第二十五条　本办法由广安市人民政府解释。第二十六条　本办法自2022年7月17日起施行，有效期5年,"第二十二条中提到的省十四运会是什么？
",省十四运会是一个体育赛事。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743908328786014208.html,卫生、体育,广安市人民政府办公室关于印发广安市参加四川省第十四届运动会奖励办法的通知,广安市人民政府办公室
"问：奖励方式是什么？ 答：针对教练员：（1）进行资金奖励；（2）在评先、评优、评职称和晋升岗位享受优先权；（3）对符合条件的非财政供养教练员可直接考核招聘入进入事业编。针对运动员：（1）进行资金奖励；（2）作为学生运动员的，享受小升初、初升高特招待遇，可特招至相关运动项目基地校就读初中或高中；（3）以通报表扬的方式给予精神鼓励等奖励方式。
问：是否对教育体育主管部门及相关有功工作人员进行资金奖励？ 答：按照组织人事部门相关规定，对有功公职人员、政府机关（集体）等只给予精神鼓励，根据情况给予通报表扬、嘉奖、记功等。","对符合条件的非财政供养教练员奖励方式是什么？
",对符合条件的非财政供养教练员可直接考核招聘入进入事业编。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743908328786014208.html,卫生、体育,广安市人民政府办公室关于印发广安市参加四川省第十四届运动会奖励办法的通知,广安市人民政府办公室
。第二十六条　本办法自2022年7月17日起施行，有效期5年。相关附件：广安府办规〔2022〕4号关于印发广安市参加四川省第十四届运动会奖励办法的通知.pdf(/gasrmzfw/c104243/1743908328786014208/H2VkGO4o.pdf)34.广安市参加四川省第十四届运动会奖励办法政策解读(改).mp3(/gasrmzfw/c104243/1743908328786014208/SbYP7ztU.mp3)二维码开始扫一扫在手机打开当前页用来校验该浏览器是否支持HTML5,"广安市参加四川省第十四届运动会奖励办法政策的有效期是多久？
",广安市参加四川省第十四届运动会奖励办法政策的有效期是5年。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743908328786014208.html,卫生、体育,广安市人民政府办公室关于印发广安市参加四川省第十四届运动会奖励办法的通知,广安市人民政府办公室
。广安市人民政府办公室2022年6月14日广安市参加四川省第十四届运动会奖励办法第一章　总则第一条　为激励我市全体教练员、运动员刻苦训练，奋勇争先，积极备战四川省第十四届运动会（以下简称省十四运会），努力推动体育强市建设，根据《四川省体育局四川省教育厅关于印发〈四川省深化体教融合促进青少年健康发展的实施意见〉的通知》（川体发〔2021〕7号）等文件精神，参照《广安市人民政府办公室关于印发广安市参加四川省第十三届运动会奖励办法的通知》（广安府发〔2016〕36号）标准，制定本办法,"广安市参加四川省第十四届运动会的奖励办法是什么？
",广安市参加四川省第十四届运动会的奖励办法是为了激励教练员和运动员刻苦训练，奋勇争先，积极备战省十四运会，推动体育强市建设。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743908328786014208.html,卫生、体育,广安市人民政府办公室关于印发广安市参加四川省第十四届运动会奖励办法的通知,广安市人民政府办公室
"><ulid=""data-article-sxp""></ul></div>上下篇E数字人加载中...数字人css数字人js<scripttype=""text/javascript""src=""/gasrmzfw/pc2023/js/FileSaver.js""></script><scripttype=""text/javascript""src=""/gasrmzfw/pc2023/js/jquery.wordexport.js""></script>相关信息S(javascript:;)(javascript:;)","什么是上下文中的相关信息S的链接目标？
","上下文中的相关信息S的链接目标分别是""javascript:;""。",https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743908328786014208.html,卫生、体育,广安市人民政府办公室关于印发广安市参加四川省第十四届运动会奖励办法的通知,广安市人民政府办公室
。第五章　其他有功人员、单位的奖励第十三条　对成绩突出的训练单位工作团队，市财政按该单位的运动员获得奖金的5%给予奖励。第十四条　对参加省十四运会为我市争得荣誉、作出突出贡献的有关单位、个人，市政府予以通报表扬。第十五条　承担我市参加省十四运会项目布局并在人才输送、竞赛成绩等方面贡献突出的单位，市政府颁发贡献奖。第十六条　对超额完成金牌数任务的县（市、区）和市直部门（单位），市财政按每超1枚金牌2万元的标准给予奖励。第六章　奖励程序第十七条　对在省十四运会中获奖人员、获奖名次以及计牌的确定办法，按相关项目竞赛规程规定和成绩册执行,"市政府对哪些单位颁发贡献奖？
",市政府对承担我市参加省十四运会项目布局并在人才输送、竞赛成绩等方面贡献突出的单位颁发贡献奖。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743908328786014208.html,卫生、体育,广安市人民政府办公室关于印发广安市参加四川省第十四届运动会奖励办法的通知,广安市人民政府办公室
。第六条　对获得集体项目（篮球、足球、排球、曲棍球4个项目，下同）前12名的运动队，市财政按以下标准给予奖励（奖金分配到队员）：获得第1名，奖励16万元；获得第2名，奖励8万元；获得第3名，奖励5万元；获得第4名，奖励3万元；获得第5名，奖励2万元；获得第6名，奖励1万元；获得第7名，奖励8000元；获得第8名，奖励6000元；获得第9名至第12名，奖励5000元。第七条　对获得体育道德风尚奖的优秀运动员，市财政按以下标准给予奖励：获得体育道德风尚奖的单项运动员，奖励500元；获得体育道德风尚奖的运动队，队内每名运动员奖励200元,"运动队获得市财政奖励的金额是多少？
",运动队获得的市财政奖励金额根据排名不同而有所不同，具体为：第1名奖励16万元，第2名奖励8万元，第3名奖励5万元，第4名奖励3万元，第5名奖励2万元，第6名奖励1万元，第7名奖励8000元，第8名奖励6000元，第9名至第12名奖励5000元。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743908328786014208.html,卫生、体育,广安市人民政府办公室关于印发广安市参加四川省第十四届运动会奖励办法的通知,广安市人民政府办公室
各县（市、区）人民政府，广安经开区、枣山园区、协兴园区、华蓥山景区、川渝高竹新区管委会，市级相关部门：《广安市参加四川省第十四届运动会奖励办法》已经六届市政府第12次常务会议审议通过，现印发给你们，请认真贯彻执行,"《广安市参加四川省第十四届运动会奖励办法》是由谁通过的？
",《广安市参加四川省第十四届运动会奖励办法》是由六届市政府第12次常务会议审议通过的。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743908328786014208.html,卫生、体育,广安市人民政府办公室关于印发广安市参加四川省第十四届运动会奖励办法的通知,广安市人民政府办公室
问：奖励资金来源于哪里？ 答：奖励资金来源于市、县两级财政,"奖励资金来源于哪里？
",奖励资金来源于市、县两级财政。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743908328786014208.html,卫生、体育,广安市人民政府办公室关于印发广安市参加四川省第十四届运动会奖励办法的通知,广安市人民政府办公室
