context,question,answer,source_url,category,title,org
。（二）创新养老发展理念。坚持以机构养老的理念发展居家和社区养老，将机构养老的服务模式、服务质量和服务效率引入社区和家庭，探索以国企为主、社会力量作补充，搭建居家和社区养老服务平台，运用信息化、智能化手段，依法整合政策、医疗和社会资源，强化居家和社区养老服务，实现居家社区机构相协调、医养康养相融合的发展目标。（三）完善运营服务体系,"（二）创新养老发展理念中，养老服务的重点是什么？
",（养老服务的重点是居家和社区养老，将机构养老的服务模式、服务质量和服务效率引入社区和家庭）,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743987769134460928.html,民政、扶贫、救灾,广安市人民政府办公室关于印发广安市以机构养老理念推进居家和社区养老服务改革试点工作实施方案的通知,广安市人民政府办公室
。严格执行国家、省关于养老用地、融资、审批等相关政策，支持社会资本投资居家和社区养老服务市场，研发生产智能养老设备及适老化产品用品，打造展示体验场所，培育老年产品用品市场。发展适老康复辅助器具产业，培育康复辅助器具产业园区。（七）强化社会参与，营造孝老氛围。14．营造孝老敬老浓厚氛围。依托综合体、驿站、老年大学和社区公共养老设施，广泛开展老年人文体活动，深入开展敬老、爱老、助老教育，营造老有所养、老有所乐、老有所为浓厚氛围。加大社区养老服务企业（组织）先进典型宣传力度，提升社会组织公信力。开展养老服务从业人员关爱行动，形成全社会关心、支持养老服务工作的良好社会氛围。15．建立留守老人关爱制度,"（养老政策中，国家、省分别负责哪些方面的工作？）
",（国家负责制定养老相关的用地、融资、审批等政策，省负责严格执行这些政策。）,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743987769134460928.html,民政、扶贫、救灾,广安市人民政府办公室关于印发广安市以机构养老理念推进居家和社区养老服务改革试点工作实施方案的通知,广安市人民政府办公室
。（四）推进智慧养老，提升照护品质。8．建设智慧养老云平台。利用物联网、互联网和云计算、大数据等技术，全市统一建立涵盖紧急救援、生活帮助、健康养老和智能照护等为主要内容的养老云平台，打通与户籍、医疗、社会保障等信息资源对接渠道，由国有养老服务企业统一运营。依托养老云平台开发“养老APP”，全面推广智慧养老服务。在养老综合体打造智慧养老展示体验场所，提供体验服务。到2022年，全市各区市县至少建成1个以上智慧养老院（综合体）。9．建设家庭“虚拟养老院”,"建设智慧养老云平台的目的是什么？
",建设智慧养老云平台的目的是为了推进智慧养老，提升照护品质，涵盖紧急救援、生活帮助、健康养老和智能照护等为主要内容的养老云平台，并打通与户籍、医疗、社会保障等信息资源对接渠道。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743987769134460928.html,民政、扶贫、救灾,广安市人民政府办公室关于印发广安市以机构养老理念推进居家和社区养老服务改革试点工作实施方案的通知,广安市人民政府办公室
。17．强化养老服务质量综合监管。建立各司其责、协同配合的综合监管机制，推进跨部门“双随机、一公开”联合监管和分级分类监管。加快建立养老服务领域社会信用体系建设，实施养老服务组织或机构“红黑名单”管理。建立第三方社会监督和行业自律、投诉处理机制，实施养老机构星级等级评定和划分。18．建立养老服务质量标准,"养老服务质量如何被监管？
",养老服务质量和养老机构通过建立综合监管机制、跨部门“双随机、一公开”联合监管和分级分类监管以及养老服务领域社会信用体系建设来被监管。同时，实施养老服务组织或机构“红黑名单”管理，以及养老机构星级等级评定和划分。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743987769134460928.html,民政、扶贫、救灾,广安市人民政府办公室关于印发广安市以机构养老理念推进居家和社区养老服务改革试点工作实施方案的通知,广安市人民政府办公室
。到2022年，家庭照护床位达到总养老床位数30%。7．推进公共养老服务设施建设。加快建设老年文化体育运动设施，对公园、车站、小区道路等已建公共区域实施无障碍改造，支持主城区符合条件的老旧小区安装电梯，新建公共设施和涉老设施无障碍率达到100%。对现有老年人集中居住的公办城市老年福利院（中心）等进行改造升级，完善服务功能。加快建设老年大学，实现市—区市县—乡镇（街道）—村（社区）老年教育网络基本覆盖。支持社区养老服务设施建设老年人助餐服务体系，对特困、低保、高龄、失能等老年人给予助餐补贴，打造“社区15分钟助餐配餐服务”网络。（四）推进智慧养老，提升照护品质。8．建设智慧养老云平台,"家庭照护床位在2022年占总养老床位数的比例是多少？
",到2022年，家庭照护床位达到总养老床位数的30%。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743987769134460928.html,民政、扶贫、救灾,广安市人民政府办公室关于印发广安市以机构养老理念推进居家和社区养老服务改革试点工作实施方案的通知,广安市人民政府办公室
。2022年底前，实现居家和社区养老服务体系全域覆盖，服务质量显著提升，老年人获得感、幸福感明显增强。四、重点任务（一）夯实服务基础，全域规划布局。1.开展养老服务需求调查。通过政府购买服务等方式，对全市60周岁以上老年人情况进行统计，全面掌握老年人数量、年龄结构、分布、自理能力及其养老服务需求等基本情况，建立老年人“关爱地图”。对全市养老服务设施进行全面调查统计，建立动态数据库。根据全市人口老龄化率，测算养老设施需求数量，为新建、改造、租赁养老服务设施提供依据。2．科学规划布局养老设施,"What is the main goal of the community and home care service system mentioned in the text?
","The main goal of the community and home care service system mentioned in the text is to achieve full coverage of the service system in the domain, significantly improve the service quality, and significantly enhance the sense of gain and happiness of the elderly.",https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743987769134460928.html,民政、扶贫、救灾,广安市人民政府办公室关于印发广安市以机构养老理念推进居家和社区养老服务改革试点工作实施方案的通知,广安市人民政府办公室
各区市县人民政府，广安经开区、枣山园区、协兴园区、华蓥山景区管委会，市级有关部门：《广安市以机构养老理念推进居家和社区养老服务改革试点工作实施方案》已经五届市政府第62次常务会议审议通过，现印发给你们，请认真贯彻执行,"《广安市以机构养老理念推进居家和社区养老服务改革试点工作实施方案》由谁审议通过？
",《广安市以机构养老理念推进居家和社区养老服务改革试点工作实施方案》已经五届市政府第62次常务会议审议通过。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743987769134460928.html,民政、扶贫、救灾,广安市人民政府办公室关于印发广安市以机构养老理念推进居家和社区养老服务改革试点工作实施方案的通知,广安市人民政府办公室
。广安市人民政府办公室2020年11月9日广安市以机构养老理念推进居家和社区养老服务改革试点工作实施方案为提升全市养老服务质量，探索以机构养老理念发展居家和社区养老，根据《民政部财政部关于确定第五批中央财政支持开展居家和社区养老服务改革试点地区的通知》（民函〔2020〕13号）和《四川省人民政府办公厅关于推进四川养老服务发展的实施意见》（川办发〔2020〕9号）要求，结合广安实际，制定本方案,"广安市采用了哪种养老理念来推进居家和社区养老服务改革试点工作？
",广安市采用了机构养老理念来推进居家和社区养老服务改革试点工作。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743987769134460928.html,民政、扶贫、救灾,广安市人民政府办公室关于印发广安市以机构养老理念推进居家和社区养老服务改革试点工作实施方案的通知,广安市人民政府办公室
。18．建立养老服务质量标准。按规定制定《广安养老服务扶持政策清单》《养老服务综合体、养老驿站、家庭适老化改造建设标准》《居家和社区养老服务对象评估办法》《广安市居家养老服务规范》《广安市社区老年人日间照料中心服务规范》，建立特殊困难老年人兜底服务制度，制定《广安市居家和社区兜底养老服务清单制度》《政府购买居家和社区养老服务实施办法》。五、工作保障（一）加强组织领导。健全党委领导、政府主导、部门负责、社会参与的养老服务工作机制。建立健全部门工作协调机制，定期研究解决工作推进中的问题和困难，形成齐抓共管、整体推进的工作格局。（二）强化政策支持。编制国土空间规划时要同步编制养老服务设施建设布局规划,"广安市建立了哪些养老服务相关的规范和标准？
",广安市建立了《广安养老服务扶持政策清单》、《养老服务综合体、养老驿站、家庭适老化改造建设标准》、《居家和社区养老服务对象评估办法》、《广安市居家养老服务规范》和《广安市社区老年人日间照料中心服务规范》等标准与规范。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743987769134460928.html,民政、扶贫、救灾,广安市人民政府办公室关于印发广安市以机构养老理念推进居家和社区养老服务改革试点工作实施方案的通知,广安市人民政府办公室
。市级层面成立国有养老服务企业总部，区市县设立分（子）公司，乡镇设立点位，完善市、区市县、乡镇三级服务网络。区市县（园区）引进社会力量运营的，严格按照“综合体+驿站+家庭”服务体系执行。4．提升国有企业运营服务能力。采取资产注入、人才培养、运营托管、专业合作等方式，加强国有养老服务企业运营服务能力建设，打造连锁化、规模化、品牌化的国有养老服务企业。通过国有企业专业化运营，充分发挥养老服务综合体指导、体验、示范作用，养老服务驿站日间照料和就近服务作用，家庭照护床位居家养老作用，促进居家、社区、机构养老服务协调发展。（三）优化资源配置，完善养老设施。5．强化养老服务设施资源配置,"市级层面如何组织养老服务企业？
",市级层面成立国有养老服务企业总部，区市县设立分（子）公司，乡镇设立点位，以此完善市、区市县、乡镇三级服务网络。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743987769134460928.html,民政、扶贫、救灾,广安市人民政府办公室关于印发广安市以机构养老理念推进居家和社区养老服务改革试点工作实施方案的通知,广安市人民政府办公室
