context,question,answer,source_url,category,title,org
。附件：1.广安市“一老一小”重大项目储备清单（政府投资）2.广安市“一老一小”重大项目储备清单（社会投资）3.广安市“一老一小”重大政策清单4.广安市“一老一小”重大要素清单附件1-4(/gasrmzfw/c104243/1733372672514269184/4VOBnigv.pdf)相关附件：广安府规〔2022〕8号关于印发《广安市“一老一小”整体解决方案》的通知.pdf(/gasrmzfw/c104243/1733372672514269184/D6tCLzF8.pdf)二维码开始扫一扫在手机打开当前页用来校验该浏览器是否支持HTML5,"广安市“一老一小”政策清单包括哪些内容？
",广安市“一老一小”政策清单包括重大政策清单和重大要素清单。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733372672514269184.html,民政、扶贫、救灾,广安市人民政府关于印发《广安市“一老一小”整体解决方案》的通知,广安市人民政府办公室
。10.实施老年大学建设提升行动。优先发展社区老年教育，探索养教结合新模式，推动老年大学办学点、学习网点向边远地区、农村和社区延伸。到2025年，各县（市、区）至少建立1所老年大学，县乡村三级社区老年教育办学网络基本覆盖，老年人就近学习更加方便。〔责任单位：市民政局，市教育体育局、市财政局、各县（市、区）人民政府、广安经开区管委会〕11.多路径扩大老年教育供给。创新老年大学教学形式，将教学内容与各类文化体育活动相结合，开展面授学习、体验学习、网上学习、读书会、讲座、游学、志愿服务等多种形式的老年教育活动。加大对老年人的教育和职业培训投入，推行终身职业技能培训制度,"什么是优先发展的老年教育形式？
",社区老年教育是优先发展的老年教育形式。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733372672514269184.html,民政、扶贫、救灾,广安市人民政府关于印发《广安市“一老一小”整体解决方案》的通知,广安市人民政府办公室
。——具体指标广安市“一老一小”主要发展指标序号主要指标2025年属性1基本养老保险参保率≥95%约束性2失能特困人员集中供养率≥60%约束性3城市居家和社区养老服务机构覆盖率100%约束性4特殊困难老年人月探访率100%预期性5乡镇（街道）范围具备综合功能的养老服务机构覆盖率≥60%约束性6新建城区、居住（小）区配套建设社区养老服务设施达标率100%约束性7养老机构护理型床位占比≥55%约束性8每千名老年人配套社会工作者人数超过1人约束性9县级老年大学覆盖面100%约束性10老年志愿者注册人数占老年人口比例≥15%约束性1165周岁及以上老年人健康管理率80%预期性12二级及以上综合性医院设,"广安市“一老一小”发展指标中，哪项指标是预期性的？
",广安市“一老一小”发展指标中，特殊困难老年人月探访率是预期性的。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733372672514269184.html,民政、扶贫、救灾,广安市人民政府关于印发《广安市“一老一小”整体解决方案》的通知,广安市人民政府办公室
。全市养老托育服务体系建设的新挑战。老龄化程度持续加深，全市60岁及以上常住人口81.1万人，人口老龄化率达到24.9%，高于全国、全省平均水平，其中65岁及以上常住人口64万人，占19.7%。今后5年60岁及以上老年人预计将以每年约2万人的速度增长，高龄和失能失智老人数量不断增多，对服务能力和质量提出更高要求。调查显示，机构养老中75.8%的机构为基础设施相对较差的乡镇敬老院，民办机构仅占机构总数的22.1%，护理型床位占比仅30.1%，农村养老缺服务、缺人才、缺经费等短板十分突出，老百姓普遍期望政府加强养老设施和养老机构建设,"全市60岁及以上常住人口有多少人？
",全市60岁及以上常住人口为81.1万人。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733372672514269184.html,民政、扶贫、救灾,广安市人民政府关于印发《广安市“一老一小”整体解决方案》的通知,广安市人民政府办公室
。加大对老年人的教育和职业培训投入，推行终身职业技能培训制度。开发老年人力资源，依法保障大龄劳动者就业权利，创造老有所为的环境。〔责任单位：市民政局、市人力资源社会保障局、市教育体育局，各县（市、区）人民政府、广安经开区管委会〕（五）加快发展多种形式的托育服务。12.加强社区托育服务点建设。各县（市、区）、园区要优化社区综合服务设施空间布局，积极推动社区因地制宜，鼓励整合各类资源，通过提供场地、减免租金等政府补贴措施，加强嵌入式、分布式、小型化社区托育服务点建设。到2025年，广安区、武胜县、邻水县、岳池县各建成10家社区托育服务点，前锋区、华蓥市各建成5家社区托育服务点," what is the responsibility unit for promoting lifelong skills training and developing elderly human resources?
"," The responsibility unit for promoting lifelong skills training and developing elderly human resources includes the Civil Affairs Bureau, the Human Resources and Social Security Bureau, and the Education and Sports Bureau of the city, as well as the people's governments of various counties (cities, districts) and the Guang'an Economic Development Zone Management Committee. 

",https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733372672514269184.html,民政、扶贫、救灾,广安市人民政府关于印发《广安市“一老一小”整体解决方案》的通知,广安市人民政府办公室
。1.落实政府保基本兜底线职能。将基本养老纳入基本公共服务范畴，各县（市、区）、园区在2025年前至少建立1所县级失能半失能照护机构，将经济困难的失能、重度残疾、高龄、空巢、留守、计划生育特殊家庭等老年人纳入重点保障对象，推动实现人人享有基本养老服务。依托妇幼保健计划生育服务机构、基层医疗卫生机构等，加快建立婴幼儿照护服务指导中心（站），承担辖区内政策宣传、从业人员培训、托育机构管理咨询、家庭养育指导以及婴幼儿早期发展等工作。将婴幼儿照护服务纳入家庭医生签约服务重点人群，通过入户服务、亲子活动、育儿沙龙、健康讲座等方式，加强对婴幼儿健康、家庭抚养和早期发展的科学指导,"哪些群体被纳入老年人照护服务的重点保障对象？
",经济困难的失能、重度残疾、高龄、空巢、留守、计划生育特殊家庭等老年人被纳入老年人照护服务的重点保障对象。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733372672514269184.html,民政、扶贫、救灾,广安市人民政府关于印发《广安市“一老一小”整体解决方案》的通知,广安市人民政府办公室
。政策体系不断完善。市委、市政府将养老托育服务纳入国民经济和社会发展规划统筹推进，出台《广安市“十三五”老龄事业发展和养老体系建设规划》《关于办区域性最好的养老推进广安养老服务高质量发展的实施意见》《广安市医疗卫生与养老服务相结合发展规划（2018—2025年）》《关于促进3岁以下婴幼儿照护服务发展的实施意见》等文件，市政府与民政厅签署厅市合作协议，成功争取全国居家和社区养老服务改革试点市，养老托育服务政策落实情况纳入政府目标绩效考核内容，全市养老托育服务支撑政策不断完善。服务体系初步构建,"广安市采取了哪些措施来推进养老服务质量？
",广安市通过出台《广安市“十三五”老龄事业发展和养老体系建设规划》《关于办区域性最好的养老推进广安养老服务高质量发展的实施意见》《广安市医疗卫生与养老服务相结合发展规划（2018—2025年）》《关于促进3岁以下婴幼儿照护服务发展的实施意见》等文件，并与民政厅签署厅市合作协议，成功争取全国居家和社区养老服务改革试点市。同时，将养老托育服务政策落实情况纳入政府目标绩效考核内容，初步构建了养老托育服务体系。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733372672514269184.html,民政、扶贫、救灾,广安市人民政府关于印发《广安市“一老一小”整体解决方案》的通知,广安市人民政府办公室
。建立养老托育服务职业经理人机制，促进经营管理职业化、专业化。到2025年，全市培养培训5000名养老行业从业人员，每千名老年人配备1名社会工作者。培养培训3000名托育机构保育人员，托育机构从业人员培训合格（持证）率达100%。〔责任单位：市教育体育局、市人力资源社会保障局、市民政局、市卫生健康委、市财政局、广安职业技术学院、各县（市、区）人民政府、广安经开区管委会〕（四）加强场地保障。科学规划布局养老托育服务用地，市民政局、市卫生健康委组织编制养老托育设施建设布局规划，经审批后纳入市国土空间规划及“一张图”系统,"哪些部门负责养老托育服务用地科学规划布局？
",市民政局、市卫生健康委负责养老托育服务用地科学规划布局。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733372672514269184.html,民政、扶贫、救灾,广安市人民政府关于印发《广安市“一老一小”整体解决方案》的通知,广安市人民政府办公室
。推动社区卫生服务中心（乡镇卫生院）、村卫生室与养老服务设施同址或邻近设置。支持社会力量举办医养结合机构，鼓励养老机构与医疗卫生机构开展多种形式的合作。鼓励医疗卫生机构为居家失能老年人提供家庭病床、巡诊等上门医疗服务。通过实施基本公共卫生服务、医养结合项目服务，为辖区内65岁以上老年人提供生活方式和健康评估、体格检查、健康指导等健康管理服务，老年人健康管理率达80%以上。鼓励社会力量为老年人提供专业化的医养服务。将符合条件的养老机构内设医疗机构按规定纳入医保协议管理，将符合条件的医疗、护理和康复项目按规定纳入基本医保支付范围,"哪些机构被鼓励与养老服务设施同址或邻近设置？
",社区卫生服务中心（乡镇卫生院）、村卫生室被鼓励与养老服务设施同址或邻近设置。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733372672514269184.html,民政、扶贫、救灾,广安市人民政府关于印发《广安市“一老一小”整体解决方案》的通知,广安市人民政府办公室
。二、发展目标——指导思想坚持以习近平新时代中国特色社会主义思想为指导，深入贯彻党的二十大精神，立足新发展阶段，贯彻新发展理念，构建新发展格局，推动落实积极应对人口老龄化国家战略，加大制度创新、政策供给、财政投入力度，通过政府引导、政策扶持、社会参与、市场运作等方式，一体推进老年人健康服务和婴幼儿照护服务发展的政策体系和服务体系建设，不断满足全市“一老一小”日益增长的多样化、多层次服务需求，形成全面覆盖、普惠均等、权责清晰、保障适度、持续发展的养老托育服务体系框架，在老有所养、幼有所育上取得新进展，促进广大家庭和谐幸福、经济持续发展,"怎样推动落实积极应对人口老龄化国家战略？
",通过政府引导、政策扶持、社会参与、市场运作等方式。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733372672514269184.html,民政、扶贫、救灾,广安市人民政府关于印发《广安市“一老一小”整体解决方案》的通知,广安市人民政府办公室
