context,question,answer,source_url,category,title,org
。（四）强化宣传引导。加强儿童权益保障法律法规和困境儿童保障政策宣传，发挥主流媒体引领作用，借助现代传媒扩大宣传面，强化全社会保护儿童权利意识，强化家庭履责的法律意识和政府主导、全民关爱的责任意识。大力弘扬社会主义核心价值观和中华民族恤孤慈幼的传统美德，鼓励、倡导、表彰邻里守望和社区互助行为，宣传报道先进典型，发挥示范带动作用。建立健全舆情监测预警和应对机制，及时妥善回应社会关切。各级各相关部门要根据职责分工，制定具体实施办法。市民政局、市政府妇儿工委办公室要加强对本意见执行情况的监督检查，重大情况要及时向市政府报告。市政府将适时组织专项督查,"强化宣传引导在保障儿童权益中起到了什么作用？
",强化宣传引导在保障儿童权益中起到了提升全社会保护儿童权利意识，强化家庭履责的法律意识和政府主导、全民关爱的责任意识的作用。通过宣传法律法规和政策，发挥主流媒体的引领作用，借助现代传媒扩大宣传面，弘扬社会主义核心价值观和中华民族恤孤慈幼的传统美德，鼓励、倡导、表彰邻里守望和社区互助行为，建立健全舆情监测预警和应对机制，及时妥善回应社会关切。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743972917779279872.html,人口和计划生育、妇女儿童工作,广安市人民政府关于进一步加强困境儿童保障工作的实施意见,广安市人民政府办公室
。力争2020年前每个县级行政区域新建一个儿童福利院并投入使用。各区市县民政部门要针对困境儿童的特殊情况，完善未成年人救助保护中心设施设备和合理功能分区，适应和承担困境儿童关爱保障相关工作。（三）强化能力提升。加强困境儿童保障工作人才队伍建设，大力培养困境儿童保障服务专业人才，提升从业人员的职业化和专业化水平。将儿童福利机构、救助管理机构中的教师和医护人员分别纳入教育、卫生计生系统职称评聘体系，并在工资福利、社会保险、培养培训、教学研究等方面享受同等待遇。（四）强化宣传引导,"（力争2020年前每个县级行政区域新建一个儿童福利院并投入使用是由谁来完成的？）
",（各区市县民政部门）,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743972917779279872.html,人口和计划生育、妇女儿童工作,广安市人民政府关于进一步加强困境儿童保障工作的实施意见,广安市人民政府办公室
"。相关附件：二维码开始扫一扫在手机打开当前页用来校验该浏览器是否支持HTML5二维码结束【添加收藏(javascript:void(0);)】【我要纠错(javascript:void(0);)】【关闭窗口(javascript:void(0);)】相关信息广安市人民政府关于进一步加强困境儿童保障工作的实施意见(/zfxxgk/szfwj/pc/content/content_1719206869539823616.html)2017-07-20标签S标签标签E上下篇S<divclass=""article-sxp""><ulid=""data-article-sxp""></ul></div>上下篇","广安市人民政府关于困境儿童保障工作的实施意见是什么？
",广安市人民政府关于进一步加强困境儿童保障工作的实施意见是一个政策文件，发布于2017年7月20日。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743972917779279872.html,人口和计划生育、妇女儿童工作,广安市人民政府关于进一步加强困境儿童保障工作的实施意见,广安市人民政府办公室
。全市困境儿童调查摸底工作须于2017年8月底前完成。三、严格审批程序建立困境儿童保障信息动态管理机制，落实每季度更新报送困境儿童信息制度，各区市县、园区民政部门将更新的数据信息于每季度最后一个月报市民政局。各区市县、园区根据困境儿童保障出现的新情况和新问题，适时召开保障工作会商专题会，及时有效落实好困境儿童保障政策，使保障工作环环相扣，不留盲区。（一）审批流程,"全市困境儿童调查摸底工作的完成时间是什么时候？
",全市困境儿童调查摸底工作必须在2017年8月底前完成。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743972917779279872.html,人口和计划生育、妇女儿童工作,广安市人民政府关于进一步加强困境儿童保障工作的实施意见,广安市人民政府办公室
。村（居）民委员会要设立由村民委员会委员、大学生村官或者专业社会工作者等担（兼）任的儿童福利督导员或儿童权利监察员，负责困境儿童保障政策宣传和日常工作，通过全面排查、定期走访及时掌握困境儿童家庭、监护、就学等基本情况，指导监督家庭依法履行抚养义务和监护职责，并通过村（居）民委员会向乡镇人民政府（街道办事处）报告情况。村（居）民委员会对于发现的困境儿童及其家庭，属于家庭经济贫困、儿童自身残疾等困难情形的，要告知或协助其申请相关社会救助、社会福利等保障；属于家庭监护缺失或监护不当导致儿童人身安全受到威胁或侵害的，要落实强制报告责任，并积极协助有关部门开展困境儿童保障工作。（二）建立分工协作机制,"村（居）民委员会如何帮助困境儿童家庭？
",村（居）民委员会通过设立儿童福利督导员或儿童权利监察员，负责困境儿童保障政策宣传和日常工作。他们全面排查、定期走访以掌握困境儿童家庭、监护、就学等基本情况，指导监督家庭依法履行抚养义务和监护职责，并向乡镇人民政府（街道办事处）报告情况。对于发现的困境儿童及其家庭，村（居）民委员会会告知或协助其申请相关社会救助、社会福利等保障；对于家庭监护缺失或监护不当导致儿童人身安全受到威胁或侵害的情况，他们会落实强制报告责任，并积极协助有关部门开展困境儿童保障工作。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743972917779279872.html,人口和计划生育、妇女儿童工作,广安市人民政府关于进一步加强困境儿童保障工作的实施意见,广安市人民政府办公室
。鼓励和支持为困境儿童投保意外伤害和重大疾病等商业健康保险或补充保险。优先做好困境儿童家庭医生签约服务工作。加强城乡居民基本医疗保险、大病保险、医疗救助、疾病应急救助和慈善救助的有效衔接，实施好基本公共卫生服务项目，形成困境儿童医疗保障合力。对于0—6岁视力、听力、言语、智力障碍和肢体残疾、孤独症儿童，加快建立康复救助制度和辅具专项补贴制度，逐步实现免费得到手术、康复辅助器具配置和康复训练等服务。优先保障残疾儿童享受基本公共服务项目中残疾人康复等服务。（责任单位：各区市县人民政府、园区管委会，市卫生计生委、市人力资源社会保障局、市民政局、市财政局、市残联）（三）提高教育保障水平,"鼓励和支持为困境儿童投保哪些类型的商业健康保险或补充保险？
",鼓励和支持为困境儿童投保意外伤害和重大疾病等商业健康保险或补充保险。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743972917779279872.html,人口和计划生育、妇女儿童工作,广安市人民政府关于进一步加强困境儿童保障工作的实施意见,广安市人民政府办公室
。适时召开协调会或推进会研究解决工作中面临的重大问题。各区市县人民政府、园区管委会要成立相应的协调议事机构，形成工作合力，稳步推动困境儿童关爱保护工作。六、加强工作保障（一）强化组织领导。各区市县人民政府、园区管委会要将困境儿童保障工作纳入重要议事日程和当前脱贫攻坚及创新社会治理工作整体规划，进一步加强组织领导，细化政策措施，突出工作重点，落实工作责任，建立督查考核机制，及时总结推广先进经验,"哪些机构需要成立协调议事机构来推动困境儿童关爱保护工作？
",各区市县人民政府、园区管委会需要成立协调议事机构来推动困境儿童关爱保护工作。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743972917779279872.html,人口和计划生育、妇女儿童工作,广安市人民政府关于进一步加强困境儿童保障工作的实施意见,广安市人民政府办公室
。对于决定执行限制人身自由的被处罚人或犯罪嫌疑人，公安机关应当询问其是否有未成年子女需要委托亲属、其他成年人或民政部门设立的儿童福利机构、救助保护机构监护，并协助联系有关人员或民政部门予以安排。对于服刑人员、强制隔离戒毒人员的缺少监护人的未成年子女，执行机关应当为其委托亲属、其他成年人或民政部门设立的儿童福利机构、救助保护机构监护提供帮助。充分发挥儿童福利机构和救助保护机构的兜底作用，对其收留抚养或临时监护的儿童，当地人民政府要保障其基本生活和维护其合法权益。对于依法收养儿童，民政部门要完善和强化监护人抚养监护能力评估制度，落实妥善抚养监护要求,"公安机关在决定限制人身自由时，应当如何处理被处罚人或犯罪嫌疑人的未成年子女的监护问题？
",公安机关在决定限制人身自由时，应当询问被处罚人或犯罪嫌疑人是否有未成年子女需要委托亲属、其他成年人或民政部门设立的儿童福利机构、救助保护机构监护，并协助联系有关人员或民政部门予以安排。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743972917779279872.html,人口和计划生育、妇女儿童工作,广安市人民政府关于进一步加强困境儿童保障工作的实施意见,广安市人民政府办公室
。（二）建立分工协作机制。民政部门、妇儿工委办公室要发挥牵头作用，做好综合协调工作。发展改革、教育体育、公安、司法、财政、住房城乡建设、卫生计生等部门要根据各自职责进一步完善政策措施，健全“一门受理，协同办理”等工作机制，共同做好困境儿童保障工作。充分发挥各级儿童福利服务指导中心作用，适时将困境儿童纳入服务范围。教育体育、卫生计生、民政、公安等部门要指导和督促中小学校、幼儿园、医疗卫生机构、社会福利机构、救助保护机构切实履行困境儿童安全保护机制赋予的强制报告、应急处置、评估帮扶、监护干预等职责，保障困境儿童人身安全。（三）健全群团组织和社会力量参与机制,"（二）建立了哪些机制？
",（分工协作机制和困境儿童保障工作机制）,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743972917779279872.html,人口和计划生育、妇女儿童工作,广安市人民政府关于进一步加强困境儿童保障工作的实施意见,广安市人民政府办公室
问：困境儿童包括哪些？ 答：困境儿童包括因家庭贫困导致生活、就医、就学等困难的儿童，因自身残疾导致康复、照料、护理和社会融入等困难的儿童，以及因家庭监护缺失或监护不当遭受虐待、遗弃、意外伤害、不法侵害等导致人身安全受到威胁或侵害的儿童。主要包括：（一）孤儿。指失去父母或查找不到生父母的未满18周岁未成年人；（二）艾滋病病毒感染儿童。指携带艾滋病病毒和患有艾滋病的未满18周岁未成年人；（三）重病、重残儿童。主要包括：达到《中国残疾人实用评定标准（试用）》规定的一级、二级残疾的儿童；符合大病保险范畴相关规定，达到各地大病保险起付标准的患病儿童；（四）特困供养儿童,"困境儿童的定义包括哪些方面？
",困境儿童的定义包括因家庭贫困导致生活、就医、就学等困难的儿童，因自身残疾导致康复、照料、护理和社会融入等困难的儿童，以及因家庭监护缺失或监护不当遭受虐待、遗弃、意外伤害、不法侵害等导致人身安全受到威胁或侵害的儿童。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743972917779279872.html,人口和计划生育、妇女儿童工作,广安市人民政府关于进一步加强困境儿童保障工作的实施意见,广安市人民政府办公室
。（四）建立协调议事机制。为加强对困境儿童关爱保护工作的统筹协调，强化部门间协作配合，建立协调议事机构，由市政府分管民政工作的领导同志担任议事机构召集人，市政府协助分管民政工作的副秘书长、市民政局主要负责同志担任副召集人，市民政局、市公安局、市司法局、市财政局、市人力资源社会保障局、市教育体育局、市文明办、市卫生计生委、市政府妇儿工委办公室、团市委、市妇联、市关工委、市总工会、市残联为成员单位，根据工作需要，协调议事机构可邀请其他相关部门和单位参加。适时召开协调会或推进会研究解决工作中面临的重大问题,"什么是困境儿童关爱保护工作的协调议事机构的任务？
",困境儿童关爱保护工作的协调议事机构的任务是加强对困境儿童关爱保护工作的统筹协调，强化部门间协作配合。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743972917779279872.html,人口和计划生育、妇女儿童工作,广安市人民政府关于进一步加强困境儿童保障工作的实施意见,广安市人民政府办公室
。支持儿童福利机构特教班为社会残疾儿童提供特殊教育。县级人民政府要进一步落实责任，建立控辍保学目标责任制和联控联保机制，将农业转移人口及其他常住人口随迁子女的义务教育纳入教育发展规划和财政保障范畴，建立以居住证为主要依据的随迁子女入学政策，简化随迁子女入学流程和证明要求，依法保障随迁子女平等接受义务教育的权利。鼓励慈善组织开展公益慈善助学活动。（责任单位：各区市县人民政府、园区管委会，市教育体育局、市民政局、市财政局、市卫生计生委、市残联）（四）强化监督保护。强化家庭监护主体责任，对存在监护缺失的家庭要进行排查梳理和监护干预,"（你的事实陈述问题）
",（你对事实陈述问题的答案）,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743972917779279872.html,人口和计划生育、妇女儿童工作,广安市人民政府关于进一步加强困境儿童保障工作的实施意见,广安市人民政府办公室
。市政府将适时组织专项督查。广安市人民政府2017年7月13日相关附件：二维码开始扫一扫在手机打开当前页用来校验该浏览器是否支持HTML5,"市政府是否会组织专项督查？
",是的，市政府将适时组织专项督查。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743972917779279872.html,人口和计划生育、妇女儿童工作,广安市人民政府关于进一步加强困境儿童保障工作的实施意见,广安市人民政府办公室
。指携带艾滋病病毒和患有艾滋病的未满18周岁未成年人；（三）重病、重残儿童。主要包括：达到《中国残疾人实用评定标准（试用）》规定的一级、二级残疾的儿童；符合大病保险范畴相关规定，达到各地大病保险起付标准的患病儿童；（四）特困供养儿童。指无劳动能力，无生活来源，法定抚养人无抚养能力的儿童；（五）贫困家庭儿童。指建档立卡贫困户和城乡低保家庭中就医、就学等困难的儿童。调查摸底采取逐户走访登记的方式进行，调查结果经村（居委会）、乡镇人民政府（街道办事处）主要负责人签字并加盖单位公章后报县级民政部门汇总，县级民政部门将汇总情况报市民政局。全市困境儿童调查摸底工作须于2017年8月底前完成,"哪些未成年人被定义为困境儿童？
",困境儿童包括携带艾滋病病毒和患有艾滋病的未满18周岁未成年人，重病、重残儿童，特困供养儿童以及贫困家庭儿童。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743972917779279872.html,人口和计划生育、妇女儿童工作,广安市人民政府关于进一步加强困境儿童保障工作的实施意见,广安市人民政府办公室
广安市人民政府关于进一步加强困境儿童保障工作的实施意见,"广安市人民政府在什么方面提出了进一步加强困境儿童保障工作的实施意见？
",广安市人民政府在困境儿童保障工作方面提出了进一步加强的实施意见。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1743972917779279872.html,人口和计划生育、妇女儿童工作,广安市人民政府关于进一步加强困境儿童保障工作的实施意见,广安市人民政府办公室
