context,question,answer,source_url,category,title,org
。第四条坚持安全自查、隐患自除、责任自负。机关、团体、企业、事业等单位是消防安全的责任主体，其法定代表人、主要负责人、主要经营管理人或实际控制人是本单位、本场所消防安全责任人，对本单位、本场所消防安全全面负责。第五条坚持权责一致、依法履职、尽职免责、失职追责原则，对不履行或不按规定履行消防安全职责的单位和个人，依法依规追责问责,"谁是消防安全的责任主体？
",机关、团体、企业、事业等单位是消防安全的责任主体，其法定代表人、主要负责人、主要经营管理人或实际控制人是本单位、本场所消防安全责任人。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733358869310083072.html,公安、安全、司法,广安市人民政府办公室关于印发《广安市消防安全责任制实施办法》的通知,广安市人民政府办公室
。（十二）消防救援机构。负责依法行使消防安全综合监管职能，承担火灾预防、消防监督执法以及火灾事故调查处理工作，牵头推动落实消防安全责任制；参与拟订消防专项规划，参与起草地方性消防法规、规章草案并监督实施；组织指导社会消防力量建设；承担城乡综合性消防救援工作，参与相关灾害事故救援行动，承担重要会议、大型活动消防安全保卫工作。第十一条具有行政管理职能的部门，对本行业领域相关单位实施消防安全管理，定期督促检查行业消防工作，限期整改消除火灾隐患和突出问题，逐级落实行业消防安全管理责任。（一）发展改革部门。负责在编制国民经济和社会发展规划、年度计划时，将公共消防设施建设列入地方固定资产投资计划," 哪个机构负责依法行使消防安全综合监管职能？
", 消防救援机构负责依法行使消防安全综合监管职能。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733358869310083072.html,公安、安全、司法,广安市人民政府办公室关于印发《广安市消防安全责任制实施办法》的通知,广安市人民政府办公室
。（六）建立火灾隐患整改制度，及时消除火灾隐患。对不能当场整改的火灾隐患，应当确定整改措施、期限以及整改的部门、人员。在隐患未消除之前，应当落实防范措施或将危险部位停产停业整改。（七）开展消防安全宣传教育和消防安全培训，提高宣传教育能力。（八）发生火灾事故，应当及时提供单位相关真实情况和资料，全力协助开展火灾扑救、火灾事故调查和处理等工作。（九）法律、法规、规章以及政策文件规定的其他职责,"单位在发生火灾事故时需要做什么？
",单位在发生火灾事故时应当及时提供相关真实情况和资料，全力协助开展火灾扑救、火灾事故调查和处理等工作。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733358869310083072.html,公安、安全、司法,广安市人民政府办公室关于印发《广安市消防安全责任制实施办法》的通知,广安市人民政府办公室
。（五）燃气规划、建设、管理、经营等相关单位的主管部门。指导燃气经营企业加强消防安全管理，督促燃气经营企业指导用户安全用气并对燃气设施定期进行安全检查、排除隐患；会同有关部门制定燃气安全事故应急预案；依法查处燃气经营企业和燃气用户等各方主体的燃气违法行为。（六）气象、水务、应急等部门及时将重大灾害事故预警信息通报消防救援部门。（七）负责公共消防设施维护管理的有关单位应当保持消防供水、消防通信、消防车通道等公共消防设施的完好有效,"谁负责指导燃气经营企业加强消防安全管理？
",燃气规划、建设、管理、经营等相关单位的主管部门负责指导燃气经营企业加强消防安全管理。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733358869310083072.html,公安、安全、司法,广安市人民政府办公室关于印发《广安市消防安全责任制实施办法》的通知,广安市人民政府办公室
。（四）对消防安全布局、公共消防设施不符合消防安全要求，责令停产停业、停止使用、停止施工对经济和社会生活影响较大，或者本地区存在影响公共安全的重大火灾隐患，已作出处理意见，并报请本级人民政府的。（五）相关部门工作人员因过失的违法、违规履职造成危害结果或者及时发现并积极采取措施纠正，避免或者减轻危害后果的。（六）未列入消防监督抽查计划的单位（场所）、检查过程中未被抽选的部位存在消防安全违法行为、火灾隐患，导致火灾事故发生的；或者经过监督检查的单位（场所），因其自身消防安全管理不到位，导致火灾事故的,"消防安全布局、公共消防设施不符合消防安全要求的处理方式是什么？
",对于消防安全布局、公共消防设施不符合消防安全要求的，责令停产停业、停止使用、停止施工，对经济和社会生活影响较大的，或者本地区存在影响公共安全的重大火灾隐患的，已作出处理意见，并报请本级人民政府的。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733358869310083072.html,公安、安全、司法,广安市人民政府办公室关于印发《广安市消防安全责任制实施办法》的通知,广安市人民政府办公室
。第五章责任落实、追究与容错第二十一条对消防工作职责不落实的政府、部门、单位和个人，有下列情形之一的，由上级政府对下一级政府、县级以上政府对本级部门或上级组织对下一级组织按照职责权限组织实施约谈：（一）消防工作经费保障不到位，公共消防设施、消防力量建设等任务推进缓慢、落实不力的。（二）本地区、本行业系统消防安全形势严峻、问题突出的。（三）发生3人及以上死亡，或者10人及以上重伤，或者直接经济损失1000万元以上，或者社会影响较大火灾事故的。（四）列入重点整治范围的单位（行业）发生火灾，或连续2年发生2次以上同类生产性火灾事故的。（五）重大消防专项工作任务落实不力，经上级机关多次督促仍不改正的,"第二十一条中列举了哪些情况下政府、部门、单位和个人可能会被约谈？
",第二十一条中列举了以下情况下政府、部门、单位和个人可能会被约谈：消防工作经费保障不到位，公共消防设施、消防力量建设等任务推进缓慢、落实不力的；本地区、本行业系统消防安全形势严峻、问题突出的；发生3人及以上死亡，或者10人及以上重伤，或者直接经济损失1000万元以上，或者社会影响较大火灾事故的；列入重点整治范围的单位（行业）发生火灾，或连续2年发生2次以上同类生产性火灾事故的；重大消防专项工作任务落实不力，经上级机关多次督促仍不改正的。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733358869310083072.html,公安、安全、司法,广安市人民政府办公室关于印发《广安市消防安全责任制实施办法》的通知,广安市人民政府办公室
。（八）按照有关规定建立消防站和政府专职消防站、微型消防站。采取招聘、购买服务等方式加强政府专职消防队伍建设，建设营房，配齐装备，落实其工资、保险和相关福利待遇。（九）组织开展经常性消防宣传教育培训工作。有计划地建设公益性消防科普教育基地。（十）研发集火灾防控和灭火救援一体的智慧消防系统，并推广使用。（十一）每年安排一定经费对消防网格员实施奖励。（十二）按照立法权限，针对本地区消防安全特点和实际工作需要，配合同级人大及其常委会制定、修订地方性法规，组织制定、修订地方政府规章和规范性文件。（十三）法律、法规、规章规定的其他消防工作职责,"（八）中提到的政府专职消防队伍建设采取了哪些方式？
",（招聘、购买服务等方式）,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733358869310083072.html,公安、安全、司法,广安市人民政府办公室关于印发《广安市消防安全责任制实施办法》的通知,广安市人民政府办公室
各县（市、区）人民政府，广安经开区、枣山园区、协兴园区、华蓥山景区管委会，市级相关部门，有关单位：《广安市消防安全责任制实施办法》已经五届市政府第63次常务会议审议通过，现印发给你们，请结合实际认真贯彻执行。广安市人民政府办公室2020年11月24日广安市消防安全责任制实施办法第一章总则第一条为进一步健全消防安全责任制，提高公共消防安全水平，预防火灾和减少火灾危害，保护人民生命财产安全，坚持党政同责、一岗双责、齐抓共管、失职追责，根据《中华人民共和国消防法》《四川省消防条例》《四川省消防安全责任制实施办法》等有关法律法规，结合本市实际，制定本办法,"《广安市消防安全责任制实施办法》是由谁审议通过的？
",《广安市消防安全责任制实施办法》是由五届市政府第63次常务会议审议通过的。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733358869310083072.html,公安、安全、司法,广安市人民政府办公室关于印发《广安市消防安全责任制实施办法》的通知,广安市人民政府办公室
。对网格内的单位、场所实施消防安全动态管理，特别是小学校、幼儿园、小诊所、小商店、小餐饮场所、小旅馆、小歌舞娱乐场所、小网吧、小美容洗浴场所、小生产加工企业、老旧房屋及老弱病残人员住房等场所应重点管理。（五）指导村（居）民委员会制定防火安全公约，做好消防安全管理工作，开展群众性消防工作，确定消防安全管理人；至少每季度对村（居）民委员会开展消防工作情况进行一次督导检查。（六）全国和省级重点镇、历史文化名镇应成立政府专职消防队伍，传统村落及名村应建立兼职消防队伍和消防机制，承担火灾扑救、应急救援等职能，并开展消防宣传、防火巡查、隐患整改,"哪些场所应实施消防安全动态管理？
",小学校、幼儿园、小诊所、小商店、小餐饮场所、小旅馆、小歌舞娱乐场所、小网吧、小美容洗浴场所、小生产加工企业、老旧房屋及老弱病残人员住房等场所应实施消防安全动态管理。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733358869310083072.html,公安、安全、司法,广安市人民政府办公室关于印发《广安市消防安全责任制实施办法》的通知,广安市人民政府办公室
。第二十四条各级人民政府和有关部门不依法履行职责，在涉及消防安全行政审批、公共消防设施建设、重大火灾隐患整改、消防力量发展等方面工作不力、失职渎职的，依法追究有关人员的责任，涉嫌犯罪的，移送司法机关处理。第二十五条机关、团体、企业、事业等单位不落实消防安全责任制的，由消防救援机构责令改正，依法予以行政处罚；有主管部门的，通报其主管部门。第二十六条因消防安全责任不落实发生人员伤亡火灾事故的，依法依规追究单位及其直接责任人、法定代表人、主要负责人或实际控制人的责任；对履行职责不力、失职渎职的相关责任人员依规依纪依法追究责任,"第二十四条至第二十六条规定了哪些不依法履行职责的行为将会受到怎样的责任追究？
",第二十四条规定了各级人民政府和有关部门在涉及消防安全行政审批、公共消防设施建设、重大火灾隐患整改、消防力量发展等方面工作不力、失职渎职的，依法追究有关人员的责任，涉嫌犯罪的，移送司法机关处理。第二十五条规定了机关、团体、企业、事业等单位不落实消防安全责任制的，由消防救援机构责令改正，依法予以行政处罚；有主管部门的，通报其主管部门。第二十六条规定了因消防安全责任不落实发生人员伤亡火灾事故的，依法依规追究单位及其直接责任人、法定代表人、主要负责人或实际控制人的责任；对履行职责不力、失职渎职的相关责任人员依规依纪依法追究责任。,https://www.guang-an.gov.cn/gasrmzfw/c104243/pc/content/content_1733358869310083072.html,公安、安全、司法,广安市人民政府办公室关于印发《广安市消防安全责任制实施办法》的通知,广安市人民政府办公室
